neighborhood;dateTime;avg_temp;avg_hum
A;2021-09-07T01:14:00.000+02:00;24.84;23.48
A;2021-09-07T19:42:00.000+02:00;32.27;79.71
A;2021-09-09T16:30:00.000+02:00;25.22;8.25
A;2021-09-10T01:07:00.000+02:00;27.51;43.56
A;2021-09-15T14:29:00.000+02:00;18.14;34.95
A;2021-09-16T08:02:00.000+02:00;24.56;5.7
A;2021-09-22T10:00:00.000+02:00;29.62;95.54
A;2021-09-22T18:42:00.000+02:00;12.38;16.1
A;2021-09-25T23:58:00.000+02:00;19.28;92.11
A;2021-10-12T21:49:00.000+02:00;23.82;38.95
A;2021-10-17T20:01:00.000+02:00;16.74;86.57
A;2021-10-18T19:36:00.000+02:00;23.85;50.37
A;2021-10-21T07:20:00.000+02:00;20.43;34.62
A;2021-10-25T02:19:00.000+02:00;30.94;30.36
A;2021-10-25T15:34:00.000+02:00;22.22;40.64
A;2021-10-29T19:28:00.000+02:00;26.89;29.24
A;2021-10-31T08:44:00.000+01:00;32.64;67.22
A;2021-11-02T15:45:00.000+01:00;19.22;18.55
A;2021-11-07T15:00:00.000+01:00;20.25;1.22
A;2021-11-15T16:42:00.000+01:00;34.74;32.58
A;2021-11-25T05:14:00.000+01:00;18.41;28.87
A;2021-11-30T16:27:00.000+01:00;26.0;53.88
A;2021-12-05T02:04:00.000+01:00;31.74;74.37
A;2021-12-09T12:06:00.000+01:00;29.97;57.79
A;2021-12-13T15:32:00.000+01:00;35.8;55.03
A;2021-12-19T23:13:00.000+01:00;18.58;84.2
A;2021-12-21T00:53:00.000+01:00;15.19;7.55
A;2021-12-25T00:09:00.000+01:00;12.92;51.71
A;2022-01-05T16:34:00.000+01:00;30.9;50.4
A;2022-01-07T19:45:00.000+01:00;16.6;7.94
A;2022-01-11T09:31:00.000+01:00;31.44;90.26
A;2022-01-14T04:06:00.000+01:00;32.5;80.26
A;2022-01-15T21:21:00.000+01:00;11.72;73.88
A;2022-01-17T08:23:00.000+01:00;23.83;26.93
A;2022-01-24T08:55:00.000+01:00;23.76;89.24
A;2022-01-30T22:11:00.000+01:00;30.66;99.07
A;2022-01-31T19:20:00.000+01:00;13.85;17.39
A;2022-02-05T09:27:00.000+01:00;21.76;37.02
A;2022-02-09T10:35:00.000+01:00;17.07;93.07
A;2022-02-09T12:22:00.000+01:00;35.5;9.03
A;2022-02-14T18:09:00.000+01:00;16.28;55.66
A;2022-02-24T10:23:00.000+01:00;27.1;36.2
A;2022-02-28T20:31:00.000+01:00;21.69;13.24
A;2022-03-05T17:07:00.000+01:00;32.9;99.31
A;2022-03-07T23:08:00.000+01:00;30.01;83.32
A;2022-03-10T22:15:00.000+01:00;20.05;60.05
A;2022-03-15T02:20:00.000+01:00;17.57;60.92
A;2022-03-21T03:51:00.000+01:00;27.98;53.71
A;2022-03-27T03:50:00.000+02:00;13.65;77.17
A;2022-03-31T10:06:00.000+02:00;30.03;82.42
A;2022-04-09T00:21:00.000+02:00;21.11;0.61
A;2022-04-14T00:04:00.000+02:00;12.88;64.14
A;2022-04-18T05:50:00.000+02:00;15.27;43.8
A;2022-04-26T13:02:00.000+02:00;28.15;28.53
A;2022-05-03T14:49:00.000+02:00;17.53;37.97
A;2022-05-10T04:38:00.000+02:00;25.61;84.74
A;2022-05-17T23:33:00.000+02:00;26.41;70.17
A;2022-05-18T19:18:00.000+02:00;26.73;2.94
A;2022-05-22T20:23:00.000+02:00;21.45;26.53
A;2022-05-22T23:14:00.000+02:00;23.35;92.89
A;2022-05-28T09:01:00.000+02:00;24.78;51.16
A;2022-06-01T02:04:00.000+02:00;13.04;74.83
A;2022-06-13T06:20:00.000+02:00;22.93;56.6
A;2022-06-15T17:25:00.000+02:00;25.47;59.01
A;2022-06-18T07:49:00.000+02:00;16.83;27.38
A;2022-06-28T11:23:00.000+02:00;20.35;82.83
A;2022-07-08T00:17:00.000+02:00;24.95;57.97
A;2022-07-09T19:36:00.000+02:00;28.88;82.46
A;2022-07-14T21:49:00.000+02:00;23.54;87.34
A;2022-07-21T03:42:00.000+02:00;16.09;33.31
A;2022-07-24T15:19:00.000+02:00;18.66;32.14
A;2022-07-25T19:42:00.000+02:00;28.4;68.43
A;2022-08-02T16:19:00.000+02:00;16.24;62.58
A;2022-08-08T08:07:00.000+02:00;26.84;52.64
A;2022-08-31T16:08:00.000+02:00;37.43;49.78
A;2020-04-08T10:26:00.000+02:00;17.84;46.3
A;2020-04-13T15:08:00.000+02:00;17.23;86.18
A;2020-04-16T02:21:00.000+02:00;14.56;55.71
A;2020-04-24T21:48:00.000+02:00;26.67;98.36
A;2020-04-26T12:09:00.000+02:00;13.54;41.32
A;2020-05-01T09:11:00.000+02:00;18.06;0.27
A;2020-05-10T16:22:00.000+02:00;21.91;16.78
A;2020-05-14T12:38:00.000+02:00;24.0;96.61
A;2020-05-15T07:49:00.000+02:00;16.83;19.32
A;2020-05-19T00:39:00.000+02:00;15.67;20.38
A;2020-05-28T23:48:00.000+02:00;15.66;78.6
A;2020-05-30T03:55:00.000+02:00;35.68;33.42
A;2020-05-31T15:32:00.000+02:00;35.24;48.8
A;2020-06-05T21:51:00.000+02:00;18.88;53.9
A;2020-06-14T12:41:00.000+02:00;20.02;73.91
A;2020-06-20T10:38:00.000+02:00;18.49;78.88
A;2020-06-22T03:50:00.000+02:00;27.12;29.61
A;2020-06-27T21:20:00.000+02:00;29.02;67.18
A;2020-06-28T19:11:00.000+02:00;11.61;57.22
A;2020-07-05T23:54:00.000+02:00;13.81;58.23
A;2020-07-11T15:30:00.000+02:00;19.89;19.71
A;2020-07-12T21:54:00.000+02:00;35.98;25.94
A;2020-07-14T19:45:00.000+02:00;28.53;8.03
A;2020-07-20T16:42:00.000+02:00;21.71;11.86
A;2020-07-22T14:55:00.000+02:00;17.25;30.37
A;2020-08-18T10:12:00.000+02:00;29.07;11.48
A;2020-08-21T09:20:00.000+02:00;22.55;25.47
A;2020-08-22T03:13:00.000+02:00;22.34;58.8
A;2020-08-23T02:12:00.000+02:00;27.39;48.23
A;2020-09-03T22:45:00.000+02:00;23.94;26.81
A;2020-09-14T23:08:00.000+02:00;29.91;54.66
A;2020-09-26T00:56:00.000+02:00;26.78;24.88
A;2020-09-30T16:43:00.000+02:00;19.17;29.1
A;2020-10-01T05:45:00.000+02:00;20.33;64.39
A;2020-10-13T21:24:00.000+02:00;25.97;71.19
A;2020-10-16T06:41:00.000+02:00;21.3;77.47
A;2020-10-20T12:34:00.000+02:00;20.34;91.15
A;2020-10-24T03:53:00.000+02:00;26.17;40.08
A;2020-10-24T09:19:00.000+02:00;16.85;39.23
A;2020-10-24T20:34:00.000+02:00;20.94;15.46
A;2020-10-26T08:30:00.000+01:00;24.7;69.9
A;2020-11-02T03:09:00.000+01:00;13.07;96.25
A;2020-11-02T06:28:00.000+01:00;22.46;91.86
A;2020-11-07T15:04:00.000+01:00;28.96;6.79
A;2020-11-07T18:23:00.000+01:00;19.32;38.76
A;2020-11-14T04:18:00.000+01:00;23.51;74.03
A;2020-11-17T22:30:00.000+01:00;26.43;74.86
A;2020-11-19T06:44:00.000+01:00;33.45;72.46
A;2020-11-28T10:02:00.000+01:00;23.15;62.91
A;2020-12-03T16:56:00.000+01:00;28.33;50.91
A;2020-12-10T10:14:00.000+01:00;32.12;98.67
A;2020-12-16T04:36:00.000+01:00;22.91;4.55
A;2020-12-29T11:24:00.000+01:00;29.57;83.77
A;2021-01-01T09:39:00.000+01:00;28.97;31.04
A;2021-01-14T08:45:00.000+01:00;36.42;43.56
A;2021-01-19T17:37:00.000+01:00;22.59;90.15
A;2021-01-26T01:42:00.000+01:00;19.59;95.16
A;2021-01-27T05:17:00.000+01:00;32.1;39.65
A;2021-01-30T09:11:00.000+01:00;29.77;55.15
A;2021-02-02T07:40:00.000+01:00;20.47;71.16
A;2021-02-07T00:00:00.000+01:00;25.31;23.95
A;2021-02-13T07:55:00.000+01:00;21.52;28.09
A;2021-02-14T13:45:00.000+01:00;13.82;14.68
A;2021-02-14T15:01:00.000+01:00;28.53;61.7
A;2021-02-25T00:27:00.000+01:00;29.39;11.92
A;2021-02-27T03:58:00.000+01:00;28.51;74.87
A;2021-02-28T14:53:00.000+01:00;22.22;11.82
A;2021-03-04T21:58:00.000+01:00;13.6;90.26
A;2021-03-07T22:52:00.000+01:00;10.37;42.9
A;2021-03-09T22:55:00.000+01:00;21.03;11.69
A;2021-03-11T10:18:00.000+01:00;28.81;68.07
A;2021-03-14T10:13:00.000+01:00;18.28;35.07
A;2021-03-15T01:21:00.000+01:00;21.7;93.19
A;2021-03-16T04:29:00.000+01:00;15.93;65.98
A;2021-04-06T00:23:00.000+02:00;13.68;25.91
A;2021-04-23T02:35:00.000+02:00;22.53;25.57
A;2021-05-02T16:50:00.000+02:00;22.06;17.59
A;2021-05-07T09:19:00.000+02:00;25.29;96.49
A;2021-05-09T21:53:00.000+02:00;33.28;60.66
A;2021-05-14T22:59:00.000+02:00;26.62;98.01
A;2021-05-15T03:45:00.000+02:00;17.21;43.01
A;2021-05-16T14:42:00.000+02:00;21.12;13.68
A;2021-05-16T14:52:00.000+02:00;25.09;49.47
A;2021-05-24T21:56:00.000+02:00;33.83;20.59
A;2021-05-28T15:56:00.000+02:00;23.81;18.56
A;2021-05-29T23:38:00.000+02:00;14.98;49.12
A;2021-06-03T19:46:00.000+02:00;26.09;0.55
A;2021-06-17T06:02:00.000+02:00;21.72;11.04
A;2021-06-20T00:46:00.000+02:00;33.64;92.65
A;2021-06-20T01:26:00.000+02:00;24.19;59.02
A;2021-06-20T08:27:00.000+02:00;29.31;81.93
A;2021-06-22T02:17:00.000+02:00;25.27;57.12
A;2021-06-23T03:45:00.000+02:00;13.91;31.92
A;2021-06-23T17:56:00.000+02:00;15.09;98.97
A;2021-06-23T21:38:00.000+02:00;21.4;62.51
A;2021-06-25T14:06:00.000+02:00;23.75;13.93
A;2021-07-02T01:07:00.000+02:00;25.82;13.77
A;2021-07-04T13:33:00.000+02:00;24.07;58.0
A;2021-07-12T04:10:00.000+02:00;22.14;83.79
A;2021-07-13T13:45:00.000+02:00;18.43;12.88
A;2021-07-16T06:37:00.000+02:00;28.81;70.17
A;2021-07-17T05:21:00.000+02:00;26.23;62.95
A;2021-07-17T17:05:00.000+02:00;13.89;33.1
A;2021-07-30T21:13:00.000+02:00;21.46;45.97
A;2021-07-31T01:58:00.000+02:00;27.62;36.92
A;2021-08-03T06:31:00.000+02:00;21.39;66.12
A;2021-08-10T03:20:00.000+02:00;33.25;69.31
A;2021-09-09T15:44:00.000+02:00;15.31;92.96
A;2021-09-14T12:58:00.000+02:00;24.03;74.15
A;2021-09-17T04:09:00.000+02:00;28.45;24.82
A;2021-09-28T08:38:00.000+02:00;27.25;4.93
A;2021-10-01T04:09:00.000+02:00;23.61;44.07
A;2021-10-03T13:04:00.000+02:00;31.2;42.3
A;2021-10-09T10:47:00.000+02:00;25.77;88.82
A;2021-10-12T22:00:00.000+02:00;24.49;14.24
A;2021-10-13T21:54:00.000+02:00;30.85;62.08
A;2021-10-18T10:30:00.000+02:00;14.51;82.54
A;2021-10-24T06:09:00.000+02:00;23.51;14.84
A;2021-10-30T05:30:00.000+02:00;25.54;0.65
A;2021-11-10T23:21:00.000+01:00;33.69;71.83
A;2021-11-15T05:36:00.000+01:00;34.88;84.66
A;2021-11-25T09:26:00.000+01:00;16.91;11.51
A;2021-11-26T09:04:00.000+01:00;23.38;59.52
A;2021-12-07T22:06:00.000+01:00;29.53;79.23
A;2021-12-22T09:54:00.000+01:00;14.97;44.88
A;2021-12-23T23:38:00.000+01:00;36.56;36.48
A;2021-12-27T04:04:00.000+01:00;27.73;98.6
A;2022-01-01T23:46:00.000+01:00;21.08;30.73
A;2022-01-08T06:29:00.000+01:00;24.38;90.32
A;2022-01-13T22:17:00.000+01:00;26.54;75.5
A;2022-01-14T06:50:00.000+01:00;11.83;30.13
A;2022-01-17T16:20:00.000+01:00;24.26;46.79
A;2022-01-23T09:29:00.000+01:00;10.39;92.86
A;2022-01-28T18:20:00.000+01:00;25.77;87.43
A;2022-01-29T05:44:00.000+01:00;27.4;33.56
A;2022-02-09T22:27:00.000+01:00;25.78;73.92
A;2022-02-10T16:29:00.000+01:00;25.83;85.27
A;2022-02-12T16:48:00.000+01:00;31.96;76.01
A;2022-02-13T14:19:00.000+01:00;22.81;1.68
A;2022-02-16T08:30:00.000+01:00;16.98;35.47
A;2022-02-18T12:45:00.000+01:00;19.6;61.76
A;2022-02-18T15:56:00.000+01:00;27.91;20.62
A;2022-02-22T12:05:00.000+01:00;18.92;54.5
A;2022-03-02T05:00:00.000+01:00;32.19;62.21
A;2022-03-07T02:19:00.000+01:00;18.87;25.02
A;2022-03-16T17:38:00.000+01:00;26.39;67.31
A;2022-03-29T05:57:00.000+02:00;36.74;86.4
A;2022-03-31T07:32:00.000+02:00;20.97;72.83
A;2022-04-03T08:57:00.000+02:00;30.8;92.86
A;2022-04-06T20:32:00.000+02:00;12.76;40.08
A;2022-04-07T11:27:00.000+02:00;24.24;82.91
A;2022-04-09T00:07:00.000+02:00;25.98;64.07
A;2022-04-11T00:03:00.000+02:00;23.87;37.56
A;2022-04-11T10:58:00.000+02:00;14.16;10.13
A;2022-04-13T00:02:00.000+02:00;10.29;45.46
A;2022-04-16T09:31:00.000+02:00;20.08;20.95
A;2022-04-17T01:29:00.000+02:00;16.16;26.11
A;2022-04-17T10:29:00.000+02:00;18.91;19.52
A;2022-04-19T01:25:00.000+02:00;29.91;44.02
A;2022-04-19T01:50:00.000+02:00;30.78;23.99
A;2022-04-19T22:36:00.000+02:00;23.56;59.45
A;2022-04-30T21:04:00.000+02:00;35.61;45.45
A;2022-05-07T17:41:00.000+02:00;16.31;2.85
A;2022-05-17T21:29:00.000+02:00;26.3;81.36
A;2022-05-19T04:50:00.000+02:00;31.39;12.28
A;2022-05-30T01:32:00.000+02:00;19.72;7.19
A;2022-06-01T17:59:00.000+02:00;19.19;28.42
A;2022-06-10T07:53:00.000+02:00;17.8;14.18
A;2022-06-15T03:41:00.000+02:00;27.68;24.15
A;2022-06-16T03:00:00.000+02:00;18.24;85.0
A;2022-06-26T02:52:00.000+02:00;28.87;34.36
A;2022-06-27T05:14:00.000+02:00;23.89;76.54
A;2022-06-30T10:33:00.000+02:00;19.44;46.76
A;2022-06-30T16:44:00.000+02:00;33.34;10.58
A;2022-07-06T23:45:00.000+02:00;27.51;90.0
A;2022-07-07T17:26:00.000+02:00;31.4;54.89
A;2022-07-16T00:18:00.000+02:00;29.14;7.63
A;2022-07-20T07:49:00.000+02:00;19.33;0.22
A;2022-07-21T18:01:00.000+02:00;23.9;30.45
A;2022-07-28T19:01:00.000+02:00;27.34;23.58
A;2022-07-31T22:11:00.000+02:00;16.36;57.63
A;2022-08-02T16:42:00.000+02:00;12.99;39.6
A;2022-08-09T13:36:00.000+02:00;34.32;32.19
A;2022-08-23T00:33:00.000+02:00;26.32;89.46
A;2022-08-23T14:08:00.000+02:00;36.65;95.79
A;2022-08-30T11:12:00.000+02:00;33.26;68.65
A;2020-04-16T00:38:00.000+02:00;11.82;39.42
A;2020-04-20T17:40:00.000+02:00;34.22;78.48
A;2020-05-08T07:23:00.000+02:00;29.38;63.75
A;2020-05-13T16:37:00.000+02:00;13.44;2.83
A;2020-05-17T08:44:00.000+02:00;22.57;10.96
A;2020-05-19T20:01:00.000+02:00;26.78;73.75
A;2020-05-23T22:44:00.000+02:00;30.52;19.92
A;2020-05-24T07:08:00.000+02:00;30.38;22.51
A;2020-05-28T03:28:00.000+02:00;22.02;85.03
A;2020-06-06T07:14:00.000+02:00;27.2;62.92
A;2020-06-11T08:45:00.000+02:00;27.14;40.38
A;2020-06-14T17:32:00.000+02:00;20.52;15.75
A;2020-06-21T12:21:00.000+02:00;25.79;28.36
A;2020-07-06T20:02:00.000+02:00;28.08;39.72
A;2020-07-14T07:16:00.000+02:00;21.77;77.56
A;2020-07-15T08:01:00.000+02:00;21.35;44.18
A;2020-07-19T21:37:00.000+02:00;19.35;55.25
A;2020-07-24T04:17:00.000+02:00;15.84;52.09
A;2020-07-24T04:42:00.000+02:00;20.26;33.25
A;2020-07-28T10:31:00.000+02:00;20.47;89.65
A;2020-08-01T14:49:00.000+02:00;21.43;57.52
A;2020-08-07T03:06:00.000+02:00;32.07;4.21
A;2020-08-09T15:30:00.000+02:00;21.56;38.28
A;2020-08-13T17:01:00.000+02:00;32.89;12.38
A;2020-08-19T14:53:00.000+02:00;16.57;90.75
A;2020-08-22T09:58:00.000+02:00;22.49;40.04
A;2020-09-15T06:19:00.000+02:00;17.64;54.76
A;2020-09-18T16:36:00.000+02:00;27.06;99.88
A;2020-09-20T04:12:00.000+02:00;10.23;95.06
A;2020-09-24T17:12:00.000+02:00;37.31;50.1
A;2020-10-01T15:19:00.000+02:00;11.49;80.31
A;2020-10-11T08:21:00.000+02:00;20.02;88.54
A;2020-10-12T21:32:00.000+02:00;19.66;21.12
A;2020-10-25T00:18:00.000+02:00;18.72;37.89
A;2020-10-25T00:26:00.000+02:00;18.62;52.58
A;2020-10-26T03:07:00.000+01:00;10.52;54.56
A;2020-10-31T14:31:00.000+01:00;36.18;63.12
A;2020-11-05T02:31:00.000+01:00;25.59;86.27
A;2020-11-08T14:21:00.000+01:00;25.89;91.76
A;2020-11-09T16:13:00.000+01:00;27.31;7.25
A;2020-11-11T01:49:00.000+01:00;21.93;76.97
A;2020-11-11T12:41:00.000+01:00;32.05;87.24
A;2020-11-12T17:04:00.000+01:00;24.55;67.72
A;2020-11-13T20:05:00.000+01:00;15.05;83.47
A;2020-11-15T11:18:00.000+01:00;14.66;91.58
A;2020-11-20T10:21:00.000+01:00;25.18;65.21
A;2020-11-21T15:50:00.000+01:00;28.56;97.31
A;2020-12-05T05:37:00.000+01:00;22.41;96.62
A;2020-12-11T04:30:00.000+01:00;19.24;8.9
A;2020-12-16T07:29:00.000+01:00;22.7;2.7
A;2020-12-27T00:41:00.000+01:00;11.75;51.43
A;2020-12-28T08:41:00.000+01:00;22.28;13.58
A;2021-01-07T04:29:00.000+01:00;25.37;34.1
A;2021-01-11T18:58:00.000+01:00;29.46;54.32
A;2021-01-13T21:08:00.000+01:00;23.6;71.43
A;2021-01-18T01:08:00.000+01:00;23.32;14.02
A;2021-01-19T12:01:00.000+01:00;24.2;37.4
A;2021-01-19T16:28:00.000+01:00;24.71;71.79
A;2021-01-21T21:20:00.000+01:00;10.92;19.22
A;2021-01-22T12:19:00.000+01:00;16.87;96.99
A;2021-01-27T21:18:00.000+01:00;31.74;8.25
A;2021-01-28T18:38:00.000+01:00;15.99;86.57
A;2021-01-30T05:05:00.000+01:00;22.01;97.48
A;2021-01-30T16:37:00.000+01:00;29.94;31.82
A;2021-02-06T01:03:00.000+01:00;36.97;58.53
A;2021-02-06T10:57:00.000+01:00;26.14;37.36
A;2021-02-14T19:12:00.000+01:00;19.81;10.77
A;2021-02-19T02:31:00.000+01:00;18.59;24.1
A;2021-02-20T16:49:00.000+01:00;32.66;13.9
A;2021-02-21T18:24:00.000+01:00;17.69;42.96
A;2021-03-02T08:05:00.000+01:00;20.97;14.69
A;2021-03-04T13:46:00.000+01:00;30.15;29.1
A;2021-03-16T13:46:00.000+01:00;22.26;27.33
A;2021-03-16T19:43:00.000+01:00;17.31;9.67
A;2021-03-19T21:53:00.000+01:00;18.54;28.36
A;2021-03-23T22:17:00.000+01:00;34.07;45.87
A;2021-03-30T14:00:00.000+02:00;20.0;25.95
A;2021-04-08T03:02:00.000+02:00;22.72;8.06
A;2021-04-15T04:40:00.000+02:00;19.4;50.46
A;2021-04-18T12:24:00.000+02:00;19.87;10.66
A;2021-05-03T17:29:00.000+02:00;12.56;82.5
A;2021-05-07T05:22:00.000+02:00;26.28;61.42
A;2021-05-10T07:46:00.000+02:00;20.56;78.56
A;2021-05-16T20:03:00.000+02:00;14.45;48.09
A;2021-05-26T21:32:00.000+02:00;13.22;69.62
A;2021-05-28T00:38:00.000+02:00;28.66;75.4
A;2021-05-29T11:28:00.000+02:00;17.93;62.28
A;2021-06-01T18:08:00.000+02:00;31.83;77.28
A;2021-06-13T17:33:00.000+02:00;28.72;28.85
A;2021-06-19T03:07:00.000+02:00;21.66;10.84
A;2021-06-25T00:07:00.000+02:00;16.18;9.53
A;2021-06-25T00:10:00.000+02:00;20.43;18.54
A;2021-06-27T21:17:00.000+02:00;31.15;7.49
A;2021-07-01T09:57:00.000+02:00;16.03;1.11
A;2021-07-08T16:12:00.000+02:00;27.18;28.91
A;2021-07-14T00:13:00.000+02:00;19.67;71.22
A;2021-07-17T13:40:00.000+02:00;26.83;42.37
A;2021-07-24T16:21:00.000+02:00;22.77;21.89
A;2021-07-26T01:57:00.000+02:00;21.45;67.47
A;2021-08-02T19:21:00.000+02:00;21.82;6.81
A;2021-08-06T21:11:00.000+02:00;20.47;43.53
A;2021-08-08T22:02:00.000+02:00;19.0;55.16
A;2021-08-13T21:43:00.000+02:00;21.86;31.99
A;2021-08-22T15:29:00.000+02:00;18.42;79.43
A;2021-08-25T13:39:00.000+02:00;34.95;61.87
A;2021-08-30T17:26:00.000+02:00;19.7;71.72
A;2021-08-31T04:06:00.000+02:00;28.43;28.18
A;2021-09-02T23:17:00.000+02:00;18.83;71.0
A;2021-09-10T06:32:00.000+02:00;33.82;34.98
A;2021-09-13T20:52:00.000+02:00;23.19;40.72
A;2021-09-16T03:49:00.000+02:00;23.61;50.87
A;2021-09-19T11:14:00.000+02:00;19.22;33.32
A;2021-09-23T16:03:00.000+02:00;19.66;4.84
A;2021-09-23T20:29:00.000+02:00;26.31;67.01
A;2021-09-28T12:04:00.000+02:00;23.42;26.21
A;2021-09-28T14:46:00.000+02:00;16.53;26.27
A;2021-09-29T19:03:00.000+02:00;17.23;41.58
A;2021-10-19T22:09:00.000+02:00;10.58;65.44
A;2021-10-22T08:27:00.000+02:00;19.45;61.14
A;2021-10-31T18:22:00.000+01:00;20.03;18.19
A;2021-11-02T02:45:00.000+01:00;19.56;16.24
A;2021-11-06T23:22:00.000+01:00;22.65;1.15
A;2021-11-07T06:43:00.000+01:00;25.67;17.37
A;2021-11-12T20:27:00.000+01:00;14.71;20.17
