fullBuildingLocation;dateTime;avg_temp;avg_hum
A.A;2022-02-05T10:31:00.000+01:00;26.63;63.9
A.A;2022-02-18T21:57:00.000+01:00;23.28;49.57
A.A;2022-02-19T11:02:00.000+01:00;23.56;48.53
A.A;2022-02-23T19:05:00.000+01:00;23.71;37.58
A.A;2022-02-24T08:27:00.000+01:00;23.72;46.67
A.A;2022-02-25T22:33:00.000+01:00;23.16;50.61
A.A;2022-03-01T11:28:00.000+01:00;23.96;62.19
A.A;2022-03-01T13:52:00.000+01:00;23.76;55.05
A.A;2022-03-09T11:11:00.000+01:00;20.22;26.69
A.A;2022-03-13T23:01:00.000+01:00;21.99;34.12
A.A;2022-04-08T00:43:00.000+02:00;21.35;59.42
A.A;2022-04-11T17:18:00.000+02:00;24.45;33.18
A.A;2022-04-16T23:30:00.000+02:00;20.78;51.91
A.A;2022-04-28T01:10:00.000+02:00;25.03;3.48
A.A;2022-05-05T14:17:00.000+02:00;23.9;40.36
A.A;2022-05-15T00:53:00.000+02:00;21.99;56.92
A.A;2022-05-19T23:46:00.000+02:00;23.93;45.9
A.A;2022-05-21T14:50:00.000+02:00;23.61;46.62
A.A;2022-05-30T15:18:00.000+02:00;23.85;58.21
A.A;2022-06-05T01:33:00.000+02:00;21.1;59.27
A.A;2022-06-13T07:45:00.000+02:00;23.77;58.06
A.A;2022-07-13T22:28:00.000+02:00;24.06;47.41
A.A;2022-07-15T16:19:00.000+02:00;24.92;64.95
A.A;2022-08-04T02:20:00.000+02:00;21.41;21.93
A.A;2022-08-07T08:18:00.000+02:00;21.94;41.69
A.A;2022-08-12T08:18:00.000+02:00;22.19;70.08
A.A;2022-08-12T14:14:00.000+02:00;23.02;63.31
A.A;2022-08-20T03:04:00.000+02:00;24.55;13.9
A.A;2022-08-20T14:54:00.000+02:00;26.36;19.04
A.A;2022-08-21T04:29:00.000+02:00;25.45;40.84
A.A;2022-08-24T15:58:00.000+02:00;24.78;45.12
A.A;2020-04-02T10:45:00.000+02:00;30.29;21.9
A.A;2020-04-02T12:57:00.000+02:00;30.88;51.57
A.A;2020-04-09T21:43:00.000+02:00;22.8;63.91
A.A;2020-04-10T01:03:00.000+02:00;22.67;52.72
A.A;2020-04-10T22:39:00.000+02:00;23.36;46.29
A.A;2020-04-11T15:00:00.000+02:00;23.78;38.97
A.A;2020-04-15T14:33:00.000+02:00;23.23;49.9
A.A;2020-04-16T04:48:00.000+02:00;21.74;58.09
A.A;2020-04-20T09:28:00.000+02:00;21.24;77.19
A.A;2020-04-28T23:01:00.000+02:00;21.2;21.91
A.A;2020-04-29T03:15:00.000+02:00;22.26;14.56
A.A;2020-04-30T18:26:00.000+02:00;22.51;24.23
A.A;2020-05-11T11:09:00.000+02:00;24.55;34.75
A.A;2020-05-25T01:37:00.000+02:00;23.42;84.69
A.A;2020-05-28T01:34:00.000+02:00;24.1;90.45
A.A;2020-05-31T08:47:00.000+02:00;21.54;65.25
A.A;2020-06-03T05:03:00.000+02:00;24.09;66.86
A.A;2020-06-06T11:47:00.000+02:00;27.06;58.47
A.A;2020-06-14T21:26:00.000+02:00;22.86;78.82
A.A;2020-06-19T13:49:00.000+02:00;22.86;66.84
A.A;2020-06-29T01:43:00.000+02:00;21.5;2.36
A.A;2020-07-04T00:02:00.000+02:00;23.02;12.36
A.A;2020-07-19T02:52:00.000+02:00;24.4;85.7
A.A;2020-07-28T01:05:00.000+02:00;21.97;98.2
A.A;2020-07-28T20:15:00.000+02:00;22.33;85.46
A.A;2020-08-02T01:24:00.000+02:00;23.98;72.26
A.A;2020-08-05T23:55:00.000+02:00;26.26;46.39
A.A;2020-08-11T04:01:00.000+02:00;26.96;45.6
A.A;2020-08-14T19:44:00.000+02:00;28.48;69.58
A.A;2020-08-18T04:01:00.000+02:00;26.82;64.29
A.A;2020-08-19T06:05:00.000+02:00;25.84;50.21
A.A;2020-08-19T15:16:00.000+02:00;25.9;47.8
A.A;2020-08-23T01:39:00.000+02:00;23.69;26.16
A.A;2020-08-23T10:44:00.000+02:00;23.79;22.38
A.A;2020-08-23T18:32:00.000+02:00;23.81;24.63
A.A;2020-08-26T00:55:00.000+02:00;23.53;17.54
A.A;2020-08-26T14:13:00.000+02:00;23.48;30.81
A.A;2020-08-28T13:25:00.000+02:00;24.25;31.42
A.A;2020-08-31T17:51:00.000+02:00;24.77;44.32
A.A;2020-08-31T21:02:00.000+02:00;24.77;38.38
A.A;2020-09-01T01:13:00.000+02:00;24.68;32.86
A.A;2020-09-03T10:06:00.000+02:00;23.37;36.4
A.A;2020-09-07T20:34:00.000+02:00;21.61;47.04
A.A;2020-09-22T07:39:00.000+02:00;24.61;40.57
A.A;2020-10-04T03:06:00.000+02:00;23.22;95.39
A.A;2020-10-05T23:04:00.000+02:00;23.0;64.23
A.A;2020-10-12T20:39:00.000+02:00;24.09;58.31
A.A;2020-10-14T17:59:00.000+02:00;23.43;70.9
A.A;2020-10-18T07:06:00.000+02:00;23.43;76.77
A.A;2020-10-20T07:20:00.000+02:00;22.04;74.47
A.A;2020-10-29T15:13:00.000+01:00;22.53;43.74
A.A;2020-11-20T16:34:00.000+01:00;22.38;18.65
A.A;2020-11-27T05:15:00.000+01:00;27.01;37.76
A.A;2020-12-02T23:20:00.000+01:00;25.61;45.07
A.A;2020-12-16T15:55:00.000+01:00;24.82;16.17
A.A;2020-12-22T05:03:00.000+01:00;22.81;28.05
A.A;2020-12-25T00:16:00.000+01:00;22.82;54.91
A.A;2020-12-25T07:29:00.000+01:00;23.29;45.27
A.A;2020-12-25T12:58:00.000+01:00;23.76;57.56
A.A;2020-12-28T11:35:00.000+01:00;22.65;49.7
A.A;2021-01-09T01:37:00.000+01:00;25.75;93.51
A.A;2021-01-11T23:17:00.000+01:00;25.15;74.7
A.A;2021-01-12T17:33:00.000+01:00;25.4;53.34
A.A;2021-01-13T01:22:00.000+01:00;25.67;58.89
A.A;2021-01-20T11:50:00.000+01:00;22.41;25.99
A.A;2021-01-21T05:59:00.000+01:00;21.86;60.34
A.A;2021-01-26T20:31:00.000+01:00;22.31;59.73
A.A;2021-02-04T13:17:00.000+01:00;24.62;44.36
A.A;2021-02-05T03:46:00.000+01:00;25.99;37.12
A.A;2021-02-13T12:04:00.000+01:00;24.28;63.02
A.A;2021-02-15T00:49:00.000+01:00;25.03;68.98
A.A;2021-02-18T01:51:00.000+01:00;24.01;66.71
A.A;2021-02-25T10:53:00.000+01:00;24.74;30.05
A.A;2021-02-27T19:52:00.000+01:00;24.87;15.3
A.A;2021-03-01T06:07:00.000+01:00;24.79;17.97
A.A;2021-03-04T12:16:00.000+01:00;23.48;35.77
A.A;2021-03-12T09:38:00.000+01:00;22.43;30.66
A.A;2021-03-20T09:53:00.000+01:00;22.91;11.82
A.A;2021-03-25T02:48:00.000+01:00;24.49;13.88
A.A;2021-04-06T14:18:00.000+02:00;21.52;11.83
A.A;2021-04-06T20:22:00.000+02:00;22.03;23.29
A.A;2021-04-09T03:52:00.000+02:00;21.97;20.03
A.A;2021-04-24T01:11:00.000+02:00;22.84;72.82
A.A;2021-05-02T12:16:00.000+02:00;22.67;57.81
A.A;2021-05-02T19:16:00.000+02:00;23.75;36.44
A.A;2021-05-04T02:09:00.000+02:00;22.47;37.99
A.A;2021-05-10T07:38:00.000+02:00;21.97;61.17
A.A;2021-05-11T06:51:00.000+02:00;22.71;71.7
A.A;2021-05-11T21:01:00.000+02:00;23.12;48.62
A.A;2021-05-18T16:37:00.000+02:00;25.42;29.42
A.A;2021-05-20T23:34:00.000+02:00;24.64;49.33
A.A;2021-05-21T02:25:00.000+02:00;23.45;57.08
A.A;2021-05-26T16:32:00.000+02:00;23.73;38.44
A.A;2021-05-31T18:13:00.000+02:00;22.78;0.28
A.A;2021-06-12T07:19:00.000+02:00;26.87;78.55
A.A;2021-06-15T09:17:00.000+02:00;26.38;72.86
A.A;2021-06-17T01:04:00.000+02:00;27.61;69.42
A.A;2021-06-29T16:12:00.000+02:00;21.4;12.22
A.A;2021-07-14T09:33:00.000+02:00;24.91;41.12
A.A;2021-07-15T13:11:00.000+02:00;25.01;45.59
A.A;2021-07-20T20:44:00.000+02:00;25.31;49.43
A.A;2021-07-31T01:38:00.000+02:00;23.24;17.74
A.A;2021-08-01T18:50:00.000+02:00;23.02;29.06
A.A;2021-08-10T07:48:00.000+02:00;24.43;3.07
A.A;2021-08-13T08:29:00.000+02:00;24.92;34.95
A.A;2021-08-16T01:23:00.000+02:00;25.11;51.67
A.A;2021-08-16T13:33:00.000+02:00;25.18;61.96
A.A;2021-08-20T13:07:00.000+02:00;22.43;90.86
A.A;2021-09-10T03:29:00.000+02:00;26.56;44.39
A.A;2021-09-11T09:16:00.000+02:00;27.17;61.53
A.A;2021-09-17T12:38:00.000+02:00;23.52;55.29
A.A;2021-09-20T08:25:00.000+02:00;23.08;58.55
A.A;2021-10-02T13:38:00.000+02:00;23.02;63.51
A.A;2021-10-16T18:14:00.000+02:00;24.53;42.09
A.A;2021-10-24T14:26:00.000+02:00;22.65;10.49
A.A;2021-10-26T20:09:00.000+02:00;23.41;34.05
A.A;2021-10-30T05:55:00.000+02:00;24.35;32.65
A.A;2021-11-03T06:25:00.000+01:00;22.45;28.38
A.A;2021-11-08T09:06:00.000+01:00;22.92;49.1
A.A;2021-11-15T02:38:00.000+01:00;25.07;55.18
A.A;2021-11-22T00:04:00.000+01:00;25.25;29.99
A.A;2021-12-01T00:05:00.000+01:00;21.76;54.38
A.A;2021-12-13T21:49:00.000+01:00;24.95;74.89
A.A;2021-12-21T16:14:00.000+01:00;22.78;47.33
A.A;2021-12-30T01:13:00.000+01:00;25.49;25.89
A.A;2021-12-30T20:48:00.000+01:00;25.54;18.26
A.A;2022-01-02T03:19:00.000+01:00;23.9;25.06
A.A;2022-01-03T08:31:00.000+01:00;24.43;36.04
A.A;2022-01-03T08:50:00.000+01:00;24.11;32.8
A.A;2022-01-17T15:41:00.000+01:00;25.02;45.6
A.A;2022-01-20T23:10:00.000+01:00;23.67;61.86
A.A;2022-01-21T09:03:00.000+01:00;23.57;67.09
A.A;2022-01-31T04:48:00.000+01:00;26.4;85.98
A.A;2022-02-03T14:59:00.000+01:00;26.9;44.89
A.A;2022-02-11T04:53:00.000+01:00;24.06;69.7
A.A;2022-02-25T04:18:00.000+01:00;23.86;31.22
A.A;2022-02-28T08:59:00.000+01:00;24.3;48.95
A.A;2022-03-01T13:53:00.000+01:00;23.94;43.03
A.A;2022-03-19T17:31:00.000+01:00;25.03;46.86
A.A;2022-03-23T11:53:00.000+01:00;25.06;25.22
A.A;2022-03-26T15:55:00.000+01:00;25.38;48.92
A.A;2022-03-27T05:12:00.000+02:00;24.39;38.54
A.A;2022-04-18T01:36:00.000+02:00;19.63;65.42
A.A;2022-05-09T18:52:00.000+02:00;23.44;12.16
A.A;2022-05-14T20:02:00.000+02:00;21.34;38.64
A.A;2022-05-23T09:28:00.000+02:00;23.57;21.28
A.A;2022-06-15T09:38:00.000+02:00;23.97;50.7
A.A;2022-06-19T01:09:00.000+02:00;24.83;71.41
A.A;2022-07-04T13:40:00.000+02:00;22.45;14.07
A.A;2022-07-15T13:03:00.000+02:00;25.25;12.17
A.A;2022-07-16T09:15:00.000+02:00;25.4;11.9
A.A;2022-07-17T05:52:00.000+02:00;25.11;19.12
A.A;2022-08-04T22:30:00.000+02:00;21.51;44.94
A.A;2022-08-05T02:15:00.000+02:00;21.14;25.06
A.A;2022-08-12T21:23:00.000+02:00;23.87;3.87
A.A;2022-08-19T13:39:00.000+02:00;26.18;6.73
A.A;2020-04-03T15:39:00.000+02:00;25.69;53.53
A.A;2020-04-09T11:58:00.000+02:00;22.79;29.62
A.A;2020-04-13T01:28:00.000+02:00;24.16;13.14
A.A;2020-04-14T13:56:00.000+02:00;24.97;9.69
A.A;2020-05-02T23:53:00.000+02:00;22.27;1.26
A.A;2020-05-06T07:03:00.000+02:00;23.83;1.63
A.A;2020-05-11T18:44:00.000+02:00;24.32;21.38
A.A;2020-05-20T05:07:00.000+02:00;22.07;81.25
A.A;2020-05-23T04:11:00.000+02:00;22.66;61.19
A.A;2020-05-23T07:07:00.000+02:00;22.31;64.67
A.A;2020-05-24T08:17:00.000+02:00;23.88;58.96
A.A;2020-06-01T10:59:00.000+02:00;22.69;70.0
A.A;2020-06-02T22:43:00.000+02:00;23.16;64.74
A.A;2020-06-03T06:40:00.000+02:00;24.53;75.22
A.A;2020-06-08T03:28:00.000+02:00;26.22;71.0
A.A;2020-06-21T03:08:00.000+02:00;21.15;89.28
A.A;2020-06-25T23:33:00.000+02:00;21.66;48.06
A.A;2020-06-28T23:44:00.000+02:00;21.59;15.34
A.A;2020-06-30T02:23:00.000+02:00;21.47;38.64
A.A;2020-07-05T07:55:00.000+02:00;22.66;53.63
A.A;2020-07-14T06:39:00.000+02:00;24.31;5.33
A.A;2020-07-16T18:28:00.000+02:00;23.78;8.88
A.A;2020-07-28T23:49:00.000+02:00;23.35;45.35
A.A;2020-08-05T15:12:00.000+02:00;25.63;79.03
A.A;2020-08-20T23:25:00.000+02:00;23.63;55.79
A.A;2020-08-21T23:40:00.000+02:00;23.76;70.7
A.A;2020-09-06T15:35:00.000+02:00;22.58;27.8
A.A;2020-09-08T01:38:00.000+02:00;22.72;27.28
A.A;2020-09-13T06:47:00.000+02:00;24.0;42.17
A.A;2020-09-21T04:19:00.000+02:00;24.47;16.27
A.A;2020-09-27T17:27:00.000+02:00;24.14;55.36
A.A;2020-09-30T09:13:00.000+02:00;25.45;89.33
A.A;2020-10-22T10:38:00.000+02:00;21.98;89.95
A.A;2020-11-04T09:50:00.000+01:00;22.59;15.28
A.A;2020-11-15T02:48:00.000+01:00;25.08;77.9
A.A;2020-11-20T07:12:00.000+01:00;22.05;58.37
A.A;2020-11-20T08:50:00.000+01:00;21.94;62.75
A.A;2020-11-25T22:59:00.000+01:00;26.65;68.98
A.A;2020-12-01T00:40:00.000+01:00;26.32;83.33
A.A;2020-12-06T04:10:00.000+01:00;24.75;63.46
A.A;2020-12-23T10:55:00.000+01:00;21.94;91.01
A.A;2020-12-30T06:06:00.000+01:00;23.35;83.4
A.A;2021-01-08T08:16:00.000+01:00;26.11;77.08
A.A;2021-01-09T11:34:00.000+01:00;25.28;63.02
A.A;2021-01-12T14:55:00.000+01:00;25.13;48.98
A.A;2021-01-15T14:00:00.000+01:00;24.4;31.44
A.A;2021-01-16T06:38:00.000+01:00;24.11;37.24
A.A;2021-01-16T16:00:00.000+01:00;23.8;42.56
A.A;2021-02-05T04:09:00.000+01:00;25.72;68.1
A.A;2021-02-13T07:26:00.000+01:00;23.77;22.03
A.A;2021-02-24T12:37:00.000+01:00;24.07;68.96
A.A;2021-03-11T23:23:00.000+01:00;22.62;31.3
A.A;2021-03-20T01:13:00.000+01:00;23.27;19.31
A.A;2021-03-21T06:33:00.000+01:00;23.26;55.74
A.A;2021-04-08T03:24:00.000+02:00;21.76;82.32
A.A;2021-04-15T19:29:00.000+02:00;23.44;62.13
A.A;2021-04-18T01:40:00.000+02:00;22.75;72.3
A.A;2021-05-06T10:27:00.000+02:00;23.0;35.18
A.A;2021-05-07T15:43:00.000+02:00;22.29;63.62
A.A;2021-05-16T05:21:00.000+02:00;24.08;52.79
A.A;2021-05-20T21:02:00.000+02:00;24.71;73.69
A.A;2021-05-22T00:11:00.000+02:00;22.02;80.28
A.A;2021-05-26T11:49:00.000+02:00;23.82;94.89
A.A;2021-05-26T14:51:00.000+02:00;23.72;76.25
A.A;2021-06-06T23:16:00.000+02:00;25.79;28.76
A.A;2021-06-10T11:12:00.000+02:00;28.07;61.69
A.A;2021-06-19T02:10:00.000+02:00;26.24;8.36
A.A;2021-06-19T07:55:00.000+02:00;26.12;44.8
A.A;2021-06-27T15:44:00.000+02:00;20.82;70.17
A.A;2021-07-21T23:46:00.000+02:00;25.12;24.09
A.A;2021-07-27T19:42:00.000+02:00;22.0;18.6
A.A;2021-07-28T05:34:00.000+02:00;22.23;44.29
A.A;2021-08-01T03:18:00.000+02:00;23.55;62.05
A.A;2021-08-04T13:27:00.000+02:00;21.97;69.56
A.A;2021-08-04T23:56:00.000+02:00;22.37;61.34
A.A;2021-08-06T16:49:00.000+02:00;22.18;51.02
A.A;2021-08-08T22:57:00.000+02:00;23.67;53.15
A.A;2021-09-20T00:28:00.000+02:00;21.99;13.29
A.A;2021-09-21T10:27:00.000+02:00;23.5;41.82
A.A;2021-09-21T10:45:00.000+02:00;23.27;56.69
A.A;2021-09-25T00:55:00.000+02:00;24.85;54.96
A.A;2021-10-05T09:54:00.000+02:00;23.35;6.22
A.A;2021-10-06T16:13:00.000+02:00;23.8;29.43
A.A;2021-10-08T17:45:00.000+02:00;26.66;33.68
A.A;2021-10-15T10:14:00.000+02:00;24.4;39.51
A.A;2021-10-29T02:50:00.000+02:00;24.46;48.52
A.A;2021-10-29T07:50:00.000+02:00;24.1;61.97
A.A;2021-11-06T19:54:00.000+01:00;22.09;24.34
A.A;2021-11-07T22:19:00.000+01:00;22.39;32.72
A.A;2021-11-08T09:25:00.000+01:00;22.91;51.11
A.A;2021-11-22T08:41:00.000+01:00;24.97;39.18
A.A;2021-11-26T08:49:00.000+01:00;21.9;50.61
A.A;2021-11-28T23:58:00.000+01:00;22.31;43.02
A.A;2021-11-30T03:44:00.000+01:00;22.48;38.4
A.A;2021-12-01T21:19:00.000+01:00;21.36;29.33
A.A;2021-12-07T23:53:00.000+01:00;23.53;32.53
A.A;2021-12-10T05:52:00.000+01:00;24.42;77.99
A.A;2021-12-22T06:02:00.000+01:00;22.99;73.7
A.A;2022-01-02T05:45:00.000+01:00;24.13;61.01
A.A;2022-01-14T09:56:00.000+01:00;25.55;1.76
A.A;2022-01-14T20:03:00.000+01:00;26.1;20.71
A.A;2022-01-16T03:13:00.000+01:00;25.47;23.1
A.A;2022-01-24T06:54:00.000+01:00;21.17;74.19
A.A;2022-01-26T15:41:00.000+01:00;22.12;54.47
A.A;2022-01-29T11:03:00.000+01:00;23.03;60.22
A.A;2022-01-30T15:29:00.000+01:00;25.06;49.36
A.A;2022-01-30T23:57:00.000+01:00;25.78;59.19
A.A;2022-02-03T04:17:00.000+01:00;27.23;51.2
A.A;2022-02-03T20:55:00.000+01:00;26.88;60.12
A.A;2022-02-16T07:23:00.000+01:00;23.49;26.29
A.A;2022-02-21T15:38:00.000+01:00;23.53;14.66
A.A;2022-02-25T20:53:00.000+01:00;23.14;41.96
A.A;2022-03-05T18:12:00.000+01:00;22.98;2.45
A.A;2022-03-08T16:30:00.000+01:00;21.21;31.34
A.A;2022-03-15T17:45:00.000+01:00;23.2;76.37
A.A;2022-03-27T08:58:00.000+02:00;24.77;67.44
A.A;2022-04-05T11:31:00.000+02:00;22.38;29.57
A.A;2022-04-08T15:09:00.000+02:00;22.79;45.61
A.A;2022-04-22T03:51:00.000+02:00;21.36;13.57
A.A;2022-04-22T07:01:00.000+02:00;22.2;18.62
A.A;2022-04-24T06:10:00.000+02:00;23.59;30.19
A.A;2022-04-25T01:58:00.000+02:00;24.08;26.42
A.A;2022-04-27T23:44:00.000+02:00;24.72;36.21
A.A;2022-05-01T09:27:00.000+02:00;24.18;31.28
A.A;2022-05-02T03:04:00.000+02:00;25.35;43.61
A.A;2022-05-06T19:38:00.000+02:00;24.25;19.44
A.A;2022-05-08T16:17:00.000+02:00;22.42;33.1
A.A;2022-05-11T14:05:00.000+02:00;22.63;31.55
A.A;2022-05-14T01:51:00.000+02:00;20.7;30.98
A.A;2022-05-16T02:00:00.000+02:00;22.69;36.52
A.A;2022-05-17T11:22:00.000+02:00;23.08;44.31
A.A;2022-05-23T11:43:00.000+02:00;23.81;65.21
A.A;2022-06-02T09:40:00.000+02:00;22.98;90.19
A.A;2022-06-05T20:39:00.000+02:00;22.23;57.33
A.A;2022-06-16T18:38:00.000+02:00;25.01;25.69
A.A;2022-06-22T10:32:00.000+02:00;25.75;52.18
A.A;2022-06-23T05:54:00.000+02:00;26.43;38.51
A.A;2022-06-24T14:12:00.000+02:00;26.15;55.99
A.A;2022-06-27T20:45:00.000+02:00;26.06;66.62
A.A;2022-07-03T17:21:00.000+02:00;23.1;70.76
A.A;2022-07-04T19:29:00.000+02:00;22.89;63.66
A.A;2022-08-05T12:29:00.000+02:00;21.29;56.36
A.A;2022-08-06T11:22:00.000+02:00;21.21;30.11
A.A;2022-08-13T09:58:00.000+02:00;24.64;16.03
A.A;2022-08-17T01:20:00.000+02:00;26.61;53.52
