fullBuildingLocation;dateTime;avg_temp;avg_hum
A.A;2021-02-27T03:58:00.000+01:00;25.54;43.4
A.A;2021-02-28T14:53:00.000+01:00;24.65;32.87
A.A;2021-03-04T21:58:00.000+01:00;23.24;58.98
A.A;2021-03-07T22:52:00.000+01:00;22.52;66.58
A.A;2021-03-09T22:55:00.000+01:00;21.83;48.28
A.A;2021-03-11T10:18:00.000+01:00;22.16;53.23
A.A;2021-03-14T10:13:00.000+01:00;21.88;39.43
A.A;2021-03-15T01:21:00.000+01:00;22.23;52.01
A.A;2021-03-16T04:29:00.000+01:00;22.68;54.8
A.A;2021-04-06T00:23:00.000+02:00;21.55;25.91
A.A;2021-04-23T02:35:00.000+02:00;22.81;25.57
A.A;2021-05-02T16:50:00.000+02:00;23.23;17.59
A.A;2021-05-07T09:19:00.000+02:00;22.9;57.04
A.A;2021-05-09T21:53:00.000+02:00;22.1;78.57
A.A;2021-05-14T22:59:00.000+02:00;24.67;79.34
A.A;2021-05-15T03:45:00.000+02:00;23.86;67.23
A.A;2021-05-16T14:42:00.000+02:00;24.44;53.84
A.A;2021-05-16T14:52:00.000+02:00;24.5;60.12
A.A;2021-05-24T21:56:00.000+02:00;23.88;20.59
A.A;2021-05-28T15:56:00.000+02:00;23.79;19.57
A.A;2021-05-29T23:38:00.000+02:00;23.39;29.42
A.A;2021-06-03T19:46:00.000+02:00;23.85;22.74
A.A;2021-06-17T06:02:00.000+02:00;27.47;11.04
A.A;2021-06-20T00:46:00.000+02:00;26.1;51.85
A.A;2021-06-20T01:26:00.000+02:00;25.78;43.03
A.A;2021-06-20T08:27:00.000+02:00;25.89;52.75
A.A;2021-06-22T02:17:00.000+02:00;25.49;53.63
A.A;2021-06-23T03:45:00.000+02:00;23.75;50.01
A.A;2021-06-23T17:56:00.000+02:00;22.86;57.0
A.A;2021-06-23T21:38:00.000+02:00;22.82;57.69
A.A;2021-06-25T14:06:00.000+02:00;21.59;58.05
A.A;2021-07-02T01:07:00.000+02:00;22.03;13.85
A.A;2021-07-04T13:33:00.000+02:00;21.43;35.89
A.A;2021-07-12T04:10:00.000+02:00;24.23;83.79
A.A;2021-07-13T13:45:00.000+02:00;25.26;48.34
A.A;2021-07-16T06:37:00.000+02:00;25.4;55.61
A.A;2021-07-17T05:21:00.000+02:00;25.54;57.45
A.A;2021-07-17T17:05:00.000+02:00;25.32;52.58
A.A;2021-07-30T21:13:00.000+02:00;23.32;45.97
A.A;2021-07-31T01:58:00.000+02:00;23.53;41.44
A.A;2021-08-03T06:31:00.000+02:00;23.07;49.67
A.A;2021-08-10T03:20:00.000+02:00;24.01;67.72
A.A;2021-09-09T15:44:00.000+02:00;26.05;92.96
A.A;2021-09-14T12:58:00.000+02:00;25.26;83.56
A.A;2021-09-17T04:09:00.000+02:00;24.1;49.49
A.A;2021-09-28T08:38:00.000+02:00;23.95;4.93
A.A;2021-10-01T04:09:00.000+02:00;21.75;24.5
A.A;2021-10-03T13:04:00.000+02:00;23.37;30.43
A.A;2021-10-09T10:47:00.000+02:00;25.89;65.56
A.A;2021-10-12T22:00:00.000+02:00;24.87;51.53
A.A;2021-10-13T21:54:00.000+02:00;24.82;55.05
A.A;2021-10-18T10:30:00.000+02:00;23.4;52.95
A.A;2021-10-24T06:09:00.000+02:00;22.65;48.69
A.A;2021-10-30T05:30:00.000+02:00;23.98;7.75
A.A;2021-11-10T23:21:00.000+01:00;25.09;71.83
A.A;2021-11-15T05:36:00.000+01:00;25.38;78.25
A.A;2021-11-25T09:26:00.000+01:00;22.64;11.51
A.A;2021-11-26T09:04:00.000+01:00;22.18;35.52
A.A;2021-12-07T22:06:00.000+01:00;23.73;79.23
A.A;2021-12-22T09:54:00.000+01:00;22.26;44.88
A.A;2021-12-23T23:38:00.000+01:00;22.5;40.68
A.A;2021-12-27T04:04:00.000+01:00;23.5;59.99
A.A;2022-01-01T23:46:00.000+01:00;24.17;64.66
A.A;2022-01-08T06:29:00.000+01:00;24.91;60.52
A.A;2022-01-13T22:17:00.000+01:00;25.3;82.91
A.A;2022-01-14T06:50:00.000+01:00;25.44;65.32
A.A;2022-01-17T16:20:00.000+01:00;24.77;50.81
A.A;2022-01-23T09:29:00.000+01:00;21.88;69.83
A.A;2022-01-28T18:20:00.000+01:00;22.38;90.15
A.A;2022-01-29T05:44:00.000+01:00;22.39;71.28
A.A;2022-02-09T22:27:00.000+01:00;23.84;73.92
A.A;2022-02-10T16:29:00.000+01:00;24.13;79.59
A.A;2022-02-12T16:48:00.000+01:00;24.74;78.4
A.A;2022-02-13T14:19:00.000+01:00;24.08;59.22
A.A;2022-02-16T08:30:00.000+01:00;23.31;54.47
A.A;2022-02-18T12:45:00.000+01:00;22.68;43.73
A.A;2022-02-18T15:56:00.000+01:00;22.97;39.11
A.A;2022-02-22T12:05:00.000+01:00;23.59;43.09
A.A;2022-03-02T05:00:00.000+01:00;24.62;62.21
A.A;2022-03-07T02:19:00.000+01:00;21.48;43.61
A.A;2022-03-16T17:38:00.000+01:00;24.27;67.31
A.A;2022-03-29T05:57:00.000+02:00;24.06;86.4
A.A;2022-03-31T07:32:00.000+02:00;23.7;79.62
A.A;2022-04-03T08:57:00.000+02:00;23.99;84.03
A.A;2022-04-06T20:32:00.000+02:00;20.93;68.59
A.A;2022-04-07T11:27:00.000+02:00;21.23;71.95
A.A;2022-04-09T00:07:00.000+02:00;23.17;69.98
A.A;2022-04-11T00:03:00.000+02:00;24.62;56.16
A.A;2022-04-11T10:58:00.000+02:00;24.81;46.95
A.A;2022-04-13T00:02:00.000+02:00;23.61;46.7
A.A;2022-04-16T09:31:00.000+02:00;22.0;28.53
A.A;2022-04-17T01:29:00.000+02:00;20.66;28.04
A.A;2022-04-17T10:29:00.000+02:00;20.42;26.62
A.A;2022-04-19T01:25:00.000+02:00;20.25;31.21
A.A;2022-04-19T01:50:00.000+02:00;20.54;26.67
A.A;2022-04-19T22:36:00.000+02:00;20.61;31.35
A.A;2022-04-30T21:04:00.000+02:00;24.85;45.45
A.A;2022-05-07T17:41:00.000+02:00;23.64;24.15
A.A;2022-05-17T21:29:00.000+02:00;23.14;81.36
A.A;2022-05-19T04:50:00.000+02:00;24.01;46.82
A.A;2022-05-30T01:32:00.000+02:00;24.14;7.19
A.A;2022-06-01T17:59:00.000+02:00;23.05;17.81
A.A;2022-06-10T07:53:00.000+02:00;22.98;14.18
A.A;2022-06-15T03:41:00.000+02:00;24.38;19.16
A.A;2022-06-16T03:00:00.000+02:00;24.32;41.11
A.A;2022-06-26T02:52:00.000+02:00;26.47;34.36
A.A;2022-06-27T05:14:00.000+02:00;26.05;55.45
A.A;2022-06-30T10:33:00.000+02:00;24.49;52.55
A.A;2022-06-30T16:44:00.000+02:00;24.73;42.06
A.A;2022-07-06T23:45:00.000+02:00;22.12;49.11
A.A;2022-07-07T17:26:00.000+02:00;22.25;72.44
A.A;2022-07-16T00:18:00.000+02:00;25.02;7.63
A.A;2022-07-20T07:49:00.000+02:00;25.16;3.93
A.A;2022-07-21T18:01:00.000+02:00;25.28;12.77
A.A;2022-07-28T19:01:00.000+02:00;25.1;23.58
A.A;2022-07-31T22:11:00.000+02:00;23.05;40.61
A.A;2022-08-02T16:42:00.000+02:00;21.82;40.27
A.A;2022-08-09T13:36:00.000+02:00;21.96;35.89
A.A;2022-08-23T00:33:00.000+02:00;23.93;89.46
A.A;2022-08-23T14:08:00.000+02:00;24.83;92.62
A.A;2022-08-30T11:12:00.000+02:00;22.55;82.22
A.A;2020-04-16T00:38:00.000+02:00;22.19;39.42
A.A;2020-04-20T17:40:00.000+02:00;21.74;58.95
A.A;2020-05-08T07:23:00.000+02:00;23.27;63.75
A.A;2020-05-13T16:37:00.000+02:00;22.42;33.29
A.A;2020-05-17T08:44:00.000+02:00;21.75;6.89
A.A;2020-05-19T20:01:00.000+02:00;21.61;29.18
A.A;2020-05-23T22:44:00.000+02:00;22.99;34.88
A.A;2020-05-24T07:08:00.000+02:00;23.72;31.79
A.A;2020-05-28T03:28:00.000+02:00;24.04;42.49
A.A;2020-06-06T07:14:00.000+02:00;26.49;62.92
A.A;2020-06-11T08:45:00.000+02:00;25.44;51.65
A.A;2020-06-14T17:32:00.000+02:00;23.35;28.07
A.A;2020-06-21T12:21:00.000+02:00;21.66;22.06
A.A;2020-07-06T20:02:00.000+02:00;22.9;39.72
A.A;2020-07-14T07:16:00.000+02:00;24.0;77.56
A.A;2020-07-15T08:01:00.000+02:00;24.05;60.87
A.A;2020-07-19T21:37:00.000+02:00;24.62;59.0
A.A;2020-07-24T04:17:00.000+02:00;23.48;53.67
A.A;2020-07-24T04:42:00.000+02:00;23.51;40.58
A.A;2020-07-28T10:31:00.000+02:00;21.87;52.05
A.A;2020-08-01T14:49:00.000+02:00;23.34;73.59
A.A;2020-08-07T03:06:00.000+02:00;27.81;30.87
A.A;2020-08-09T15:30:00.000+02:00;25.76;21.24
A.A;2020-08-13T17:01:00.000+02:00;27.87;18.29
A.A;2020-08-19T14:53:00.000+02:00;25.72;51.57
A.A;2020-08-22T09:58:00.000+02:00;24.15;65.4
A.A;2020-09-15T06:19:00.000+02:00;22.28;54.76
A.A;2020-09-18T16:36:00.000+02:00;24.56;77.32
A.A;2020-09-20T04:12:00.000+02:00;24.25;83.23
A.A;2020-09-24T17:12:00.000+02:00;24.16;81.68
A.A;2020-10-01T15:19:00.000+02:00;23.04;65.2
A.A;2020-10-11T08:21:00.000+02:00;23.68;88.54
A.A;2020-10-12T21:32:00.000+02:00;23.66;54.83
A.A;2020-10-25T00:18:00.000+02:00;22.27;37.89
A.A;2020-10-25T00:26:00.000+02:00;22.46;52.58
A.A;2020-10-26T03:07:00.000+01:00;22.5;53.24
A.A;2020-10-31T14:31:00.000+01:00;22.62;55.71
A.A;2020-11-05T02:31:00.000+01:00;23.17;74.69
A.A;2020-11-08T14:21:00.000+01:00;22.4;89.01
A.A;2020-11-09T16:13:00.000+01:00;24.23;61.76
A.A;2020-11-11T01:49:00.000+01:00;24.06;65.56
A.A;2020-11-11T12:41:00.000+01:00;24.35;69.9
A.A;2020-11-12T17:04:00.000+01:00;25.27;66.19
A.A;2020-11-13T20:05:00.000+01:00;25.21;69.07
A.A;2020-11-15T11:18:00.000+01:00;24.93;72.28
A.A;2020-11-20T10:21:00.000+01:00;22.22;80.09
A.A;2020-11-21T15:50:00.000+01:00;22.99;84.7
A.A;2020-12-05T05:37:00.000+01:00;25.26;96.62
A.A;2020-12-11T04:30:00.000+01:00;23.38;52.76
A.A;2020-12-16T07:29:00.000+01:00;24.79;5.8
A.A;2020-12-27T00:41:00.000+01:00;23.26;51.43
A.A;2020-12-28T08:41:00.000+01:00;22.43;32.51
A.A;2021-01-07T04:29:00.000+01:00;25.77;34.1
A.A;2021-01-11T18:58:00.000+01:00;25.05;44.21
A.A;2021-01-13T21:08:00.000+01:00;24.03;53.28
A.A;2021-01-18T01:08:00.000+01:00;23.22;46.59
A.A;2021-01-19T12:01:00.000+01:00;22.92;40.95
A.A;2021-01-19T16:28:00.000+01:00;22.67;48.66
A.A;2021-01-21T21:20:00.000+01:00;21.64;35.61
A.A;2021-01-22T12:19:00.000+01:00;21.3;47.88
A.A;2021-01-27T21:18:00.000+01:00;22.23;41.49
A.A;2021-01-28T18:38:00.000+01:00;22.03;52.76
A.A;2021-01-30T05:05:00.000+01:00;22.4;64.1
A.A;2021-01-30T16:37:00.000+01:00;22.58;56.03
A.A;2021-02-06T01:03:00.000+01:00;25.06;62.61
A.A;2021-02-06T10:57:00.000+01:00;25.09;42.57
A.A;2021-02-14T19:12:00.000+01:00;25.04;10.77
A.A;2021-02-19T02:31:00.000+01:00;23.59;17.44
A.A;2021-02-20T16:49:00.000+01:00;23.45;16.26
A.A;2021-02-21T18:24:00.000+01:00;23.37;22.93
A.A;2021-03-02T08:05:00.000+01:00;24.25;14.69
A.A;2021-03-04T13:46:00.000+01:00;23.56;21.89
A.A;2021-03-16T13:46:00.000+01:00;22.6;27.33
A.A;2021-03-16T19:43:00.000+01:00;22.36;18.5
A.A;2021-03-19T21:53:00.000+01:00;23.21;21.79
A.A;2021-03-23T22:17:00.000+01:00;23.67;37.11
A.A;2021-03-30T14:00:00.000+02:00;25.96;35.91
A.A;2021-04-08T03:02:00.000+02:00;21.86;8.06
A.A;2021-04-15T04:40:00.000+02:00;24.0;50.46
A.A;2021-04-18T12:24:00.000+02:00;22.66;30.56
A.A;2021-05-03T17:29:00.000+02:00;22.67;82.5
A.A;2021-05-07T05:22:00.000+02:00;22.48;71.96
A.A;2021-05-10T07:46:00.000+02:00;22.06;74.16
A.A;2021-05-16T20:03:00.000+02:00;24.48;63.32
A.A;2021-05-26T21:32:00.000+02:00;23.16;69.62
A.A;2021-05-28T00:38:00.000+02:00;22.18;72.51
A.A;2021-05-29T11:28:00.000+02:00;23.51;69.1
A.A;2021-06-01T18:08:00.000+02:00;22.63;71.15
A.A;2021-06-13T17:33:00.000+02:00;27.64;28.85
A.A;2021-06-19T03:07:00.000+02:00;25.86;19.85
A.A;2021-06-25T00:07:00.000+02:00;22.38;10.18
A.A;2021-06-25T00:10:00.000+02:00;22.45;15.98
