fullFloorLocation;dateTime;avg_temp;avg_hum
A.A.0;2021-03-19T04:54:00.000+01:00;22.15;19.64
A.A.0;2021-03-23T16:30:00.000+01:00;19.01;13.75
A.A.0;2021-03-29T06:46:00.000+02:00;27.5;34.27
A.A.0;2021-04-04T02:17:00.000+02:00;21.92;79.51
A.A.0;2021-04-15T21:12:00.000+02:00;17.75;70.01
A.A.0;2021-04-18T00:44:00.000+02:00;20.48;40.5
A.A.0;2021-04-18T13:12:00.000+02:00;22.87;51.55
A.A.0;2021-04-19T05:04:00.000+02:00;22.02;41.33
A.A.0;2021-04-21T17:32:00.000+02:00;21.27;46.1
A.A.0;2021-04-24T16:25:00.000+02:00;23.84;49.92
A.A.0;2021-04-28T09:47:00.000+02:00;23.8;79.27
A.A.0;2021-04-28T12:30:00.000+02:00;23.59;70.72
A.A.0;2021-05-03T22:04:00.000+02:00;24.08;59.45
A.A.0;2021-05-08T17:52:00.000+02:00;22.94;56.51
A.A.0;2021-05-09T09:20:00.000+02:00;23.42;49.23
A.A.0;2021-06-02T10:34:00.000+02:00;21.77;30.99
A.A.0;2021-06-09T16:08:00.000+02:00;25.69;39.62
A.A.0;2021-06-16T14:19:00.000+02:00;25.35;23.1
A.A.0;2021-06-18T14:12:00.000+02:00;23.65;17.76
A.A.0;2021-06-21T16:10:00.000+02:00;23.89;14.78
A.A.0;2021-06-22T12:38:00.000+02:00;23.95;15.5
A.A.0;2021-06-27T15:14:00.000+02:00;20.28;38.9
A.A.0;2021-07-06T09:55:00.000+02:00;19.83;7.22
A.A.0;2021-07-13T17:25:00.000+02:00;22.91;78.32
A.A.0;2021-07-22T14:43:00.000+02:00;25.3;60.31
A.A.0;2021-08-01T06:22:00.000+02:00;24.66;65.58
A.A.0;2021-08-01T14:11:00.000+02:00;24.89;59.28
A.A.0;2021-08-02T22:06:00.000+02:00;25.99;53.57
A.A.0;2021-08-07T14:41:00.000+02:00;25.87;52.41
A.A.0;2021-08-22T13:11:00.000+02:00;22.89;68.74
A.A.0;2021-08-27T16:06:00.000+02:00;25.5;76.26
A.A.0;2021-08-28T04:49:00.000+02:00;24.37;54.33
A.A.0;2021-09-07T10:47:00.000+02:00;25.52;88.41
A.A.0;2021-09-09T17:03:00.000+02:00;26.96;57.04
A.A.0;2021-09-12T02:15:00.000+02:00;25.94;62.12
A.A.0;2021-09-21T14:55:00.000+02:00;25.22;59.2
A.A.0;2021-09-23T01:16:00.000+02:00;25.68;51.83
A.A.0;2021-09-29T10:35:00.000+02:00;24.09;41.18
A.A.0;2021-10-04T14:48:00.000+02:00;25.47;44.2
A.A.0;2021-10-08T00:48:00.000+02:00;30.63;58.34
A.A.0;2021-10-11T18:39:00.000+02:00;23.53;78.55
A.A.0;2021-10-22T02:24:00.000+02:00;16.86;19.09
A.A.0;2021-10-25T05:35:00.000+02:00;22.05;18.56
A.A.0;2021-10-27T11:28:00.000+02:00;26.59;19.7
A.A.0;2021-10-30T00:18:00.000+02:00;26.1;42.1
A.A.0;2021-10-31T13:18:00.000+01:00;27.63;32.31
A.A.0;2021-11-06T06:29:00.000+01:00;20.82;13.67
A.A.0;2021-11-06T15:00:00.000+01:00;22.53;22.89
A.A.0;2021-11-11T19:07:00.000+01:00;24.9;34.37
A.A.0;2021-11-13T18:07:00.000+01:00;23.17;42.04
A.A.0;2021-12-03T18:12:00.000+01:00;21.45;95.58
A.A.0;2021-12-05T03:06:00.000+01:00;24.73;82.12
A.A.0;2021-12-22T17:50:00.000+01:00;18.17;79.91
A.A.0;2021-12-23T20:17:00.000+01:00;19.79;43.81
A.A.0;2021-12-25T16:44:00.000+01:00;21.03;59.4
A.A.0;2021-12-28T14:43:00.000+01:00;23.19;67.75
A.A.0;2021-12-31T09:19:00.000+01:00;24.64;66.53
A.A.0;2022-01-05T15:43:00.000+01:00;25.28;22.09
A.A.0;2022-01-07T18:40:00.000+01:00;24.06;14.91
A.A.0;2022-01-09T12:51:00.000+01:00;22.89;33.1
A.A.0;2022-01-13T21:34:00.000+01:00;21.23;38.55
A.A.0;2022-01-28T18:28:00.000+01:00;19.37;6.85
A.A.0;2022-01-29T15:37:00.000+01:00;23.92;12.68
A.A.0;2022-01-31T00:04:00.000+01:00;27.57;26.49
A.A.0;2022-02-01T21:02:00.000+01:00;28.94;44.53
A.A.0;2022-02-02T18:29:00.000+01:00;29.3;45.55
A.A.0;2022-02-04T05:31:00.000+01:00;29.09;49.02
A.A.0;2022-02-05T10:31:00.000+01:00;28.59;63.9
A.A.0;2022-02-18T21:57:00.000+01:00;25.05;49.57
A.A.0;2022-02-19T11:02:00.000+01:00;25.81;48.53
A.A.0;2022-02-23T19:05:00.000+01:00;26.6;37.58
A.A.0;2022-02-24T08:27:00.000+01:00;25.6;46.67
A.A.0;2022-02-25T22:33:00.000+01:00;24.98;50.61
A.A.0;2022-03-01T11:28:00.000+01:00;22.33;62.19
A.A.0;2022-03-01T13:52:00.000+01:00;21.77;55.05
A.A.0;2022-03-09T11:11:00.000+01:00;20.37;26.69
A.A.0;2022-03-13T23:01:00.000+01:00;21.68;34.12
A.A.0;2022-04-08T00:43:00.000+02:00;21.19;59.42
A.A.0;2022-04-11T17:18:00.000+02:00;19.63;33.18
A.A.0;2022-04-16T23:30:00.000+02:00;15.55;51.91
A.A.0;2022-04-28T01:10:00.000+02:00;29.39;3.48
A.A.0;2022-05-05T14:17:00.000+02:00;26.36;40.36
A.A.0;2022-05-15T00:53:00.000+02:00;27.52;56.92
A.A.0;2022-05-19T23:46:00.000+02:00;26.33;45.9
A.A.0;2022-05-21T14:50:00.000+02:00;26.09;46.62
A.A.0;2022-05-30T15:18:00.000+02:00;20.25;58.21
A.A.0;2022-06-05T01:33:00.000+02:00;21.45;59.27
A.A.0;2022-06-13T07:45:00.000+02:00;19.02;58.06
A.A.0;2022-07-13T22:28:00.000+02:00;24.31;47.41
A.A.0;2022-07-15T16:19:00.000+02:00;24.22;64.95
A.A.0;2022-08-04T02:20:00.000+02:00;20.02;21.93
A.A.0;2022-08-07T08:18:00.000+02:00;17.04;41.69
A.A.0;2022-08-12T08:18:00.000+02:00;27.65;70.08
A.A.0;2022-08-12T14:14:00.000+02:00;28.52;63.31
A.A.0;2022-08-20T03:04:00.000+02:00;17.08;13.9
A.A.0;2022-08-20T14:54:00.000+02:00;20.35;19.04
A.A.0;2022-08-21T04:29:00.000+02:00;18.32;40.84
A.A.0;2022-08-24T15:58:00.000+02:00;23.08;45.12
A.A.0;2020-04-02T10:45:00.000+02:00;28.79;21.9
A.A.0;2020-04-02T12:57:00.000+02:00;30.73;51.57
A.A.0;2020-04-09T21:43:00.000+02:00;24.0;63.91
A.A.0;2020-04-10T01:03:00.000+02:00;24.76;52.72
A.A.0;2020-04-10T22:39:00.000+02:00;25.85;46.29
A.A.0;2020-04-11T15:00:00.000+02:00;26.23;38.97
A.A.0;2020-04-15T14:33:00.000+02:00;23.56;49.9
A.A.0;2020-04-16T04:48:00.000+02:00;20.72;58.09
A.A.0;2020-04-20T09:28:00.000+02:00;17.78;77.19
A.A.0;2020-04-28T23:01:00.000+02:00;19.02;21.91
A.A.0;2020-04-29T03:15:00.000+02:00;24.25;14.56
A.A.0;2020-04-30T18:26:00.000+02:00;25.01;24.23
A.A.0;2020-05-11T11:09:00.000+02:00;24.52;34.75
A.A.0;2020-05-25T01:37:00.000+02:00;23.48;84.69
A.A.0;2020-05-28T01:34:00.000+02:00;30.55;90.45
A.A.0;2020-05-31T08:47:00.000+02:00;23.17;65.25
A.A.0;2020-06-03T05:03:00.000+02:00;24.62;66.86
A.A.0;2020-06-06T11:47:00.000+02:00;27.78;58.47
A.A.0;2020-06-14T21:26:00.000+02:00;19.06;78.82
A.A.0;2020-06-19T13:49:00.000+02:00;17.91;66.84
A.A.0;2020-06-29T01:43:00.000+02:00;21.62;2.36
A.A.0;2020-07-04T00:02:00.000+02:00;17.85;12.36
A.A.0;2020-07-19T02:52:00.000+02:00;23.51;85.7
A.A.0;2020-07-28T01:05:00.000+02:00;23.22;98.2
A.A.0;2020-07-28T20:15:00.000+02:00;24.93;85.46
A.A.0;2020-08-02T01:24:00.000+02:00;25.93;72.26
A.A.0;2020-08-05T23:55:00.000+02:00;23.54;46.39
A.A.0;2020-08-11T04:01:00.000+02:00;25.72;45.6
A.A.0;2020-08-14T19:44:00.000+02:00;26.1;69.58
A.A.0;2020-08-18T04:01:00.000+02:00;28.22;64.29
A.A.0;2020-08-19T06:05:00.000+02:00;27.78;50.21
A.A.0;2020-08-19T15:16:00.000+02:00;26.58;47.8
A.A.0;2020-08-23T01:39:00.000+02:00;26.17;26.16
A.A.0;2020-08-23T10:44:00.000+02:00;26.8;22.38
A.A.0;2020-08-23T18:32:00.000+02:00;26.98;24.63
A.A.0;2020-08-26T00:55:00.000+02:00;25.7;17.54
A.A.0;2020-08-26T14:13:00.000+02:00;26.34;30.81
A.A.0;2020-08-28T13:25:00.000+02:00;25.76;31.42
A.A.0;2020-08-31T17:51:00.000+02:00;22.54;44.32
A.A.0;2020-08-31T21:02:00.000+02:00;21.65;38.38
A.A.0;2020-09-01T01:13:00.000+02:00;21.58;32.86
A.A.0;2020-09-03T10:06:00.000+02:00;18.01;36.4
A.A.0;2020-09-07T20:34:00.000+02:00;17.52;47.04
A.A.0;2020-09-22T07:39:00.000+02:00;23.01;40.57
A.A.0;2020-10-04T03:06:00.000+02:00;22.23;95.39
A.A.0;2020-10-05T23:04:00.000+02:00;22.82;64.23
A.A.0;2020-10-12T20:39:00.000+02:00;21.31;58.31
A.A.0;2020-10-14T17:59:00.000+02:00;19.68;70.9
A.A.0;2020-10-18T07:06:00.000+02:00;22.02;76.77
A.A.0;2020-10-20T07:20:00.000+02:00;21.73;74.47
A.A.0;2020-10-29T15:13:00.000+01:00;17.4;43.74
A.A.0;2020-11-20T16:34:00.000+01:00;27.51;18.65
A.A.0;2020-11-27T05:15:00.000+01:00;30.43;37.76
A.A.0;2020-12-02T23:20:00.000+01:00;26.87;45.07
A.A.0;2020-12-16T15:55:00.000+01:00;24.94;16.17
A.A.0;2020-12-22T05:03:00.000+01:00;22.18;28.05
A.A.0;2020-12-25T00:16:00.000+01:00;21.57;54.91
A.A.0;2020-12-25T07:29:00.000+01:00;22.48;45.27
A.A.0;2020-12-25T12:58:00.000+01:00;24.21;57.56
A.A.0;2020-12-28T11:35:00.000+01:00;23.67;49.7
A.A.0;2021-01-09T01:37:00.000+01:00;24.68;93.51
A.A.0;2021-01-11T23:17:00.000+01:00;23.83;74.7
A.A.0;2021-01-12T17:33:00.000+01:00;24.14;53.34
A.A.0;2021-01-13T01:22:00.000+01:00;24.6;58.89
A.A.0;2021-01-20T11:50:00.000+01:00;22.23;25.99
A.A.0;2021-01-21T05:59:00.000+01:00;21.56;60.34
A.A.0;2021-01-26T20:31:00.000+01:00;17.23;59.73
A.A.0;2021-02-04T13:17:00.000+01:00;23.34;44.36
A.A.0;2021-02-05T03:46:00.000+01:00;25.36;37.12
A.A.0;2021-02-13T12:04:00.000+01:00;24.59;63.02
A.A.0;2021-02-15T00:49:00.000+01:00;22.68;68.98
A.A.0;2021-02-18T01:51:00.000+01:00;24.43;66.71
A.A.0;2021-02-25T10:53:00.000+01:00;23.94;30.05
A.A.0;2021-02-27T19:52:00.000+01:00;24.1;15.3
A.A.0;2021-03-01T06:07:00.000+01:00;25.15;17.97
A.A.0;2021-03-04T12:16:00.000+01:00;24.18;35.77
A.A.0;2021-03-12T09:38:00.000+01:00;23.3;30.66
A.A.0;2021-03-20T09:53:00.000+01:00;19.43;11.82
A.A.0;2021-03-25T02:48:00.000+01:00;23.29;13.88
A.A.0;2021-04-06T14:18:00.000+02:00;20.03;11.83
A.A.0;2021-04-06T20:22:00.000+02:00;19.14;23.29
A.A.0;2021-04-09T03:52:00.000+02:00;19.37;20.03
A.A.0;2021-04-24T01:11:00.000+02:00;22.98;72.82
A.A.0;2021-05-02T12:16:00.000+02:00;25.16;57.81
A.A.0;2021-05-02T19:16:00.000+02:00;26.47;36.44
A.A.0;2021-05-04T02:09:00.000+02:00;23.45;37.99
A.A.0;2021-05-10T07:38:00.000+02:00;21.64;61.17
A.A.0;2021-05-11T06:51:00.000+02:00;22.84;71.7
A.A.0;2021-05-11T21:01:00.000+02:00;24.19;48.62
A.A.0;2021-05-18T16:37:00.000+02:00;23.44;29.42
A.A.0;2021-05-20T23:34:00.000+02:00;22.91;49.33
A.A.0;2021-05-21T02:25:00.000+02:00;21.61;57.08
A.A.0;2021-05-26T16:32:00.000+02:00;23.34;38.44
A.A.0;2021-05-31T18:13:00.000+02:00;21.67;0.28
A.A.0;2021-06-12T07:19:00.000+02:00;24.19;78.55
A.A.0;2021-06-15T09:17:00.000+02:00;24.32;72.86
A.A.0;2021-06-17T01:04:00.000+02:00;25.06;69.42
A.A.0;2021-06-29T16:12:00.000+02:00;19.95;12.22
A.A.0;2021-07-14T09:33:00.000+02:00;21.08;41.12
A.A.0;2021-07-15T13:11:00.000+02:00;22.47;45.59
A.A.0;2021-07-20T20:44:00.000+02:00;23.75;49.43
A.A.0;2021-07-31T01:38:00.000+02:00;20.81;17.74
A.A.0;2021-08-01T18:50:00.000+02:00;26.36;29.06
A.A.0;2021-08-10T07:48:00.000+02:00;25.9;3.07
A.A.0;2021-08-13T08:29:00.000+02:00;27.23;34.95
A.A.0;2021-08-16T01:23:00.000+02:00;28.33;51.67
A.A.0;2021-08-16T13:33:00.000+02:00;26.92;61.96
A.A.0;2021-08-20T13:07:00.000+02:00;19.32;90.86
A.A.0;2021-09-10T03:29:00.000+02:00;25.92;44.39
A.A.0;2021-09-11T09:16:00.000+02:00;26.76;61.53
A.A.0;2021-09-17T12:38:00.000+02:00;22.15;55.29
A.A.0;2021-09-20T08:25:00.000+02:00;22.64;58.55
A.A.0;2021-10-02T13:38:00.000+02:00;22.57;63.51
A.A.0;2021-10-16T18:14:00.000+02:00;22.89;42.09
A.A.0;2021-10-24T14:26:00.000+02:00;18.9;10.49
A.A.0;2021-10-26T20:09:00.000+02:00;24.0;34.05
A.A.0;2021-10-30T05:55:00.000+02:00;27.41;32.65
A.A.0;2021-11-03T06:25:00.000+01:00;23.6;28.38
A.A.0;2021-11-08T09:06:00.000+01:00;22.79;49.1
A.A.0;2021-11-15T02:38:00.000+01:00;24.6;55.18
A.A.0;2021-11-22T00:04:00.000+01:00;27.94;29.99
A.A.0;2021-12-01T00:05:00.000+01:00;20.91;54.38
A.A.0;2021-12-13T21:49:00.000+01:00;28.52;74.89
A.A.0;2021-12-21T16:14:00.000+01:00;18.94;47.33
A.A.0;2021-12-30T01:13:00.000+01:00;25.45;25.89
A.A.0;2021-12-30T20:48:00.000+01:00;25.61;18.26
A.A.0;2022-01-02T03:19:00.000+01:00;25.37;25.06
A.A.0;2022-01-03T08:31:00.000+01:00;25.98;36.04
A.A.0;2022-01-03T08:50:00.000+01:00;24.95;32.8
A.A.0;2022-01-17T15:41:00.000+01:00;26.02;45.6
A.A.0;2022-01-20T23:10:00.000+01:00;24.47;61.86
A.A.0;2022-01-21T09:03:00.000+01:00;27.5;67.09
A.A.0;2022-01-31T04:48:00.000+01:00;28.55;85.98
A.A.0;2022-02-03T14:59:00.000+01:00;28.95;44.89
A.A.0;2022-02-11T04:53:00.000+01:00;23.23;69.7
A.A.0;2022-02-25T04:18:00.000+01:00;26.75;31.22
A.A.0;2022-02-28T08:59:00.000+01:00;23.18;48.95
A.A.0;2022-03-01T13:53:00.000+01:00;22.41;43.03
A.A.0;2022-03-19T17:31:00.000+01:00;26.63;46.86
A.A.0;2022-03-23T11:53:00.000+01:00;27.58;25.22
A.A.0;2022-03-26T15:55:00.000+01:00;28.04;48.92
A.A.0;2022-03-27T05:12:00.000+02:00;25.32;38.54
A.A.0;2022-04-18T01:36:00.000+02:00;15.41;65.42
A.A.0;2022-05-09T18:52:00.000+02:00;26.07;12.16
A.A.0;2022-05-14T20:02:00.000+02:00;25.82;38.64
A.A.0;2022-05-23T09:28:00.000+02:00;24.44;21.28
A.A.0;2022-06-15T09:38:00.000+02:00;19.66;50.7
A.A.0;2022-06-19T01:09:00.000+02:00;21.48;71.41
A.A.0;2022-07-04T13:40:00.000+02:00;17.93;14.07
A.A.0;2022-07-15T13:03:00.000+02:00;26.71;12.17
A.A.0;2022-07-16T09:15:00.000+02:00;25.5;11.9
A.A.0;2022-07-17T05:52:00.000+02:00;24.24;19.12
A.A.0;2022-08-04T22:30:00.000+02:00;17.76;44.94
A.A.0;2022-08-05T02:15:00.000+02:00;17.08;25.06
A.A.0;2022-08-12T21:23:00.000+02:00;30.0;3.87
A.A.0;2022-08-19T13:39:00.000+02:00;25.95;6.73
A.A.1;2020-04-03T15:39:00.000+02:00;29.67;53.53
A.A.1;2020-04-09T11:58:00.000+02:00;22.84;29.62
A.A.1;2020-04-13T01:28:00.000+02:00;22.41;13.14
A.A.1;2020-04-14T13:56:00.000+02:00;23.14;9.69
A.A.1;2020-05-02T23:53:00.000+02:00;22.27;1.26
A.A.1;2020-05-06T07:03:00.000+02:00;25.1;1.63
A.A.1;2020-05-11T18:44:00.000+02:00;21.3;21.38
A.A.1;2020-05-20T05:07:00.000+02:00;21.23;81.25
A.A.1;2020-05-23T04:11:00.000+02:00;20.66;61.19
A.A.1;2020-05-23T07:07:00.000+02:00;20.3;64.67
A.A.1;2020-05-24T08:17:00.000+02:00;21.15;58.96
A.A.1;2020-06-01T10:59:00.000+02:00;26.27;70.0
A.A.1;2020-06-02T22:43:00.000+02:00;25.73;64.74
A.A.1;2020-06-03T06:40:00.000+02:00;28.8;75.22
A.A.1;2020-06-08T03:28:00.000+02:00;23.75;71.0
A.A.1;2020-06-21T03:08:00.000+02:00;24.8;89.28
A.A.1;2020-06-25T23:33:00.000+02:00;22.43;48.06
A.A.1;2020-06-28T23:44:00.000+02:00;21.43;15.34
A.A.1;2020-06-30T02:23:00.000+02:00;20.3;38.64
A.A.1;2020-07-05T07:55:00.000+02:00;23.73;53.63
A.A.1;2020-07-14T06:39:00.000+02:00;21.06;5.33
A.A.1;2020-07-16T18:28:00.000+02:00;24.74;8.88
A.A.1;2020-07-28T23:49:00.000+02:00;21.3;45.35
A.A.1;2020-08-05T15:12:00.000+02:00;28.99;79.03
A.A.1;2020-08-20T23:25:00.000+02:00;20.18;55.79
A.A.1;2020-08-21T23:40:00.000+02:00;19.94;70.7
A.A.1;2020-09-06T15:35:00.000+02:00;22.67;27.8
A.A.1;2020-09-08T01:38:00.000+02:00;26.08;27.28
A.A.1;2020-09-13T06:47:00.000+02:00;26.55;42.17
A.A.1;2020-09-21T04:19:00.000+02:00;27.9;16.27
A.A.1;2020-09-27T17:27:00.000+02:00;25.24;55.36
A.A.1;2020-09-30T09:13:00.000+02:00;30.56;89.33
A.A.1;2020-10-22T10:38:00.000+02:00;17.71;89.95
A.A.1;2020-11-04T09:50:00.000+01:00;21.1;15.28
A.A.1;2020-11-15T02:48:00.000+01:00;21.15;77.9
A.A.1;2020-11-20T07:12:00.000+01:00;17.21;58.37
A.A.1;2020-11-20T08:50:00.000+01:00;16.77;62.75
A.A.1;2020-11-25T22:59:00.000+01:00;18.21;68.98
A.A.1;2020-12-01T00:40:00.000+01:00;23.93;83.33
A.A.1;2020-12-06T04:10:00.000+01:00;23.9;63.46
A.A.1;2020-12-23T10:55:00.000+01:00;22.89;91.01
A.A.1;2020-12-30T06:06:00.000+01:00;22.99;83.4
A.A.1;2021-01-08T08:16:00.000+01:00;24.74;77.08
A.A.1;2021-01-09T11:34:00.000+01:00;24.9;63.02
A.A.1;2021-01-12T14:55:00.000+01:00;27.14;48.98
A.A.1;2021-01-15T14:00:00.000+01:00;25.8;31.44
A.A.1;2021-01-16T06:38:00.000+01:00;26.62;37.24
A.A.1;2021-01-16T16:00:00.000+01:00;27.81;42.56
A.A.1;2021-02-05T04:09:00.000+01:00;23.36;68.1
A.A.1;2021-02-13T07:26:00.000+01:00;17.41;22.03
A.A.1;2021-02-24T12:37:00.000+01:00;17.11;68.96
A.A.1;2021-03-11T23:23:00.000+01:00;14.78;31.3
A.A.1;2021-03-20T01:13:00.000+01:00;21.97;19.31
A.A.1;2021-03-21T06:33:00.000+01:00;23.93;55.74
A.A.1;2021-04-08T03:24:00.000+02:00;23.99;82.32
A.A.1;2021-04-15T19:29:00.000+02:00;26.93;62.13
A.A.1;2021-04-18T01:40:00.000+02:00;28.51;72.3
A.A.1;2021-05-06T10:27:00.000+02:00;17.34;35.18
A.A.1;2021-05-07T15:43:00.000+02:00;16.86;63.62
A.A.1;2021-05-16T05:21:00.000+02:00;21.46;52.79
A.A.1;2021-05-20T21:02:00.000+02:00;28.32;73.69
A.A.1;2021-05-22T00:11:00.000+02:00;26.6;80.28
A.A.1;2021-05-26T11:49:00.000+02:00;26.96;94.89
A.A.1;2021-05-26T14:51:00.000+02:00;25.29;76.25
A.A.1;2021-06-06T23:16:00.000+02:00;22.51;28.76
A.A.1;2021-06-10T11:12:00.000+02:00;25.61;61.69
A.A.1;2021-06-19T02:10:00.000+02:00;24.64;8.36
A.A.1;2021-06-19T07:55:00.000+02:00;24.17;44.8
A.A.1;2021-06-27T15:44:00.000+02:00;22.08;70.17
A.A.1;2021-07-21T23:46:00.000+02:00;29.82;24.09
A.A.1;2021-07-27T19:42:00.000+02:00;22.48;18.6
A.A.1;2021-07-28T05:34:00.000+02:00;23.51;44.29
A.A.1;2021-08-01T03:18:00.000+02:00;24.17;62.05
A.A.1;2021-08-04T13:27:00.000+02:00;19.06;69.56
A.A.1;2021-08-04T23:56:00.000+02:00;22.45;61.34
A.A.1;2021-08-06T16:49:00.000+02:00;21.74;51.02
A.A.1;2021-08-08T22:57:00.000+02:00;22.91;53.15
A.A.1;2021-09-20T00:28:00.000+02:00;17.8;13.29
A.A.1;2021-09-21T10:27:00.000+02:00;23.4;41.82
A.A.1;2021-09-21T10:45:00.000+02:00;22.41;56.69
A.A.1;2021-09-25T00:55:00.000+02:00;20.22;54.96
A.A.1;2021-10-05T09:54:00.000+02:00;21.19;6.22
A.A.1;2021-10-06T16:13:00.000+02:00;22.0;29.43
A.A.1;2021-10-08T17:45:00.000+02:00;27.69;33.68
A.A.1;2021-10-15T10:14:00.000+02:00;29.29;39.51
A.A.1;2021-10-29T02:50:00.000+02:00;22.99;48.52
A.A.1;2021-10-29T07:50:00.000+02:00;20.86;61.97
A.A.1;2021-11-06T19:54:00.000+01:00;22.98;24.34
A.A.1;2021-11-07T22:19:00.000+01:00;23.63;32.72
A.A.1;2021-11-08T09:25:00.000+01:00;23.49;51.11
A.A.1;2021-11-22T08:41:00.000+01:00;27.65;39.18
A.A.1;2021-11-26T08:49:00.000+01:00;27.34;50.61
A.A.1;2021-11-28T23:58:00.000+01:00;26.36;43.02
A.A.1;2021-11-30T03:44:00.000+01:00;22.08;38.4
A.A.1;2021-12-01T21:19:00.000+01:00;21.25;29.33
A.A.1;2021-12-07T23:53:00.000+01:00;21.1;32.53
A.A.1;2021-12-10T05:52:00.000+01:00;19.97;77.99
A.A.1;2021-12-22T06:02:00.000+01:00;21.89;73.7
A.A.1;2022-01-02T05:45:00.000+01:00;25.64;61.01
A.A.1;2022-01-14T09:56:00.000+01:00;27.27;1.76
A.A.1;2022-01-14T20:03:00.000+01:00;26.61;20.71
A.A.1;2022-01-16T03:13:00.000+01:00;27.27;23.1
A.A.1;2022-01-24T06:54:00.000+01:00;16.23;74.19
A.A.1;2022-01-26T15:41:00.000+01:00;20.21;54.47
A.A.1;2022-01-29T11:03:00.000+01:00;23.74;60.22
A.A.1;2022-01-30T15:29:00.000+01:00;25.37;49.36
A.A.1;2022-01-30T23:57:00.000+01:00;26.07;59.19
A.A.1;2022-02-03T04:17:00.000+01:00;27.13;51.2
A.A.1;2022-02-03T20:55:00.000+01:00;27.02;60.12
A.A.1;2022-02-16T07:23:00.000+01:00;24.03;26.29
A.A.1;2022-02-21T15:38:00.000+01:00;24.89;14.66
A.A.1;2022-02-25T20:53:00.000+01:00;24.22;41.96
A.A.1;2022-03-05T18:12:00.000+01:00;21.08;2.45
A.A.1;2022-03-08T16:30:00.000+01:00;20.61;31.34
A.A.1;2022-03-15T17:45:00.000+01:00;26.57;76.37
A.A.1;2022-03-27T08:58:00.000+02:00;27.4;67.44
A.A.1;2022-04-05T11:31:00.000+02:00;25.0;29.57
A.A.1;2022-04-08T15:09:00.000+02:00;21.9;45.61
