fullFloorLocation;dateTime;avg_temp;avg_hum
A.A.0;2021-02-23T21:05:00.000+01:00;25.09;63.96
A.A.0;2021-02-24T17:11:00.000+01:00;26.01;53.88
A.A.0;2021-02-27T19:51:00.000+01:00;23.12;65.34
A.A.0;2021-03-06T20:55:00.000+01:00;21.74;59.48
A.A.0;2021-03-07T08:51:00.000+01:00;22.55;35.24
A.A.0;2021-03-11T06:48:00.000+01:00;18.94;53.4
A.A.0;2021-03-27T01:03:00.000+01:00;25.17;65.26
A.A.0;2021-03-28T18:10:00.000+02:00;30.21;67.09
A.A.0;2021-04-06T07:20:00.000+02:00;17.74;88.72
A.A.0;2021-04-17T19:48:00.000+02:00;22.06;34.35
A.A.0;2021-04-30T16:42:00.000+02:00;26.55;88.9
A.A.0;2021-05-12T16:36:00.000+02:00;23.27;16.11
A.A.0;2021-05-27T11:05:00.000+02:00;20.25;50.13
A.A.0;2021-05-30T20:26:00.000+02:00;20.37;36.86
A.A.0;2021-06-01T16:11:00.000+02:00;21.22;48.84
A.A.0;2021-06-07T15:03:00.000+02:00;26.43;39.91
A.A.0;2021-06-10T14:29:00.000+02:00;24.99;6.35
A.A.0;2021-06-15T03:21:00.000+02:00;25.01;26.15
A.A.0;2021-06-19T10:20:00.000+02:00;24.92;61.1
A.A.0;2021-06-25T10:36:00.000+02:00;20.62;70.88
A.A.0;2021-06-29T14:28:00.000+02:00;20.26;40.66
A.A.0;2021-06-30T07:45:00.000+02:00;21.06;47.52
A.A.0;2021-06-30T22:32:00.000+02:00;22.8;38.66
A.A.0;2021-07-20T04:27:00.000+02:00;23.48;11.51
A.A.0;2021-07-24T15:21:00.000+02:00;17.92;27.97
A.A.0;2021-07-25T10:31:00.000+02:00;19.31;42.25
A.A.0;2021-07-28T05:42:00.000+02:00;21.67;64.65
A.A.0;2021-08-03T05:38:00.000+02:00;25.14;54.58
A.A.0;2021-08-12T06:02:00.000+02:00;26.56;42.26
A.A.0;2021-08-12T17:21:00.000+02:00;27.67;31.51
A.A.0;2021-08-15T14:17:00.000+02:00;26.25;27.88
A.A.0;2021-08-20T01:59:00.000+02:00;21.57;20.86
A.A.0;2021-08-21T05:26:00.000+02:00;23.78;23.06
A.A.0;2021-08-30T13:14:00.000+02:00;24.79;70.55
A.A.0;2021-09-07T01:14:00.000+02:00;24.03;23.48
A.A.0;2021-09-07T19:42:00.000+02:00;27.21;51.59
A.A.0;2021-09-09T16:30:00.000+02:00;25.82;37.15
A.A.0;2021-09-10T01:07:00.000+02:00;28.06;38.75
A.A.0;2021-09-15T14:29:00.000+02:00;22.64;28.92
A.A.0;2021-09-16T08:02:00.000+02:00;22.86;23.12
A.A.0;2021-09-22T10:00:00.000+02:00;25.7;45.4
A.A.0;2021-09-22T18:42:00.000+02:00;25.06;39.11
A.A.0;2021-09-25T23:58:00.000+02:00;25.82;67.92
A.A.0;2021-10-12T21:49:00.000+02:00;21.62;38.95
A.A.0;2021-10-17T20:01:00.000+02:00;21.03;62.76
A.A.0;2021-10-18T19:36:00.000+02:00;18.91;58.63
A.A.0;2021-10-21T07:20:00.000+02:00;15.25;57.19
A.A.0;2021-10-25T02:19:00.000+02:00;21.03;38.45
A.A.0;2021-10-25T15:34:00.000+02:00;23.03;39.0
A.A.0;2021-10-29T19:28:00.000+02:00;28.01;33.41
A.A.0;2021-10-31T08:44:00.000+01:00;28.68;41.87
A.A.0;2021-11-02T15:45:00.000+01:00;23.64;38.34
A.A.0;2021-11-07T15:00:00.000+01:00;21.37;9.88
A.A.0;2021-11-15T16:42:00.000+01:00;26.6;32.58
A.A.0;2021-11-25T05:14:00.000+01:00;22.11;28.87
A.A.0;2021-11-30T16:27:00.000+01:00;21.91;41.38
A.A.0;2021-12-05T02:04:00.000+01:00;25.28;64.13
A.A.0;2021-12-09T12:06:00.000+01:00;27.45;66.08
A.A.0;2021-12-13T15:32:00.000+01:00;27.12;56.41
A.A.0;2021-12-19T23:13:00.000+01:00;27.36;69.61
A.A.0;2021-12-21T00:53:00.000+01:00;17.78;45.87
A.A.0;2021-12-25T00:09:00.000+01:00;20.78;47.82
A.A.0;2022-01-05T16:34:00.000+01:00;25.78;50.4
A.A.0;2022-01-07T19:45:00.000+01:00;22.84;29.17
A.A.0;2022-01-11T09:31:00.000+01:00;23.82;49.53
A.A.0;2022-01-14T04:06:00.000+01:00;23.73;59.49
A.A.0;2022-01-15T21:21:00.000+01:00;23.17;81.47
A.A.0;2022-01-17T08:23:00.000+01:00;24.54;67.83
A.A.0;2022-01-24T08:55:00.000+01:00;25.89;89.24
A.A.0;2022-01-30T22:11:00.000+01:00;26.45;94.15
A.A.0;2022-01-31T19:20:00.000+01:00;28.17;58.23
A.A.0;2022-02-05T09:27:00.000+01:00;30.4;51.16
A.A.0;2022-02-09T10:35:00.000+01:00;22.66;65.05
A.A.0;2022-02-09T12:22:00.000+01:00;23.95;46.37
A.A.0;2022-02-14T18:09:00.000+01:00;24.93;52.59
A.A.0;2022-02-24T10:23:00.000+01:00;26.2;36.2
A.A.0;2022-02-28T20:31:00.000+01:00;22.32;24.72
A.A.0;2022-03-05T17:07:00.000+01:00;25.21;56.27
A.A.0;2022-03-07T23:08:00.000+01:00;24.25;91.31
A.A.0;2022-03-10T22:15:00.000+01:00;20.58;80.89
A.A.0;2022-03-15T02:20:00.000+01:00;19.63;60.48
A.A.0;2022-03-21T03:51:00.000+01:00;26.37;57.31
A.A.0;2022-03-27T03:50:00.000+02:00;22.65;65.44
A.A.0;2022-03-31T10:06:00.000+02:00;27.33;79.79
A.A.0;2022-04-09T00:21:00.000+02:00;20.15;0.61
A.A.0;2022-04-14T00:04:00.000+02:00;18.25;32.37
A.A.0;2022-04-18T05:50:00.000+02:00;15.4;53.97
A.A.0;2022-04-26T13:02:00.000+02:00;25.85;28.53
A.A.0;2022-05-03T14:49:00.000+02:00;24.34;37.97
A.A.0;2022-05-10T04:38:00.000+02:00;25.98;61.35
A.A.0;2022-05-17T23:33:00.000+02:00;29.17;70.17
A.A.0;2022-05-18T19:18:00.000+02:00;26.35;36.55
A.A.0;2022-05-22T20:23:00.000+02:00;25.15;33.21
A.A.0;2022-05-22T23:14:00.000+02:00;24.98;48.13
A.A.0;2022-05-28T09:01:00.000+02:00;21.02;56.86
A.A.0;2022-06-01T02:04:00.000+02:00;18.44;63.0
A.A.0;2022-06-13T06:20:00.000+02:00;15.78;56.6
A.A.0;2022-06-15T17:25:00.000+02:00;19.62;57.8
A.A.0;2022-06-18T07:49:00.000+02:00;19.33;47.66
A.A.0;2022-06-28T11:23:00.000+02:00;23.95;82.83
A.A.0;2022-07-08T00:17:00.000+02:00;19.98;57.97
A.A.0;2022-07-09T19:36:00.000+02:00;22.28;70.22
A.A.0;2022-07-14T21:49:00.000+02:00;25.74;75.92
A.A.0;2022-07-21T03:42:00.000+02:00;23.58;60.32
A.A.0;2022-07-24T15:19:00.000+02:00;23.18;32.73
A.A.0;2022-07-25T19:42:00.000+02:00;24.22;44.63
A.A.0;2022-08-02T16:19:00.000+02:00;21.87;62.58
A.A.0;2022-08-08T08:07:00.000+02:00;17.44;57.61
A.A.0;2022-08-31T16:08:00.000+02:00;34.04;49.78
A.A.0;2020-04-08T10:26:00.000+02:00;24.67;46.3
A.A.0;2020-04-13T15:08:00.000+02:00;24.78;66.24
A.A.0;2020-04-16T02:21:00.000+02:00;21.16;70.94
A.A.0;2020-04-24T21:48:00.000+02:00;26.51;98.36
A.A.0;2020-04-26T12:09:00.000+02:00;24.56;69.84
A.A.0;2020-05-01T09:11:00.000+02:00;23.57;46.65
A.A.0;2020-05-10T16:22:00.000+02:00;23.71;16.78
A.A.0;2020-05-14T12:38:00.000+02:00;24.56;56.7
A.A.0;2020-05-15T07:49:00.000+02:00;23.83;44.24
A.A.0;2020-05-19T00:39:00.000+02:00;21.33;45.44
A.A.0;2020-05-28T23:48:00.000+02:00;27.44;78.6
A.A.0;2020-05-30T03:55:00.000+02:00;26.55;56.01
A.A.0;2020-05-31T15:32:00.000+02:00;23.09;53.61
A.A.0;2020-06-05T21:51:00.000+02:00;25.86;45.37
A.A.0;2020-06-14T12:41:00.000+02:00;23.58;73.91
A.A.0;2020-06-20T10:38:00.000+02:00;16.88;76.4
A.A.0;2020-06-22T03:50:00.000+02:00;22.6;54.24
A.A.0;2020-06-27T21:20:00.000+02:00;27.64;48.4
A.A.0;2020-06-28T19:11:00.000+02:00;22.19;51.34
A.A.0;2020-07-05T23:54:00.000+02:00;18.9;58.23
A.A.0;2020-07-11T15:30:00.000+02:00;24.86;38.97
A.A.0;2020-07-12T21:54:00.000+02:00;25.8;34.63
A.A.0;2020-07-14T19:45:00.000+02:00;24.77;17.89
A.A.0;2020-07-20T16:42:00.000+02:00;20.55;9.94
A.A.0;2020-07-22T14:55:00.000+02:00;20.56;21.12
A.A.0;2020-08-18T10:12:00.000+02:00;31.3;11.48
A.A.0;2020-08-21T09:20:00.000+02:00;27.09;18.47
A.A.0;2020-08-22T03:13:00.000+02:00;26.84;31.92
A.A.0;2020-08-23T02:12:00.000+02:00;26.1;35.99
A.A.0;2020-09-03T22:45:00.000+02:00;18.67;26.81
A.A.0;2020-09-14T23:08:00.000+02:00;21.89;54.66
A.A.0;2020-09-26T00:56:00.000+02:00;25.64;24.88
A.A.0;2020-09-30T16:43:00.000+02:00;23.48;26.99
A.A.0;2020-10-01T05:45:00.000+02:00;22.04;39.46
A.A.0;2020-10-13T21:24:00.000+02:00;21.37;71.19
A.A.0;2020-10-16T06:41:00.000+02:00;20.48;74.33
A.A.0;2020-10-20T12:34:00.000+02:00;22.0;79.94
A.A.0;2020-10-24T03:53:00.000+02:00;22.76;65.62
A.A.0;2020-10-24T09:19:00.000+02:00;22.21;56.82
A.A.0;2020-10-24T20:34:00.000+02:00;20.49;46.48
A.A.0;2020-10-26T08:30:00.000+01:00;20.12;51.16
A.A.0;2020-11-02T03:09:00.000+01:00;19.21;83.08
A.A.0;2020-11-02T06:28:00.000+01:00;20.9;86.0
A.A.0;2020-11-07T15:04:00.000+01:00;25.98;64.97
A.A.0;2020-11-07T18:23:00.000+01:00;24.06;58.41
A.A.0;2020-11-14T04:18:00.000+01:00;24.09;39.86
A.A.0;2020-11-17T22:30:00.000+01:00;22.85;74.44
A.A.0;2020-11-19T06:44:00.000+01:00;24.58;73.78
A.A.0;2020-11-28T10:02:00.000+01:00;27.57;62.91
A.A.0;2020-12-03T16:56:00.000+01:00;28.76;56.91
A.A.0;2020-12-10T10:14:00.000+01:00;23.08;74.79
A.A.0;2020-12-16T04:36:00.000+01:00;27.27;51.61
A.A.0;2020-12-29T11:24:00.000+01:00;23.89;83.77
A.A.0;2021-01-01T09:39:00.000+01:00;25.01;57.4
A.A.0;2021-01-14T08:45:00.000+01:00;25.54;43.56
A.A.0;2021-01-19T17:37:00.000+01:00;23.65;66.86
A.A.0;2021-01-26T01:42:00.000+01:00;16.63;92.66
A.A.0;2021-01-27T05:17:00.000+01:00;19.36;67.41
A.A.0;2021-01-30T09:11:00.000+01:00;24.81;63.32
A.A.0;2021-02-02T07:40:00.000+01:00;26.5;55.32
A.A.0;2021-02-07T00:00:00.000+01:00;25.2;47.56
A.A.0;2021-02-13T07:55:00.000+01:00;24.02;26.02
A.A.0;2021-02-14T13:45:00.000+01:00;23.36;21.39
A.A.0;2021-02-14T15:01:00.000+01:00;24.0;34.82
A.A.0;2021-02-25T00:27:00.000+01:00;26.0;11.92
A.A.0;2021-02-27T03:58:00.000+01:00;26.18;43.4
A.A.0;2021-02-28T14:53:00.000+01:00;25.89;32.87
A.A.0;2021-03-04T21:58:00.000+01:00;23.26;58.98
A.A.0;2021-03-07T22:52:00.000+01:00;19.74;66.58
A.A.0;2021-03-09T22:55:00.000+01:00;19.82;48.28
A.A.0;2021-03-11T10:18:00.000+01:00;21.34;53.23
A.A.0;2021-03-14T10:13:00.000+01:00;21.76;39.43
A.A.0;2021-03-15T01:21:00.000+01:00;24.41;52.01
A.A.0;2021-03-16T04:29:00.000+01:00;23.99;54.8
A.A.0;2021-04-06T00:23:00.000+02:00;16.94;25.91
A.A.0;2021-04-23T02:35:00.000+02:00;21.27;25.57
A.A.0;2021-05-02T16:50:00.000+02:00;24.54;17.59
A.A.0;2021-05-07T09:19:00.000+02:00;24.03;57.04
A.A.0;2021-05-09T21:53:00.000+02:00;22.31;78.57
A.A.0;2021-05-14T22:59:00.000+02:00;22.97;79.34
A.A.0;2021-05-15T03:45:00.000+02:00;21.87;67.23
A.A.0;2021-05-16T14:42:00.000+02:00;22.2;53.84
A.A.0;2021-05-16T14:52:00.000+02:00;22.61;60.12
A.A.0;2021-05-24T21:56:00.000+02:00;25.48;20.59
A.A.0;2021-05-28T15:56:00.000+02:00;21.8;19.57
A.A.0;2021-05-29T23:38:00.000+02:00;20.97;29.42
A.A.0;2021-06-03T19:46:00.000+02:00;22.65;22.74
A.A.0;2021-06-17T06:02:00.000+02:00;24.87;11.04
A.A.0;2021-06-20T00:46:00.000+02:00;25.8;51.85
A.A.0;2021-06-20T01:26:00.000+02:00;24.79;43.03
A.A.0;2021-06-20T08:27:00.000+02:00;25.19;52.75
A.A.0;2021-06-22T02:17:00.000+02:00;24.92;53.63
A.A.0;2021-06-23T03:45:00.000+02:00;23.17;50.01
A.A.0;2021-06-23T17:56:00.000+02:00;21.83;57.0
A.A.0;2021-06-23T21:38:00.000+02:00;21.8;57.69
A.A.0;2021-06-25T14:06:00.000+02:00;21.0;58.05
A.A.0;2021-07-02T01:07:00.000+02:00;23.14;13.85
A.A.0;2021-07-04T13:33:00.000+02:00;22.76;35.89
A.A.0;2021-07-12T04:10:00.000+02:00;20.5;83.79
A.A.0;2021-07-13T13:45:00.000+02:00;21.65;48.34
A.A.0;2021-07-16T06:37:00.000+02:00;22.93;55.61
A.A.0;2021-07-17T05:21:00.000+02:00;24.3;57.45
A.A.0;2021-07-17T17:05:00.000+02:00;24.48;52.58
A.A.0;2021-07-30T21:13:00.000+02:00;22.07;45.97
A.A.0;2021-07-31T01:58:00.000+02:00;22.3;41.44
A.A.0;2021-08-03T06:31:00.000+02:00;24.74;49.67
A.A.0;2021-08-10T03:20:00.000+02:00;23.71;67.72
A.A.0;2021-09-09T15:44:00.000+02:00;24.83;92.96
A.A.0;2021-09-14T12:58:00.000+02:00;23.93;83.56
A.A.0;2021-09-17T04:09:00.000+02:00;23.15;49.49
A.A.0;2021-09-28T08:38:00.000+02:00;26.78;4.93
A.A.0;2021-10-01T04:09:00.000+02:00;21.76;24.5
A.A.0;2021-10-03T13:04:00.000+02:00;24.06;30.43
A.A.0;2021-10-09T10:47:00.000+02:00;29.47;65.56
A.A.0;2021-10-12T22:00:00.000+02:00;22.46;51.53
A.A.0;2021-10-13T21:54:00.000+02:00;23.75;55.05
A.A.0;2021-10-18T10:30:00.000+02:00;20.1;52.95
A.A.0;2021-10-24T06:09:00.000+02:00;16.74;48.69
A.A.0;2021-10-30T05:30:00.000+02:00;26.75;7.75
A.A.0;2021-11-10T23:21:00.000+01:00;26.76;71.83
A.A.0;2021-11-15T05:36:00.000+01:00;26.07;78.25
A.A.0;2021-11-25T09:26:00.000+01:00;20.81;11.51
A.A.0;2021-11-26T09:04:00.000+01:00;21.38;35.52
A.A.0;2021-12-07T22:06:00.000+01:00;24.63;79.23
A.A.0;2021-12-22T09:54:00.000+01:00;17.48;44.88
A.A.0;2021-12-23T23:38:00.000+01:00;21.65;40.68
A.A.0;2021-12-27T04:04:00.000+01:00;21.74;59.99
A.A.0;2022-01-01T23:46:00.000+01:00;24.4;64.66
A.A.0;2022-01-08T06:29:00.000+01:00;22.72;60.52
A.A.0;2022-01-13T22:17:00.000+01:00;22.86;82.91
A.A.0;2022-01-14T06:50:00.000+01:00;22.65;65.32
A.A.0;2022-01-17T16:20:00.000+01:00;24.82;50.81
A.A.0;2022-01-23T09:29:00.000+01:00;27.28;69.83
A.A.0;2022-01-28T18:20:00.000+01:00;21.28;90.15
A.A.0;2022-01-29T05:44:00.000+01:00;22.1;71.28
A.A.0;2022-02-09T22:27:00.000+01:00;23.38;73.92
A.A.0;2022-02-10T16:29:00.000+01:00;23.45;79.59
A.A.0;2022-02-12T16:48:00.000+01:00;25.59;78.4
A.A.0;2022-02-13T14:19:00.000+01:00;25.12;59.22
A.A.0;2022-02-16T08:30:00.000+01:00;23.83;54.47
A.A.0;2022-02-18T12:45:00.000+01:00;21.82;43.73
A.A.0;2022-02-18T15:56:00.000+01:00;24.02;39.11
A.A.0;2022-02-22T12:05:00.000+01:00;28.84;43.09
A.A.0;2022-03-02T05:00:00.000+01:00;23.77;62.21
A.A.0;2022-03-07T02:19:00.000+01:00;23.37;43.61
A.A.0;2022-03-16T17:38:00.000+01:00;23.28;67.31
A.A.0;2022-03-29T05:57:00.000+02:00;27.08;86.4
A.A.0;2022-03-31T07:32:00.000+02:00;26.79;79.62
A.A.0;2022-04-03T08:57:00.000+02:00;26.9;84.03
A.A.0;2022-04-06T20:32:00.000+02:00;20.04;68.59
A.A.0;2022-04-07T11:27:00.000+02:00;19.51;71.95
A.A.0;2022-04-09T00:07:00.000+02:00;21.03;69.98
A.A.0;2022-04-11T00:03:00.000+02:00;19.88;56.16
A.A.0;2022-04-11T10:58:00.000+02:00;19.72;46.95
A.A.0;2022-04-13T00:02:00.000+02:00;19.3;46.7
A.A.0;2022-04-16T09:31:00.000+02:00;15.74;28.53
A.A.0;2022-04-17T01:29:00.000+02:00;15.62;28.04
A.A.0;2022-04-17T10:29:00.000+02:00;15.95;26.62
A.A.0;2022-04-19T01:25:00.000+02:00;17.84;31.21
A.A.0;2022-04-19T01:50:00.000+02:00;18.88;26.67
A.A.0;2022-04-19T22:36:00.000+02:00;19.21;31.35
A.A.0;2022-04-30T21:04:00.000+02:00;25.45;45.45
A.A.0;2022-05-07T17:41:00.000+02:00;27.17;24.15
A.A.0;2022-05-17T21:29:00.000+02:00;29.72;81.36
A.A.0;2022-05-19T04:50:00.000+02:00;26.65;46.82
A.A.0;2022-05-30T01:32:00.000+02:00;17.4;7.19
A.A.0;2022-06-01T17:59:00.000+02:00;19.86;17.81
A.A.0;2022-06-10T07:53:00.000+02:00;19.36;14.18
A.A.0;2022-06-15T03:41:00.000+02:00;21.16;19.16
A.A.0;2022-06-16T03:00:00.000+02:00;19.47;41.11
A.A.0;2022-06-26T02:52:00.000+02:00;30.55;34.36
A.A.0;2022-06-27T05:14:00.000+02:00;28.7;55.45
A.A.0;2022-06-30T10:33:00.000+02:00;20.58;52.55
A.A.0;2022-06-30T16:44:00.000+02:00;22.7;42.06
A.A.0;2022-07-06T23:45:00.000+02:00;19.02;49.11
A.A.0;2022-07-07T17:26:00.000+02:00;20.29;72.44
A.A.0;2022-07-16T00:18:00.000+02:00;24.92;7.63
A.A.0;2022-07-20T07:49:00.000+02:00;24.23;3.93
A.A.0;2022-07-21T18:01:00.000+02:00;24.48;12.77
A.A.0;2022-07-28T19:01:00.000+02:00;28.38;23.58
A.A.0;2022-07-31T22:11:00.000+02:00;28.72;40.61
A.A.0;2022-08-02T16:42:00.000+02:00;20.19;40.27
A.A.0;2022-08-09T13:36:00.000+02:00;19.44;35.89
A.A.0;2022-08-23T00:33:00.000+02:00;19.74;89.46
A.A.0;2022-08-23T14:08:00.000+02:00;22.16;92.62
A.A.0;2022-08-30T11:12:00.000+02:00;31.4;82.22
A.A.0;2020-04-16T00:38:00.000+02:00;22.09;39.42
A.A.0;2020-04-20T17:40:00.000+02:00;20.23;58.95
A.A.0;2020-05-08T07:23:00.000+02:00;21.81;63.75
A.A.0;2020-05-13T16:37:00.000+02:00;23.98;33.29
A.A.0;2020-05-17T08:44:00.000+02:00;23.21;6.89
A.A.0;2020-05-19T20:01:00.000+02:00;20.21;29.18
A.A.0;2020-05-23T22:44:00.000+02:00;22.89;34.88
A.A.0;2020-05-24T07:08:00.000+02:00;24.61;31.79
A.A.0;2020-05-28T03:28:00.000+02:00;29.29;42.49
A.A.0;2020-06-06T07:14:00.000+02:00;25.74;62.92
A.A.0;2020-06-11T08:45:00.000+02:00;28.58;51.65
A.A.0;2020-06-14T17:32:00.000+02:00;21.2;28.07
A.A.0;2020-06-21T12:21:00.000+02:00;19.91;22.06
A.A.0;2020-07-06T20:02:00.000+02:00;22.37;39.72
A.A.0;2020-07-14T07:16:00.000+02:00;24.01;77.56
A.A.0;2020-07-15T08:01:00.000+02:00;23.69;60.87
A.A.0;2020-07-19T21:37:00.000+02:00;23.5;59.0
A.A.0;2020-07-24T04:17:00.000+02:00;19.06;53.67
A.A.0;2020-07-24T04:42:00.000+02:00;19.69;40.58
A.A.0;2020-07-28T10:31:00.000+02:00;22.55;52.05
A.A.0;2020-08-01T14:49:00.000+02:00;26.15;73.59
A.A.0;2020-08-07T03:06:00.000+02:00;27.76;30.87
A.A.0;2020-08-09T15:30:00.000+02:00;26.66;21.24
A.A.0;2020-08-13T17:01:00.000+02:00;27.47;18.29
A.A.0;2020-08-19T14:53:00.000+02:00;25.91;51.57
A.A.0;2020-08-22T09:58:00.000+02:00;24.85;65.4
A.A.0;2020-09-15T06:19:00.000+02:00;20.86;54.76
A.A.0;2020-09-18T16:36:00.000+02:00;22.29;77.32
A.A.0;2020-09-20T04:12:00.000+02:00;20.2;83.23
A.A.0;2020-09-24T17:12:00.000+02:00;26.57;81.68
A.A.0;2020-10-01T15:19:00.000+02:00;20.87;65.2
A.A.0;2020-10-11T08:21:00.000+02:00;23.27;88.54
A.A.0;2020-10-12T21:32:00.000+02:00;18.81;54.83
A.A.0;2020-10-25T00:18:00.000+02:00;19.62;37.89
A.A.0;2020-10-25T00:26:00.000+02:00;20.51;52.58
A.A.0;2020-10-26T03:07:00.000+01:00;20.01;53.24
A.A.0;2020-10-31T14:31:00.000+01:00;19.45;55.71
A.A.0;2020-11-05T02:31:00.000+01:00;25.62;74.69
A.A.0;2020-11-08T14:21:00.000+01:00;25.2;89.01
A.A.0;2020-11-09T16:13:00.000+01:00;27.71;61.76
A.A.0;2020-11-11T01:49:00.000+01:00;26.06;65.56
A.A.0;2020-11-11T12:41:00.000+01:00;26.66;69.9
A.A.0;2020-11-12T17:04:00.000+01:00;25.32;66.19
A.A.0;2020-11-13T20:05:00.000+01:00;24.38;69.07
A.A.0;2020-11-15T11:18:00.000+01:00;22.95;72.28
A.A.0;2020-11-20T10:21:00.000+01:00;26.87;80.09
A.A.0;2020-11-21T15:50:00.000+01:00;29.9;84.7
A.A.0;2020-12-05T05:37:00.000+01:00;26.45;96.62
A.A.0;2020-12-11T04:30:00.000+01:00;20.24;52.76
A.A.0;2020-12-16T07:29:00.000+01:00;27.47;5.8
A.A.0;2020-12-27T00:41:00.000+01:00;22.96;51.43
A.A.0;2020-12-28T08:41:00.000+01:00;22.94;32.51
A.A.0;2021-01-07T04:29:00.000+01:00;31.33;34.1
A.A.0;2021-01-11T18:58:00.000+01:00;24.21;44.21
A.A.0;2021-01-13T21:08:00.000+01:00;24.5;53.28
A.A.0;2021-01-18T01:08:00.000+01:00;26.29;46.59
A.A.0;2021-01-19T12:01:00.000+01:00;26.45;40.95
A.A.0;2021-01-19T16:28:00.000+01:00;24.41;48.66
A.A.0;2021-01-21T21:20:00.000+01:00;19.54;35.61
A.A.0;2021-01-22T12:19:00.000+01:00;19.0;47.88
A.A.0;2021-01-27T21:18:00.000+01:00;21.65;41.49
A.A.0;2021-01-28T18:38:00.000+01:00;21.7;52.76
A.A.0;2021-01-30T05:05:00.000+01:00;24.1;64.1
A.A.0;2021-01-30T16:37:00.000+01:00;25.13;56.03
A.A.0;2021-02-06T01:03:00.000+01:00;25.54;62.61
