fullFloorLocation;dateTime;avg_temp;avg_hum
A.A.0;2021-02-09T23:16:00.000+01:00;16.4;43.63
A.A.0;2021-02-11T05:01:00.000+01:00;23.96;90.6
A.A.0;2021-02-14T15:29:00.000+01:00;25.74;88.9
A.A.0;2021-02-15T19:43:00.000+01:00;27.74;69.68
A.A.0;2021-03-11T09:27:00.000+01:00;25.55;50.2
A.A.0;2021-03-12T16:53:00.000+01:00;25.86;13.11
A.A.0;2021-03-19T04:54:00.000+01:00;18.08;26.18
A.A.0;2021-03-23T16:30:00.000+01:00;32.26;1.32
A.A.0;2021-03-29T06:46:00.000+02:00;13.95;67.22
A.A.0;2021-04-04T02:17:00.000+02:00;17.14;91.8
A.A.0;2021-04-15T21:12:00.000+02:00;16.68;70.01
A.A.0;2021-04-18T00:44:00.000+02:00;15.72;10.98
A.A.0;2021-04-18T13:12:00.000+02:00;27.65;73.66
A.A.0;2021-04-19T05:04:00.000+02:00;16.93;10.66
A.A.0;2021-04-21T17:32:00.000+02:00;16.04;65.2
A.A.0;2021-04-24T16:25:00.000+02:00;30.72;89.1
A.A.0;2021-04-28T09:47:00.000+02:00;22.52;83.5
A.A.0;2021-04-28T12:30:00.000+02:00;22.53;45.07
A.A.0;2021-05-03T22:04:00.000+02:00;21.28;49.78
A.A.0;2021-05-08T17:52:00.000+02:00;12.26;63.24
A.A.0;2021-05-09T09:20:00.000+02:00;27.79;34.68
A.A.0;2021-06-02T10:34:00.000+02:00;12.47;30.99
A.A.0;2021-06-09T16:08:00.000+02:00;30.19;39.62
A.A.0;2021-06-16T14:19:00.000+02:00;31.53;6.58
A.A.0;2021-06-18T14:12:00.000+02:00;13.15;28.93
A.A.0;2021-06-21T16:10:00.000+02:00;13.14;8.83
A.A.0;2021-06-22T12:38:00.000+02:00;12.91;17.66
A.A.0;2021-06-27T15:14:00.000+02:00;27.87;90.2
A.A.0;2021-07-06T09:55:00.000+02:00;12.87;7.22
A.A.0;2021-07-13T17:25:00.000+02:00;26.71;78.32
A.A.0;2021-07-22T14:43:00.000+02:00;29.03;60.31
A.A.0;2021-08-01T06:22:00.000+02:00;21.35;65.58
A.A.0;2021-08-01T14:11:00.000+02:00;26.34;52.97
A.A.0;2021-08-02T22:06:00.000+02:00;36.69;42.17
A.A.0;2021-08-07T14:41:00.000+02:00;31.23;48.93
A.A.0;2021-08-22T13:11:00.000+02:00;17.54;68.74
A.A.0;2021-08-27T16:06:00.000+02:00;19.11;83.78
A.A.0;2021-08-28T04:49:00.000+02:00;18.73;10.47
A.A.0;2021-09-07T10:47:00.000+02:00;32.89;88.41
A.A.0;2021-09-09T17:03:00.000+02:00;32.28;25.67
A.A.0;2021-09-12T02:15:00.000+02:00;17.75;72.27
A.A.0;2021-09-21T14:55:00.000+02:00;33.56;59.2
A.A.0;2021-09-23T01:16:00.000+02:00;31.25;44.45
A.A.0;2021-09-29T10:35:00.000+02:00;23.04;37.92
A.A.0;2021-10-04T14:48:00.000+02:00;36.81;50.48
A.A.0;2021-10-08T00:48:00.000+02:00;33.31;66.21
A.A.0;2021-10-11T18:39:00.000+02:00;19.42;90.89
A.A.0;2021-10-22T02:24:00.000+02:00;26.52;19.09
A.A.0;2021-10-25T05:35:00.000+02:00;31.23;18.02
A.A.0;2021-10-27T11:28:00.000+02:00;36.42;21.98
A.A.0;2021-10-30T00:18:00.000+02:00;10.82;86.29
A.A.0;2021-10-31T13:18:00.000+01:00;16.11;2.94
A.A.0;2021-11-06T06:29:00.000+01:00;24.66;24.41
A.A.0;2021-11-06T15:00:00.000+01:00;34.51;41.32
A.A.0;2021-11-11T19:07:00.000+01:00;11.88;37.37
A.A.0;2021-11-13T18:07:00.000+01:00;31.81;46.71
A.A.0;2021-12-03T18:12:00.000+01:00;21.24;95.58
A.A.0;2021-12-05T03:06:00.000+01:00;22.51;68.66
A.A.0;2021-12-22T17:50:00.000+01:00;22.3;79.91
A.A.0;2021-12-23T20:17:00.000+01:00;31.14;7.7
A.A.0;2021-12-25T16:44:00.000+01:00;23.5;90.6
A.A.0;2021-12-28T14:43:00.000+01:00;26.63;92.78
A.A.0;2021-12-31T09:19:00.000+01:00;26.91;16.21
A.A.0;2022-01-05T15:43:00.000+01:00;31.0;27.98
A.A.0;2022-01-07T18:40:00.000+01:00;21.72;1.85
A.A.0;2022-01-09T12:51:00.000+01:00;25.32;69.48
A.A.0;2022-01-13T21:34:00.000+01:00;17.22;44.33
A.A.0;2022-01-28T18:28:00.000+01:00;18.76;6.85
A.A.0;2022-01-29T15:37:00.000+01:00;36.61;18.51
A.A.0;2022-01-31T00:04:00.000+01:00;36.56;54.11
A.A.0;2022-02-01T21:02:00.000+01:00;35.82;98.64
A.A.0;2022-02-02T18:29:00.000+01:00;32.92;49.64
A.A.0;2022-02-04T05:31:00.000+01:00;30.75;66.37
A.A.0;2022-02-05T10:31:00.000+01:00;10.46;96.1
A.A.0;2022-02-18T21:57:00.000+01:00;32.23;49.57
A.A.0;2022-02-19T11:02:00.000+01:00;31.91;47.49
A.A.0;2022-02-23T19:05:00.000+01:00;13.38;15.69
A.A.0;2022-02-24T08:27:00.000+01:00;16.6;73.91
A.A.0;2022-02-25T22:33:00.000+01:00;32.87;65.36
A.A.0;2022-03-01T11:28:00.000+01:00;22.34;93.8
A.A.0;2022-03-01T13:52:00.000+01:00;18.5;26.49
A.A.0;2022-03-09T11:11:00.000+01:00;10.11;26.69
A.A.0;2022-03-13T23:01:00.000+01:00;29.01;41.54
A.A.0;2022-04-08T00:43:00.000+02:00;32.97;59.42
A.A.0;2022-04-11T17:18:00.000+02:00;18.78;6.95
A.A.0;2022-04-16T23:30:00.000+02:00;14.19;96.87
A.A.0;2022-04-28T01:10:00.000+02:00;33.58;3.48
A.A.0;2022-05-05T14:17:00.000+02:00;36.36;40.36
A.A.0;2022-05-15T00:53:00.000+02:00;34.36;56.92
A.A.0;2022-05-19T23:46:00.000+02:00;23.79;34.88
A.A.0;2022-05-21T14:50:00.000+02:00;28.64;48.07
A.A.0;2022-05-30T15:18:00.000+02:00;27.01;58.21
A.A.0;2022-06-05T01:33:00.000+02:00;21.95;60.33
A.A.0;2022-06-13T07:45:00.000+02:00;35.25;58.06
A.A.0;2022-07-13T22:28:00.000+02:00;23.82;47.41
A.A.0;2022-07-15T16:19:00.000+02:00;11.72;82.48
A.A.0;2022-08-04T02:20:00.000+02:00;25.63;21.93
A.A.0;2022-08-07T08:18:00.000+02:00;16.75;61.45
A.A.0;2022-08-12T08:18:00.000+02:00;35.21;78.71
A.A.0;2022-08-12T14:14:00.000+02:00;32.02;49.78
A.A.0;2022-08-20T03:04:00.000+02:00;16.86;13.9
A.A.0;2022-08-20T14:54:00.000+02:00;30.15;24.18
A.A.0;2022-08-21T04:29:00.000+02:00;10.19;84.43
A.A.0;2022-08-24T15:58:00.000+02:00;24.26;57.98
A.A.0;2020-04-02T10:45:00.000+02:00;28.79;21.9
A.A.0;2020-04-02T12:57:00.000+02:00;32.66;81.24
A.A.0;2020-04-09T21:43:00.000+02:00;28.67;63.91
A.A.0;2020-04-10T01:03:00.000+02:00;29.35;41.52
A.A.0;2020-04-10T22:39:00.000+02:00;33.47;33.43
A.A.0;2020-04-11T15:00:00.000+02:00;15.97;17.03
A.A.0;2020-04-15T14:33:00.000+02:00;10.92;93.59
A.A.0;2020-04-16T04:48:00.000+02:00;16.68;99.04
A.A.0;2020-04-20T09:28:00.000+02:00;21.13;38.93
A.A.0;2020-04-28T23:01:00.000+02:00;11.16;21.91
A.A.0;2020-04-29T03:15:00.000+02:00;32.54;7.22
A.A.0;2020-04-30T18:26:00.000+02:00;24.27;43.57
A.A.0;2020-05-11T11:09:00.000+02:00;28.59;34.75
A.A.0;2020-05-25T01:37:00.000+02:00;19.68;84.69
A.A.0;2020-05-28T01:34:00.000+02:00;35.37;96.21
A.A.0;2020-05-31T08:47:00.000+02:00;17.66;14.86
A.A.0;2020-06-03T05:03:00.000+02:00;34.96;89.5
A.A.0;2020-06-06T11:47:00.000+02:00;30.34;71.06
A.A.0;2020-06-14T21:26:00.000+02:00;12.64;78.82
A.A.0;2020-06-19T13:49:00.000+02:00;13.03;54.86
A.A.0;2020-06-29T01:43:00.000+02:00;19.34;2.36
A.A.0;2020-07-04T00:02:00.000+02:00;12.62;22.35
A.A.0;2020-07-19T02:52:00.000+02:00;10.66;85.7
A.A.0;2020-07-28T01:05:00.000+02:00;34.07;98.2
A.A.0;2020-07-28T20:15:00.000+02:00;34.05;72.72
A.A.0;2020-08-02T01:24:00.000+02:00;24.83;45.87
A.A.0;2020-08-05T23:55:00.000+02:00;25.92;46.91
A.A.0;2020-08-11T04:01:00.000+02:00;22.92;44.29
A.A.0;2020-08-14T19:44:00.000+02:00;27.03;94.88
A.A.0;2020-08-18T04:01:00.000+02:00;30.02;53.7
A.A.0;2020-08-19T06:05:00.000+02:00;13.68;2.05
A.A.0;2020-08-19T15:16:00.000+02:00;23.57;40.58
A.A.0;2020-08-23T01:39:00.000+02:00;36.73;8.32
A.A.0;2020-08-23T10:44:00.000+02:00;33.74;7.25
A.A.0;2020-08-23T18:32:00.000+02:00;28.99;35.87
A.A.0;2020-08-26T00:55:00.000+02:00;13.68;11.17
A.A.0;2020-08-26T14:13:00.000+02:00;21.37;81.68
A.A.0;2020-08-28T13:25:00.000+02:00;26.49;44.22
A.A.0;2020-08-31T17:51:00.000+02:00;12.05;40.2
A.A.0;2020-08-31T21:02:00.000+02:00;13.68;14.65
A.A.0;2020-09-01T01:13:00.000+02:00;20.88;5.26
A.A.0;2020-09-03T10:06:00.000+02:00;12.1;77.66
A.A.0;2020-09-07T20:34:00.000+02:00;14.92;90.59
A.A.0;2020-09-22T07:39:00.000+02:00;24.32;40.57
A.A.0;2020-10-04T03:06:00.000+02:00;31.57;95.39
A.A.0;2020-10-05T23:04:00.000+02:00;15.91;33.07
A.A.0;2020-10-12T20:39:00.000+02:00;28.0;83.54
A.A.0;2020-10-14T17:59:00.000+02:00;12.94;58.25
A.A.0;2020-10-18T07:06:00.000+02:00;24.65;88.52
A.A.0;2020-10-20T07:20:00.000+02:00;32.42;76.65
A.A.0;2020-10-29T15:13:00.000+01:00;11.86;43.74
A.A.0;2020-11-20T16:34:00.000+01:00;33.96;18.65
A.A.0;2020-11-27T05:15:00.000+01:00;22.26;56.87
A.A.0;2020-12-02T23:20:00.000+01:00;22.09;33.27
A.A.0;2020-12-16T15:55:00.000+01:00;14.82;16.17
A.A.0;2020-12-22T05:03:00.000+01:00;27.98;39.93
A.A.0;2020-12-25T00:16:00.000+01:00;15.17;69.89
A.A.0;2020-12-25T07:29:00.000+01:00;24.29;25.98
A.A.0;2020-12-25T12:58:00.000+01:00;32.33;94.45
A.A.0;2020-12-28T11:35:00.000+01:00;30.96;18.26
A.A.0;2021-01-09T01:37:00.000+01:00;16.69;93.51
A.A.0;2021-01-11T23:17:00.000+01:00;21.15;55.88
A.A.0;2021-01-12T17:33:00.000+01:00;32.92;10.62
A.A.0;2021-01-13T01:22:00.000+01:00;28.26;75.54
A.A.0;2021-01-20T11:50:00.000+01:00;11.17;25.99
A.A.0;2021-01-21T05:59:00.000+01:00;15.54;94.7
A.A.0;2021-01-26T20:31:00.000+01:00;22.17;58.5
A.A.0;2021-02-04T13:17:00.000+01:00;18.32;44.36
A.A.0;2021-02-05T03:46:00.000+01:00;28.11;29.87
A.A.0;2021-02-13T12:04:00.000+01:00;30.17;63.02
A.A.0;2021-02-15T00:49:00.000+01:00;14.65;74.94
A.A.0;2021-02-18T01:51:00.000+01:00;33.0;62.18
A.A.0;2021-02-25T10:53:00.000+01:00;14.47;30.05
A.A.0;2021-02-27T19:52:00.000+01:00;25.04;0.55
A.A.0;2021-03-01T06:07:00.000+01:00;18.4;23.32
A.A.0;2021-03-04T12:16:00.000+01:00;10.89;83.43
A.A.0;2021-03-12T09:38:00.000+01:00;23.97;30.66
A.A.0;2021-03-20T09:53:00.000+01:00;11.43;11.82
A.A.0;2021-03-25T02:48:00.000+01:00;24.45;15.95
A.A.0;2021-04-06T14:18:00.000+02:00;29.17;11.83
A.A.0;2021-04-06T20:22:00.000+02:00;15.58;34.76
A.A.0;2021-04-09T03:52:00.000+02:00;17.17;13.5
A.A.0;2021-04-24T01:11:00.000+02:00;34.93;72.82
A.A.0;2021-05-02T12:16:00.000+02:00;33.52;57.81
A.A.0;2021-05-02T19:16:00.000+02:00;36.13;15.06
A.A.0;2021-05-04T02:09:00.000+02:00;18.44;41.11
A.A.0;2021-05-10T07:38:00.000+02:00;16.32;81.24
A.A.0;2021-05-11T06:51:00.000+02:00;15.35;62.16
A.A.0;2021-05-11T21:01:00.000+02:00;34.98;2.45
A.A.0;2021-05-18T16:37:00.000+02:00;32.85;56.39
A.A.0;2021-05-20T23:34:00.000+02:00;22.76;42.27
A.A.0;2021-05-21T02:25:00.000+02:00;12.54;72.57
A.A.0;2021-05-26T16:32:00.000+02:00;24.3;0.49
A.A.0;2021-05-31T18:13:00.000+02:00;33.42;0.06
A.A.0;2021-06-12T07:19:00.000+02:00;14.54;78.55
A.A.0;2021-06-15T09:17:00.000+02:00;20.87;67.16
A.A.0;2021-06-17T01:04:00.000+02:00;28.17;62.55
A.A.0;2021-06-29T16:12:00.000+02:00;16.79;12.22
A.A.0;2021-07-14T09:33:00.000+02:00;20.76;41.12
A.A.0;2021-07-15T13:11:00.000+02:00;30.84;50.06
A.A.0;2021-07-20T20:44:00.000+02:00;21.93;57.11
A.A.0;2021-07-31T01:38:00.000+02:00;13.24;17.74
A.A.0;2021-08-01T18:50:00.000+02:00;36.61;40.39
A.A.0;2021-08-10T07:48:00.000+02:00;25.53;3.07
A.A.0;2021-08-13T08:29:00.000+02:00;24.16;66.83
A.A.0;2021-08-16T01:23:00.000+02:00;35.58;85.11
A.A.0;2021-08-16T13:33:00.000+02:00;15.7;92.83
A.A.0;2021-08-20T13:07:00.000+02:00;10.71;94.65
A.A.0;2021-09-10T03:29:00.000+02:00;10.96;44.39
A.A.0;2021-09-11T09:16:00.000+02:00;28.74;78.68
A.A.0;2021-09-17T12:38:00.000+02:00;22.48;31.9
A.A.0;2021-09-20T08:25:00.000+02:00;29.1;85.21
A.A.0;2021-10-02T13:38:00.000+02:00;28.2;63.51
A.A.0;2021-10-16T18:14:00.000+02:00;23.13;42.09
A.A.0;2021-10-24T14:26:00.000+02:00;36.18;10.49
A.A.0;2021-10-26T20:09:00.000+02:00;20.79;57.62
A.A.0;2021-10-30T05:55:00.000+02:00;33.34;29.85
A.A.0;2021-11-03T06:25:00.000+01:00;20.32;26.9
A.A.0;2021-11-08T09:06:00.000+01:00;32.78;71.29
A.A.0;2021-11-15T02:38:00.000+01:00;23.86;39.06
A.A.0;2021-11-22T00:04:00.000+01:00;24.57;20.91
A.A.0;2021-12-01T00:05:00.000+01:00;15.9;54.38
A.A.0;2021-12-13T21:49:00.000+01:00;35.49;74.89
A.A.0;2021-12-21T16:14:00.000+01:00;22.42;47.33
A.A.0;2021-12-30T01:13:00.000+01:00;26.89;25.89
A.A.0;2021-12-30T20:48:00.000+01:00;32.69;10.64
A.A.0;2022-01-02T03:19:00.000+01:00;34.99;38.66
A.A.0;2022-01-03T08:31:00.000+01:00;16.9;68.96
A.A.0;2022-01-03T08:50:00.000+01:00;15.29;44.4
A.A.0;2022-01-17T15:41:00.000+01:00;36.34;45.6
A.A.0;2022-01-20T23:10:00.000+01:00;32.43;78.12
A.A.0;2022-01-21T09:03:00.000+01:00;37.16;77.56
A.A.0;2022-01-31T04:48:00.000+01:00;37.32;85.98
A.A.0;2022-02-03T14:59:00.000+01:00;25.12;3.79
A.A.0;2022-02-11T04:53:00.000+01:00;21.06;69.7
A.A.0;2022-02-25T04:18:00.000+01:00;32.86;31.22
A.A.0;2022-02-28T08:59:00.000+01:00;24.04;66.68
A.A.0;2022-03-01T13:53:00.000+01:00;24.31;31.19
A.A.0;2022-03-19T17:31:00.000+01:00;35.23;46.86
A.A.0;2022-03-23T11:53:00.000+01:00;22.41;3.57
A.A.0;2022-03-26T15:55:00.000+01:00;26.56;96.34
A.A.0;2022-03-27T05:12:00.000+02:00;36.02;15.71
A.A.0;2022-04-18T01:36:00.000+02:00;18.54;65.42
A.A.0;2022-05-09T18:52:00.000+02:00;31.23;12.16
A.A.0;2022-05-14T20:02:00.000+02:00;21.79;65.11
A.A.0;2022-05-23T09:28:00.000+02:00;18.46;21.28
A.A.0;2022-06-15T09:38:00.000+02:00;10.61;50.7
A.A.0;2022-06-19T01:09:00.000+02:00;31.76;92.11
A.A.0;2022-07-04T13:40:00.000+02:00;11.16;14.07
A.A.0;2022-07-15T13:03:00.000+02:00;23.34;12.17
A.A.0;2022-07-16T09:15:00.000+02:00;29.59;11.63
A.A.0;2022-07-17T05:52:00.000+02:00;16.06;33.55
A.A.0;2022-08-04T22:30:00.000+02:00;21.81;44.94
A.A.0;2022-08-05T02:15:00.000+02:00;12.98;5.19
A.A.0;2022-08-12T21:23:00.000+02:00;37.41;3.87
A.A.0;2022-08-19T13:39:00.000+02:00;16.59;9.59
A.A.1;2020-04-03T15:39:00.000+02:00;29.67;53.53
A.A.1;2020-04-09T11:58:00.000+02:00;12.79;5.71
A.A.1;2020-04-13T01:28:00.000+02:00;22.6;20.57
A.A.1;2020-04-14T13:56:00.000+02:00;34.03;2.78
A.A.1;2020-05-02T23:53:00.000+02:00;29.39;1.26
A.A.1;2020-05-06T07:03:00.000+02:00;27.41;2.0
A.A.1;2020-05-11T18:44:00.000+02:00;12.25;40.76
A.A.1;2020-05-20T05:07:00.000+02:00;19.96;81.25
A.A.1;2020-05-23T04:11:00.000+02:00;17.01;41.13
A.A.1;2020-05-23T07:07:00.000+02:00;17.47;71.63
A.A.1;2020-05-24T08:17:00.000+02:00;29.06;41.83
A.A.1;2020-06-01T10:59:00.000+02:00;11.77;70.0
A.A.1;2020-06-02T22:43:00.000+02:00;19.4;59.47
A.A.1;2020-06-03T06:40:00.000+02:00;33.63;96.2
A.A.1;2020-06-08T03:28:00.000+02:00;11.96;58.34
A.A.1;2020-06-21T03:08:00.000+02:00;20.78;89.28
A.A.1;2020-06-25T23:33:00.000+02:00;26.9;6.85
A.A.1;2020-06-28T23:44:00.000+02:00;14.6;23.83
A.A.1;2020-06-30T02:23:00.000+02:00;11.17;85.23
A.A.1;2020-07-05T07:55:00.000+02:00;25.07;51.82
A.A.1;2020-07-14T06:39:00.000+02:00;28.96;5.33
A.A.1;2020-07-16T18:28:00.000+02:00;33.95;12.43
A.A.1;2020-07-28T23:49:00.000+02:00;36.71;45.35
A.A.1;2020-08-05T15:12:00.000+02:00;20.88;79.03
A.A.1;2020-08-20T23:25:00.000+02:00;15.26;55.79
A.A.1;2020-08-21T23:40:00.000+02:00;18.5;85.61
A.A.1;2020-09-06T15:35:00.000+02:00;19.75;27.8
A.A.1;2020-09-08T01:38:00.000+02:00;33.67;26.77
A.A.1;2020-09-13T06:47:00.000+02:00;37.19;71.94
A.A.1;2020-09-21T04:19:00.000+02:00;15.62;16.27
A.A.1;2020-09-27T17:27:00.000+02:00;34.87;94.46
A.A.1;2020-09-30T09:13:00.000+02:00;26.25;84.21
A.A.1;2020-10-22T10:38:00.000+02:00;13.3;89.95
A.A.1;2020-11-04T09:50:00.000+01:00;18.78;15.28
A.A.1;2020-11-15T02:48:00.000+01:00;17.96;77.9
A.A.1;2020-11-20T07:12:00.000+01:00;15.08;38.84
A.A.1;2020-11-20T08:50:00.000+01:00;12.3;71.52
A.A.1;2020-11-25T22:59:00.000+01:00;21.02;96.57
A.A.1;2020-12-01T00:40:00.000+01:00;32.95;70.09
A.A.1;2020-12-06T04:10:00.000+01:00;32.7;56.83
A.A.1;2020-12-23T10:55:00.000+01:00;14.31;91.01
A.A.1;2020-12-30T06:06:00.000+01:00;25.55;75.78
A.A.1;2021-01-08T08:16:00.000+01:00;24.71;77.08
A.A.1;2021-01-09T11:34:00.000+01:00;16.01;48.95
A.A.1;2021-01-12T14:55:00.000+01:00;22.54;20.91
A.A.1;2021-01-15T14:00:00.000+01:00;27.38;24.46
A.A.1;2021-01-16T06:38:00.000+01:00;27.21;54.66
A.A.1;2021-01-16T16:00:00.000+01:00;31.94;70.21
A.A.1;2021-02-05T04:09:00.000+01:00;20.91;68.1
A.A.1;2021-02-13T07:26:00.000+01:00;17.41;22.03
A.A.1;2021-02-24T12:37:00.000+01:00;14.47;68.96
A.A.1;2021-03-11T23:23:00.000+01:00;20.96;31.3
A.A.1;2021-03-20T01:13:00.000+01:00;28.37;19.31
A.A.1;2021-03-21T06:33:00.000+01:00;32.33;92.17
A.A.1;2021-04-08T03:24:00.000+02:00;17.67;82.32
A.A.1;2021-04-15T19:29:00.000+02:00;14.28;62.13
A.A.1;2021-04-18T01:40:00.000+02:00;36.4;82.47
A.A.1;2021-05-06T10:27:00.000+02:00;13.88;35.18
A.A.1;2021-05-07T15:43:00.000+02:00;14.94;92.06
A.A.1;2021-05-16T05:21:00.000+02:00;16.8;52.79
A.A.1;2021-05-20T21:02:00.000+02:00;34.54;94.59
A.A.1;2021-05-22T00:11:00.000+02:00;16.29;93.45
A.A.1;2021-05-26T11:49:00.000+02:00;29.14;96.64
A.A.1;2021-05-26T14:51:00.000+02:00;10.32;20.31
A.A.1;2021-06-06T23:16:00.000+02:00;27.42;28.76
A.A.1;2021-06-10T11:12:00.000+02:00;35.12;94.63
A.A.1;2021-06-19T02:10:00.000+02:00;24.89;8.36
A.A.1;2021-06-19T07:55:00.000+02:00;28.35;81.24
A.A.1;2021-06-27T15:44:00.000+02:00;12.86;70.17
A.A.1;2021-07-21T23:46:00.000+02:00;18.57;24.09
A.A.1;2021-07-27T19:42:00.000+02:00;13.45;13.11
A.A.1;2021-07-28T05:34:00.000+02:00;27.11;95.67
A.A.1;2021-08-01T03:18:00.000+02:00;12.91;77.38
A.A.1;2021-08-04T13:27:00.000+02:00;14.27;61.75
A.A.1;2021-08-04T23:56:00.000+02:00;29.24;44.89
A.A.1;2021-08-06T16:49:00.000+02:00;17.43;20.06
A.A.1;2021-08-08T22:57:00.000+02:00;36.66;85.92
A.A.1;2021-09-20T00:28:00.000+02:00;11.58;13.29
A.A.1;2021-09-21T10:27:00.000+02:00;32.38;70.35
A.A.1;2021-09-21T10:45:00.000+02:00;24.43;78.4
A.A.1;2021-09-25T00:55:00.000+02:00;13.03;49.75
A.A.1;2021-10-05T09:54:00.000+02:00;30.22;6.22
A.A.1;2021-10-06T16:13:00.000+02:00;21.51;52.64
A.A.1;2021-10-08T17:45:00.000+02:00;36.89;42.18
A.A.1;2021-10-15T10:14:00.000+02:00;30.01;36.83
A.A.1;2021-10-29T02:50:00.000+02:00;33.72;48.52
A.A.1;2021-10-29T07:50:00.000+02:00;14.47;75.42
A.A.1;2021-11-06T19:54:00.000+01:00;19.7;24.34
A.A.1;2021-11-07T22:19:00.000+01:00;26.92;41.1
A.A.1;2021-11-08T09:25:00.000+01:00;22.6;87.89
A.A.1;2021-11-22T08:41:00.000+01:00;26.05;39.18
A.A.1;2021-11-26T08:49:00.000+01:00;23.11;62.05
A.A.1;2021-11-28T23:58:00.000+01:00;21.38;27.84
A.A.1;2021-11-30T03:44:00.000+01:00;13.01;25.32
A.A.1;2021-12-01T21:19:00.000+01:00;22.77;2.1
A.A.1;2021-12-07T23:53:00.000+01:00;16.59;62.96
A.A.1;2021-12-10T05:52:00.000+01:00;11.93;93.01
A.A.1;2021-12-22T06:02:00.000+01:00;16.96;73.7
A.A.1;2022-01-02T05:45:00.000+01:00;28.84;61.01
A.A.1;2022-01-14T09:56:00.000+01:00;29.66;1.76
A.A.1;2022-01-14T20:03:00.000+01:00;20.68;39.66
A.A.1;2022-01-16T03:13:00.000+01:00;33.88;27.88
A.A.1;2022-01-24T06:54:00.000+01:00;10.34;74.19
A.A.1;2022-01-26T15:41:00.000+01:00;17.21;34.74
A.A.1;2022-01-29T11:03:00.000+01:00;16.31;71.72
A.A.1;2022-01-30T15:29:00.000+01:00;26.92;16.78
A.A.1;2022-01-30T23:57:00.000+01:00;32.51;98.53
A.A.1;2022-02-03T04:17:00.000+01:00;23.32;17.77
A.A.1;2022-02-03T20:55:00.000+01:00;26.15;95.78
A.A.1;2022-02-16T07:23:00.000+01:00;23.67;26.29
A.A.1;2022-02-21T15:38:00.000+01:00;27.26;3.02
A.A.1;2022-02-25T20:53:00.000+01:00;11.1;80.9
A.A.1;2022-03-05T18:12:00.000+01:00;10.73;2.45
A.A.1;2022-03-08T16:30:00.000+01:00;12.95;60.22
A.A.1;2022-03-15T17:45:00.000+01:00;30.06;76.37
A.A.1;2022-03-27T08:58:00.000+02:00;33.82;67.44
A.A.1;2022-04-05T11:31:00.000+02:00;25.9;29.57
A.A.1;2022-04-08T15:09:00.000+02:00;33.82;61.65
