neighborhood;dateTime;avg_temp;avg_hum
A;2021-10-18T19:36:00.000+02:00;21.43;68.47
A;2021-10-21T07:20:00.000+02:00;22.93;34.62
A;2021-10-25T02:19:00.000+02:00;23.97;30.36
A;2021-10-25T15:34:00.000+02:00;23.1;35.5
A;2021-10-29T19:28:00.000+02:00;26.81;29.24
A;2021-10-31T08:44:00.000+01:00;23.38;67.22
A;2021-11-02T15:45:00.000+01:00;21.77;18.55
A;2021-11-07T15:00:00.000+01:00;22.72;1.22
A;2021-11-15T16:42:00.000+01:00;26.64;32.58
A;2021-11-25T05:14:00.000+01:00;20.14;28.87
A;2021-11-30T16:27:00.000+01:00;22.92;53.88
A;2021-12-05T02:04:00.000+01:00;27.15;74.37
A;2021-12-09T12:06:00.000+01:00;24.0;57.79
A;2021-12-13T15:32:00.000+01:00;25.89;55.03
A;2021-12-19T23:13:00.000+01:00;19.37;84.2
A;2021-12-21T00:53:00.000+01:00;23.78;7.55
A;2021-12-25T00:09:00.000+01:00;23.83;51.71
A;2022-01-05T16:34:00.000+01:00;27.66;50.4
A;2022-01-07T19:45:00.000+01:00;24.42;7.94
A;2022-01-11T09:31:00.000+01:00;28.13;90.26
A;2022-01-14T04:06:00.000+01:00;22.61;80.26
A;2022-01-15T21:21:00.000+01:00;21.78;73.88
A;2022-01-17T08:23:00.000+01:00;25.3;26.93
A;2022-01-24T08:55:00.000+01:00;23.56;89.24
A;2022-01-30T22:11:00.000+01:00;27.0;99.07
A;2022-01-31T19:20:00.000+01:00;27.08;58.23
A;2022-02-05T09:27:00.000+01:00;22.08;37.02
A;2022-02-09T10:35:00.000+01:00;22.63;93.07
A;2022-02-09T12:22:00.000+01:00;23.48;51.05
A;2022-02-14T18:09:00.000+01:00;23.81;55.66
A;2022-02-24T10:23:00.000+01:00;25.6;36.2
A;2022-02-28T20:31:00.000+01:00;22.37;13.24
A;2022-03-05T17:07:00.000+01:00;24.13;99.31
A;2022-03-07T23:08:00.000+01:00;23.68;83.32
A;2022-03-10T22:15:00.000+01:00;21.2;60.05
A;2022-03-15T02:20:00.000+01:00;24.06;60.92
A;2022-03-21T03:51:00.000+01:00;23.41;53.71
A;2022-03-27T03:50:00.000+02:00;20.83;77.17
A;2022-03-31T10:06:00.000+02:00;26.2;82.42
A;2022-04-09T00:21:00.000+02:00;22.33;0.61
A;2022-04-14T00:04:00.000+02:00;20.12;64.14
A;2022-04-18T05:50:00.000+02:00;20.59;43.8
A;2022-04-26T13:02:00.000+02:00;24.98;28.53
A;2022-05-03T14:49:00.000+02:00;21.68;37.97
A;2022-05-10T04:38:00.000+02:00;24.99;84.74
A;2022-05-17T23:33:00.000+02:00;23.36;70.17
A;2022-05-18T19:18:00.000+02:00;22.68;36.55
A;2022-05-22T20:23:00.000+02:00;24.67;26.53
A;2022-05-22T23:14:00.000+02:00;24.89;59.71
A;2022-05-28T09:01:00.000+02:00;23.53;51.16
A;2022-06-01T02:04:00.000+02:00;23.83;74.83
A;2022-06-13T06:20:00.000+02:00;23.56;56.6
A;2022-06-15T17:25:00.000+02:00;23.08;59.01
A;2022-06-18T07:49:00.000+02:00;24.17;27.38
A;2022-06-28T11:23:00.000+02:00;21.18;82.83
A;2022-07-08T00:17:00.000+02:00;27.15;57.97
A;2022-07-09T19:36:00.000+02:00;23.12;82.46
A;2022-07-14T21:49:00.000+02:00;25.91;87.34
A;2022-07-21T03:42:00.000+02:00;24.23;33.31
A;2022-07-24T15:19:00.000+02:00;21.98;32.14
A;2022-07-25T19:42:00.000+02:00;23.14;68.43
A;2022-08-02T16:19:00.000+02:00;22.01;62.58
A;2022-08-08T08:07:00.000+02:00;21.7;52.64
A;2022-08-31T16:08:00.000+02:00;21.51;49.78
A;2020-04-08T10:26:00.000+02:00;25.07;46.3
A;2020-04-13T15:08:00.000+02:00;25.86;86.18
A;2020-04-16T02:21:00.000+02:00;19.06;55.71
A;2020-04-24T21:48:00.000+02:00;24.76;98.36
A;2020-04-26T12:09:00.000+02:00;21.41;41.32
A;2020-05-01T09:11:00.000+02:00;22.55;0.27
A;2020-05-10T16:22:00.000+02:00;24.38;16.78
A;2020-05-14T12:38:00.000+02:00;25.07;96.61
A;2020-05-15T07:49:00.000+02:00;24.98;57.97
A;2020-05-19T00:39:00.000+02:00;22.93;20.38
A;2020-05-28T23:48:00.000+02:00;23.54;78.6
A;2020-05-30T03:55:00.000+02:00;23.05;33.42
A;2020-05-31T15:32:00.000+02:00;22.62;48.8
A;2020-06-05T21:51:00.000+02:00;24.19;53.9
A;2020-06-14T12:41:00.000+02:00;26.78;73.91
A;2020-06-20T10:38:00.000+02:00;22.51;78.88
A;2020-06-22T03:50:00.000+02:00;21.91;29.61
A;2020-06-27T21:20:00.000+02:00;23.62;67.18
A;2020-06-28T19:11:00.000+02:00;25.28;62.2
A;2020-07-05T23:54:00.000+02:00;25.01;58.23
A;2020-07-11T15:30:00.000+02:00;26.03;19.71
A;2020-07-12T21:54:00.000+02:00;24.78;25.94
A;2020-07-14T19:45:00.000+02:00;23.68;8.03
A;2020-07-20T16:42:00.000+02:00;23.28;11.86
A;2020-07-22T14:55:00.000+02:00;23.58;30.37
A;2020-08-18T10:12:00.000+02:00;23.05;11.48
A;2020-08-21T09:20:00.000+02:00;21.38;25.47
A;2020-08-22T03:13:00.000+02:00;24.3;42.13
A;2020-08-23T02:12:00.000+02:00;23.54;53.51
A;2020-09-03T22:45:00.000+02:00;22.48;26.81
A;2020-09-14T23:08:00.000+02:00;24.31;54.66
A;2020-09-26T00:56:00.000+02:00;24.89;24.88
A;2020-09-30T16:43:00.000+02:00;21.45;29.1
A;2020-10-01T05:45:00.000+02:00;21.29;46.74
A;2020-10-13T21:24:00.000+02:00;24.32;71.19
A;2020-10-16T06:41:00.000+02:00;21.98;77.47
A;2020-10-20T12:34:00.000+02:00;23.53;91.15
A;2020-10-24T03:53:00.000+02:00;24.54;40.08
A;2020-10-24T09:19:00.000+02:00;25.15;39.66
A;2020-10-24T20:34:00.000+02:00;24.59;31.59
A;2020-10-26T08:30:00.000+01:00;21.21;69.9
A;2020-11-02T03:09:00.000+01:00;22.11;96.25
A;2020-11-02T06:28:00.000+01:00;21.83;94.06
A;2020-11-07T15:04:00.000+01:00;25.3;6.79
A;2020-11-07T18:23:00.000+01:00;24.22;22.77
A;2020-11-14T04:18:00.000+01:00;25.32;74.03
A;2020-11-17T22:30:00.000+01:00;19.51;74.86
A;2020-11-19T06:44:00.000+01:00;23.39;72.46
A;2020-11-28T10:02:00.000+01:00;24.42;62.91
A;2020-12-03T16:56:00.000+01:00;24.72;50.91
A;2020-12-10T10:14:00.000+01:00;25.16;98.67
A;2020-12-16T04:36:00.000+01:00;21.75;4.55
A;2020-12-29T11:24:00.000+01:00;26.88;83.77
A;2021-01-01T09:39:00.000+01:00;24.88;31.04
A;2021-01-14T08:45:00.000+01:00;23.66;43.56
A;2021-01-19T17:37:00.000+01:00;22.86;90.15
A;2021-01-26T01:42:00.000+01:00;24.37;95.16
A;2021-01-27T05:17:00.000+01:00;23.37;39.65
A;2021-01-30T09:11:00.000+01:00;24.85;55.15
A;2021-02-02T07:40:00.000+01:00;20.69;71.16
A;2021-02-07T00:00:00.000+01:00;26.13;23.95
A;2021-02-13T07:55:00.000+01:00;23.88;28.09
A;2021-02-14T13:45:00.000+01:00;25.51;14.68
A;2021-02-14T15:01:00.000+01:00;25.63;38.19
A;2021-02-25T00:27:00.000+01:00;24.83;11.92
A;2021-02-27T03:58:00.000+01:00;22.88;74.87
A;2021-02-28T14:53:00.000+01:00;24.33;11.82
A;2021-03-04T21:58:00.000+01:00;26.09;90.26
A;2021-03-07T22:52:00.000+01:00;24.84;42.9
A;2021-03-09T22:55:00.000+01:00;20.31;11.69
A;2021-03-11T10:18:00.000+01:00;21.88;68.07
A;2021-03-14T10:13:00.000+01:00;23.85;35.07
A;2021-03-15T01:21:00.000+01:00;23.92;64.13
A;2021-03-16T04:29:00.000+01:00;23.88;65.98
A;2021-04-06T00:23:00.000+02:00;24.44;25.91
A;2021-04-23T02:35:00.000+02:00;23.76;25.57
A;2021-05-02T16:50:00.000+02:00;25.68;17.59
A;2021-05-07T09:19:00.000+02:00;20.67;96.49
A;2021-05-09T21:53:00.000+02:00;23.89;60.66
A;2021-05-14T22:59:00.000+02:00;26.61;98.01
A;2021-05-15T03:45:00.000+02:00;25.51;70.51
A;2021-05-16T14:42:00.000+02:00;26.48;13.68
A;2021-05-16T14:52:00.000+02:00;26.53;49.47
A;2021-05-24T21:56:00.000+02:00;27.55;20.59
A;2021-05-28T15:56:00.000+02:00;27.32;18.56
A;2021-05-29T23:38:00.000+02:00;24.27;49.12
A;2021-06-03T19:46:00.000+02:00;24.97;0.55
A;2021-06-17T06:02:00.000+02:00;23.64;11.04
A;2021-06-20T00:46:00.000+02:00;23.89;92.65
A;2021-06-20T01:26:00.000+02:00;23.16;59.02
A;2021-06-20T08:27:00.000+02:00;24.08;66.66
A;2021-06-22T02:17:00.000+02:00;22.64;57.12
A;2021-06-23T03:45:00.000+02:00;23.63;31.92
A;2021-06-23T17:56:00.000+02:00;23.5;65.45
A;2021-06-23T21:38:00.000+02:00;24.37;64.47
A;2021-06-25T14:06:00.000+02:00;23.37;13.93
A;2021-07-02T01:07:00.000+02:00;20.21;13.77
A;2021-07-04T13:33:00.000+02:00;23.57;58.0
A;2021-07-12T04:10:00.000+02:00;22.17;83.79
A;2021-07-13T13:45:00.000+02:00;25.56;12.88
A;2021-07-16T06:37:00.000+02:00;24.38;70.17
A;2021-07-17T05:21:00.000+02:00;26.15;66.56
A;2021-07-17T17:05:00.000+02:00;24.36;48.02
A;2021-07-30T21:13:00.000+02:00;24.04;45.97
A;2021-07-31T01:58:00.000+02:00;24.21;41.44
A;2021-08-03T06:31:00.000+02:00;24.17;66.12
A;2021-08-10T03:20:00.000+02:00;24.36;69.31
A;2021-09-09T15:44:00.000+02:00;23.51;92.96
A;2021-09-14T12:58:00.000+02:00;24.68;74.15
A;2021-09-17T04:09:00.000+02:00;22.75;24.82
A;2021-09-28T08:38:00.000+02:00;20.53;4.93
A;2021-10-01T04:09:00.000+02:00;24.48;44.07
A;2021-10-03T13:04:00.000+02:00;23.34;42.3
A;2021-10-09T10:47:00.000+02:00;24.03;88.82
A;2021-10-12T22:00:00.000+02:00;22.78;14.24
A;2021-10-13T21:54:00.000+02:00;23.34;38.16
A;2021-10-18T10:30:00.000+02:00;19.47;82.54
A;2021-10-24T06:09:00.000+02:00;24.07;14.84
A;2021-10-30T05:30:00.000+02:00;23.59;0.65
A;2021-11-10T23:21:00.000+01:00;27.96;71.83
A;2021-11-15T05:36:00.000+01:00;26.03;84.66
A;2021-11-25T09:26:00.000+01:00;21.21;11.51
A;2021-11-26T09:04:00.000+01:00;21.86;35.52
A;2021-12-07T22:06:00.000+01:00;24.57;79.23
A;2021-12-22T09:54:00.000+01:00;23.24;44.88
A;2021-12-23T23:38:00.000+01:00;24.1;36.48
A;2021-12-27T04:04:00.000+01:00;23.59;98.6
A;2022-01-01T23:46:00.000+01:00;26.61;30.73
A;2022-01-08T06:29:00.000+01:00;22.5;90.32
A;2022-01-13T22:17:00.000+01:00;21.56;75.5
A;2022-01-14T06:50:00.000+01:00;22.14;52.81
A;2022-01-17T16:20:00.000+01:00;22.09;46.79
A;2022-01-23T09:29:00.000+01:00;20.77;92.86
A;2022-01-28T18:20:00.000+01:00;25.23;87.43
A;2022-01-29T05:44:00.000+01:00;24.3;60.5
A;2022-02-09T22:27:00.000+01:00;24.08;73.92
A;2022-02-10T16:29:00.000+01:00;26.14;79.59
A;2022-02-12T16:48:00.000+01:00;22.28;76.01
A;2022-02-13T14:19:00.000+01:00;25.38;38.85
A;2022-02-16T08:30:00.000+01:00;22.7;35.47
A;2022-02-18T12:45:00.000+01:00;21.09;61.76
A;2022-02-18T15:56:00.000+01:00;21.7;41.19
A;2022-02-22T12:05:00.000+01:00;24.48;54.5
A;2022-03-02T05:00:00.000+01:00;23.03;62.21
A;2022-03-07T02:19:00.000+01:00;24.99;25.02
A;2022-03-16T17:38:00.000+01:00;26.64;67.31
A;2022-03-29T05:57:00.000+02:00;24.44;86.4
A;2022-03-31T07:32:00.000+02:00;24.69;72.83
A;2022-04-03T08:57:00.000+02:00;23.47;92.86
A;2022-04-06T20:32:00.000+02:00;22.67;40.08
A;2022-04-07T11:27:00.000+02:00;22.35;61.5
A;2022-04-09T00:07:00.000+02:00;22.87;64.07
A;2022-04-11T00:03:00.000+02:00;23.49;37.56
A;2022-04-11T10:58:00.000+02:00;22.19;23.85
A;2022-04-13T00:02:00.000+02:00;20.25;45.46
A;2022-04-16T09:31:00.000+02:00;25.19;20.95
A;2022-04-17T01:29:00.000+02:00;21.84;23.53
A;2022-04-17T10:29:00.000+02:00;20.61;22.82
A;2022-04-19T01:25:00.000+02:00;22.74;44.02
A;2022-04-19T01:50:00.000+02:00;23.62;23.99
A;2022-04-19T22:36:00.000+02:00;24.41;35.81
A;2022-04-30T21:04:00.000+02:00;23.94;45.45
A;2022-05-07T17:41:00.000+02:00;23.59;2.85
A;2022-05-17T21:29:00.000+02:00;23.56;81.36
A;2022-05-19T04:50:00.000+02:00;24.62;12.28
A;2022-05-30T01:32:00.000+02:00;21.82;7.19
A;2022-06-01T17:59:00.000+02:00;23.1;28.42
A;2022-06-10T07:53:00.000+02:00;25.89;14.18
A;2022-06-15T03:41:00.000+02:00;24.41;24.15
A;2022-06-16T03:00:00.000+02:00;25.9;54.57
A;2022-06-26T02:52:00.000+02:00;27.67;34.36
A;2022-06-27T05:14:00.000+02:00;25.91;76.54
A;2022-06-30T10:33:00.000+02:00;22.59;46.76
A;2022-06-30T16:44:00.000+02:00;21.17;28.67
A;2022-07-06T23:45:00.000+02:00;24.23;90.0
A;2022-07-07T17:26:00.000+02:00;27.37;72.44
A;2022-07-16T00:18:00.000+02:00;22.83;7.63
A;2022-07-20T07:49:00.000+02:00;25.2;0.22
A;2022-07-21T18:01:00.000+02:00;24.41;30.45
A;2022-07-28T19:01:00.000+02:00;26.2;23.58
A;2022-07-31T22:11:00.000+02:00;21.79;57.63
A;2022-08-02T16:42:00.000+02:00;21.43;39.6
A;2022-08-09T13:36:00.000+02:00;27.27;32.19
A;2022-08-23T00:33:00.000+02:00;23.38;89.46
A;2022-08-23T14:08:00.000+02:00;24.95;92.62
A;2022-08-30T11:12:00.000+02:00;28.55;68.65
A;2020-04-16T00:38:00.000+02:00;20.02;39.42
A;2020-04-20T17:40:00.000+02:00;24.32;78.48
A;2020-05-08T07:23:00.000+02:00;23.34;63.75
A;2020-05-13T16:37:00.000+02:00;21.34;2.83
A;2020-05-17T08:44:00.000+02:00;22.1;10.96
A;2020-05-19T20:01:00.000+02:00;22.94;73.75
A;2020-05-23T22:44:00.000+02:00;23.17;19.92
A;2020-05-24T07:08:00.000+02:00;23.64;21.22
A;2020-05-28T03:28:00.000+02:00;25.13;85.03
A;2020-06-06T07:14:00.000+02:00;23.77;62.92
A;2020-06-11T08:45:00.000+02:00;25.29;40.38
A;2020-06-14T17:32:00.000+02:00;25.15;15.75
A;2020-06-21T12:21:00.000+02:00;24.1;28.36
A;2020-07-06T20:02:00.000+02:00;25.5;39.72
A;2020-07-14T07:16:00.000+02:00;23.08;77.56
A;2020-07-15T08:01:00.000+02:00;23.2;44.18
A;2020-07-19T21:37:00.000+02:00;21.81;55.25
A;2020-07-24T04:17:00.000+02:00;24.49;52.09
A;2020-07-24T04:42:00.000+02:00;24.56;33.25
A;2020-07-28T10:31:00.000+02:00;25.24;89.65
A;2020-08-01T14:49:00.000+02:00;22.98;57.52
A;2020-08-07T03:06:00.000+02:00;26.85;4.21
A;2020-08-09T15:30:00.000+02:00;23.79;38.28
A;2020-08-13T17:01:00.000+02:00;23.04;12.38
A;2020-08-19T14:53:00.000+02:00;24.42;90.75
A;2020-08-22T09:58:00.000+02:00;24.01;40.04
A;2020-09-15T06:19:00.000+02:00;22.2;54.76
A;2020-09-18T16:36:00.000+02:00;23.94;99.88
A;2020-09-20T04:12:00.000+02:00;22.92;95.06
A;2020-09-24T17:12:00.000+02:00;23.6;50.1
A;2020-10-01T15:19:00.000+02:00;20.23;80.31
A;2020-10-11T08:21:00.000+02:00;23.36;88.54
A;2020-10-12T21:32:00.000+02:00;24.98;21.12
A;2020-10-25T00:18:00.000+02:00;24.04;37.89
A;2020-10-25T00:26:00.000+02:00;24.18;52.58
A;2020-10-26T03:07:00.000+01:00;21.08;54.56
A;2020-10-31T14:31:00.000+01:00;23.0;63.12
A;2020-11-05T02:31:00.000+01:00;24.05;86.27
A;2020-11-08T14:21:00.000+01:00;23.3;91.76
A;2020-11-09T16:13:00.000+01:00;23.42;7.25
A;2020-11-11T01:49:00.000+01:00;25.27;76.97
A;2020-11-11T12:41:00.000+01:00;25.44;82.1
A;2020-11-12T17:04:00.000+01:00;23.6;67.72
A;2020-11-13T20:05:00.000+01:00;23.08;83.47
A;2020-11-15T11:18:00.000+01:00;22.44;91.58
A;2020-11-20T10:21:00.000+01:00;23.34;65.21
A;2020-11-21T15:50:00.000+01:00;24.95;97.31
A;2020-12-05T05:37:00.000+01:00;21.35;96.62
A;2020-12-11T04:30:00.000+01:00;26.45;8.9
A;2020-12-16T07:29:00.000+01:00;22.73;2.7
A;2020-12-27T00:41:00.000+01:00;23.39;51.43
A;2020-12-28T08:41:00.000+01:00;19.08;13.58
A;2021-01-07T04:29:00.000+01:00;24.49;34.1
A;2021-01-11T18:58:00.000+01:00;26.73;54.32
A;2021-01-13T21:08:00.000+01:00;21.77;71.43
A;2021-01-18T01:08:00.000+01:00;25.06;14.02
A;2021-01-19T12:01:00.000+01:00;22.99;37.4
A;2021-01-19T16:28:00.000+01:00;23.67;54.6
A;2021-01-21T21:20:00.000+01:00;23.61;19.22
A;2021-01-22T12:19:00.000+01:00;23.1;58.1
A;2021-01-27T21:18:00.000+01:00;24.58;8.25
A;2021-01-28T18:38:00.000+01:00;22.7;47.41
A;2021-01-30T05:05:00.000+01:00;24.63;97.48
A;2021-01-30T16:37:00.000+01:00;24.95;64.65
A;2021-02-06T01:03:00.000+01:00;22.98;58.53
A;2021-02-06T10:57:00.000+01:00;23.03;47.94
A;2021-02-14T19:12:00.000+01:00;24.88;10.77
A;2021-02-19T02:31:00.000+01:00;23.48;24.1
A;2021-02-20T16:49:00.000+01:00;24.0;13.9
A;2021-02-21T18:24:00.000+01:00;21.01;42.96
A;2021-03-02T08:05:00.000+01:00;21.57;14.69
A;2021-03-04T13:46:00.000+01:00;26.75;29.1
A;2021-03-16T13:46:00.000+01:00;21.49;27.33
A;2021-03-16T19:43:00.000+01:00;20.61;18.5
A;2021-03-19T21:53:00.000+01:00;24.31;28.36
A;2021-03-23T22:17:00.000+01:00;25.32;45.87
A;2021-03-30T14:00:00.000+02:00;25.28;25.95
A;2021-04-08T03:02:00.000+02:00;19.92;8.06
A;2021-04-15T04:40:00.000+02:00;23.7;50.46
A;2021-04-18T12:24:00.000+02:00;23.1;10.66
A;2021-05-03T17:29:00.000+02:00;23.68;82.5
A;2021-05-07T05:22:00.000+02:00;20.21;61.42
A;2021-05-10T07:46:00.000+02:00;21.07;78.56
A;2021-05-16T20:03:00.000+02:00;27.01;48.09
A;2021-05-26T21:32:00.000+02:00;22.64;69.62
A;2021-05-28T00:38:00.000+02:00;25.38;75.4
A;2021-05-29T11:28:00.000+02:00;25.42;62.28
A;2021-06-01T18:08:00.000+02:00;24.64;77.28
A;2021-06-13T17:33:00.000+02:00;24.12;28.85
A;2021-06-19T03:07:00.000+02:00;22.89;10.84
A;2021-06-25T00:07:00.000+02:00;21.67;9.53
A;2021-06-25T00:10:00.000+02:00;21.76;18.54
A;2021-06-27T21:17:00.000+02:00;19.25;7.49
A;2021-07-01T09:57:00.000+02:00;22.38;1.11
A;2021-07-08T16:12:00.000+02:00;22.06;28.91
A;2021-07-14T00:13:00.000+02:00;24.38;71.22
A;2021-07-17T13:40:00.000+02:00;25.23;42.37
A;2021-07-24T16:21:00.000+02:00;24.37;21.89
A;2021-07-26T01:57:00.000+02:00;24.37;67.47
A;2021-08-02T19:21:00.000+02:00;24.54;6.81
A;2021-08-06T21:11:00.000+02:00;20.75;43.53
A;2021-08-08T22:02:00.000+02:00;25.54;55.16
A;2021-08-13T21:43:00.000+02:00;24.37;31.99
A;2021-08-22T15:29:00.000+02:00;25.02;79.43
A;2021-08-25T13:39:00.000+02:00;25.29;61.87
A;2021-08-30T17:26:00.000+02:00;24.97;71.72
A;2021-08-31T04:06:00.000+02:00;24.19;49.95
A;2021-09-02T23:17:00.000+02:00;20.88;71.0
A;2021-09-10T06:32:00.000+02:00;26.61;34.98
A;2021-09-13T20:52:00.000+02:00;24.54;40.72
A;2021-09-16T03:49:00.000+02:00;23.61;50.87
A;2021-09-19T11:14:00.000+02:00;20.52;33.32
A;2021-09-23T16:03:00.000+02:00;23.27;4.84
A;2021-09-23T20:29:00.000+02:00;22.29;35.93
A;2021-09-28T12:04:00.000+02:00;21.79;26.21
A;2021-09-28T14:46:00.000+02:00;20.86;26.24
A;2021-09-29T19:03:00.000+02:00;24.25;41.58
A;2021-10-19T22:09:00.000+02:00;23.35;65.44
A;2021-10-22T08:27:00.000+02:00;22.77;61.14
A;2021-10-31T18:22:00.000+01:00;22.79;18.19
A;2021-11-02T02:45:00.000+01:00;25.39;16.24
A;2021-11-06T23:22:00.000+01:00;25.09;1.15
A;2021-11-07T06:43:00.000+01:00;23.52;9.26
A;2021-11-12T20:27:00.000+01:00;22.29;20.17
