neighborhood;dateTime;avg_temp;avg_hum
A;2022-02-05T10:31:00.000+01:00;22.1;96.1
A;2022-02-18T21:57:00.000+01:00;23.77;49.57
A;2022-02-19T11:02:00.000+01:00;25.53;48.53
A;2022-02-23T19:05:00.000+01:00;23.01;15.69
A;2022-02-24T08:27:00.000+01:00;24.74;44.8
A;2022-02-25T22:33:00.000+01:00;27.13;65.36
A;2022-03-01T11:28:00.000+01:00;22.54;93.8
A;2022-03-01T13:52:00.000+01:00;22.13;60.15
A;2022-03-09T11:11:00.000+01:00;24.26;26.69
A;2022-03-13T23:01:00.000+01:00;25.04;41.54
A;2022-04-08T00:43:00.000+02:00;22.82;59.42
A;2022-04-11T17:18:00.000+02:00;21.81;6.95
A;2022-04-16T23:30:00.000+02:00;22.0;96.87
A;2022-04-28T01:10:00.000+02:00;24.04;3.48
A;2022-05-05T14:17:00.000+02:00;23.35;40.36
A;2022-05-15T00:53:00.000+02:00;23.26;56.92
A;2022-05-19T23:46:00.000+02:00;24.63;34.88
A;2022-05-21T14:50:00.000+02:00;25.57;48.07
A;2022-05-30T15:18:00.000+02:00;22.66;58.21
A;2022-06-05T01:33:00.000+02:00;20.92;60.33
A;2022-06-13T07:45:00.000+02:00;23.78;58.06
A;2022-07-13T22:28:00.000+02:00;24.6;47.41
A;2022-07-15T16:19:00.000+02:00;21.9;82.48
A;2022-08-04T02:20:00.000+02:00;22.71;21.93
A;2022-08-07T08:18:00.000+02:00;24.95;61.45
A;2022-08-12T08:18:00.000+02:00;20.72;78.71
A;2022-08-12T14:14:00.000+02:00;23.91;64.24
A;2022-08-20T03:04:00.000+02:00;19.89;13.9
A;2022-08-20T14:54:00.000+02:00;25.25;19.04
A;2022-08-21T04:29:00.000+02:00;25.96;54.31
A;2022-08-24T15:58:00.000+02:00;24.1;57.98
A;2020-04-02T10:45:00.000+02:00;28.07;21.9
A;2020-04-02T12:57:00.000+02:00;28.62;51.57
A;2020-04-09T21:43:00.000+02:00;23.39;63.91
A;2020-04-10T01:03:00.000+02:00;22.38;52.72
A;2020-04-10T22:39:00.000+02:00;24.83;37.48
A;2020-04-11T15:00:00.000+02:00;24.32;25.23
A;2020-04-15T14:33:00.000+02:00;21.97;93.59
A;2020-04-16T04:48:00.000+02:00;19.28;96.31
A;2020-04-20T09:28:00.000+02:00;24.38;38.93
A;2020-04-28T23:01:00.000+02:00;24.8;21.91
A;2020-04-29T03:15:00.000+02:00;26.08;14.56
A;2020-04-30T18:26:00.000+02:00;24.66;43.57
A;2020-05-11T11:09:00.000+02:00;23.74;34.75
A;2020-05-25T01:37:00.000+02:00;24.14;84.69
A;2020-05-28T01:34:00.000+02:00;25.72;96.21
A;2020-05-31T08:47:00.000+02:00;22.51;14.86
A;2020-06-03T05:03:00.000+02:00;24.72;89.5
A;2020-06-06T11:47:00.000+02:00;24.25;71.06
A;2020-06-14T21:26:00.000+02:00;24.28;78.82
A;2020-06-19T13:49:00.000+02:00;20.05;54.86
A;2020-06-29T01:43:00.000+02:00;22.91;2.36
A;2020-07-04T00:02:00.000+02:00;23.73;22.35
A;2020-07-19T02:52:00.000+02:00;24.07;85.7
A;2020-07-28T01:05:00.000+02:00;24.55;98.2
A;2020-07-28T20:15:00.000+02:00;22.36;85.46
A;2020-08-02T01:24:00.000+02:00;23.86;45.87
A;2020-08-05T23:55:00.000+02:00;22.11;46.91
A;2020-08-11T04:01:00.000+02:00;25.14;44.29
A;2020-08-14T19:44:00.000+02:00;25.82;94.88
A;2020-08-18T04:01:00.000+02:00;22.15;53.7
A;2020-08-19T06:05:00.000+02:00;25.26;2.05
A;2020-08-19T15:16:00.000+02:00;24.29;21.32
A;2020-08-23T01:39:00.000+02:00;24.07;8.32
A;2020-08-23T10:44:00.000+02:00;25.07;7.78
A;2020-08-23T18:32:00.000+02:00;25.68;17.15
A;2020-08-26T00:55:00.000+02:00;23.01;11.17
A;2020-08-26T14:13:00.000+02:00;22.86;46.43
A;2020-08-28T13:25:00.000+02:00;22.92;44.22
A;2020-08-31T17:51:00.000+02:00;25.0;40.2
A;2020-08-31T21:02:00.000+02:00;24.37;27.43
A;2020-09-01T01:13:00.000+02:00;24.39;20.04
A;2020-09-03T10:06:00.000+02:00;23.54;77.66
A;2020-09-07T20:34:00.000+02:00;21.5;90.59
A;2020-09-22T07:39:00.000+02:00;24.21;40.57
A;2020-10-04T03:06:00.000+02:00;27.79;95.39
A;2020-10-05T23:04:00.000+02:00;23.6;33.07
A;2020-10-12T20:39:00.000+02:00;25.6;83.54
A;2020-10-14T17:59:00.000+02:00;23.94;58.25
A;2020-10-18T07:06:00.000+02:00;25.15;88.52
A;2020-10-20T07:20:00.000+02:00;23.57;76.65
A;2020-10-29T15:13:00.000+01:00;26.5;43.74
A;2020-11-20T16:34:00.000+01:00;23.27;18.65
A;2020-11-27T05:15:00.000+01:00;24.17;56.87
A;2020-12-02T23:20:00.000+01:00;26.54;33.27
A;2020-12-16T15:55:00.000+01:00;20.66;16.17
A;2020-12-22T05:03:00.000+01:00;25.16;39.93
A;2020-12-25T00:16:00.000+01:00;23.67;69.89
A;2020-12-25T07:29:00.000+01:00;22.98;47.93
A;2020-12-25T12:58:00.000+01:00;24.28;63.44
A;2020-12-28T11:35:00.000+01:00;19.07;18.26
A;2021-01-09T01:37:00.000+01:00;23.03;93.51
A;2021-01-11T23:17:00.000+01:00;25.46;55.88
A;2021-01-12T17:33:00.000+01:00;24.76;33.25
A;2021-01-13T01:22:00.000+01:00;25.27;43.08
A;2021-01-20T11:50:00.000+01:00;24.89;25.99
A;2021-01-21T05:59:00.000+01:00;24.65;60.34
A;2021-01-26T20:31:00.000+01:00;21.38;58.5
A;2021-02-04T13:17:00.000+01:00;22.69;44.36
A;2021-02-05T03:46:00.000+01:00;21.06;37.12
A;2021-02-13T12:04:00.000+01:00;24.49;63.02
A;2021-02-15T00:49:00.000+01:00;24.67;74.94
A;2021-02-18T01:51:00.000+01:00;25.23;62.18
A;2021-02-25T10:53:00.000+01:00;25.86;30.05
A;2021-02-27T19:52:00.000+01:00;23.69;0.55
A;2021-03-01T06:07:00.000+01:00;23.35;23.32
A;2021-03-04T12:16:00.000+01:00;25.91;83.43
A;2021-03-12T09:38:00.000+01:00;25.05;30.66
A;2021-03-20T09:53:00.000+01:00;23.64;11.82
A;2021-03-25T02:48:00.000+01:00;25.57;15.95
A;2021-04-06T14:18:00.000+02:00;23.72;11.83
A;2021-04-06T20:22:00.000+02:00;24.14;23.29
A;2021-04-09T03:52:00.000+02:00;23.42;13.5
A;2021-04-24T01:11:00.000+02:00;22.26;72.82
A;2021-05-02T12:16:00.000+02:00;25.39;57.81
A;2021-05-02T19:16:00.000+02:00;26.99;36.44
A;2021-05-04T02:09:00.000+02:00;24.78;41.11
A;2021-05-10T07:38:00.000+02:00;20.9;81.24
A;2021-05-11T06:51:00.000+02:00;21.62;71.7
A;2021-05-11T21:01:00.000+02:00;25.24;32.3
A;2021-05-18T16:37:00.000+02:00;24.14;56.39
A;2021-05-20T23:34:00.000+02:00;25.84;42.27
A;2021-05-21T02:25:00.000+02:00;25.25;57.42
A;2021-05-26T16:32:00.000+02:00;22.14;0.49
A;2021-05-31T18:13:00.000+02:00;25.34;0.06
A;2021-06-12T07:19:00.000+02:00;23.93;78.55
A;2021-06-15T09:17:00.000+02:00;25.01;67.16
A;2021-06-17T01:04:00.000+02:00;23.66;62.55
A;2021-06-29T16:12:00.000+02:00;22.9;12.22
A;2021-07-14T09:33:00.000+02:00;22.16;41.12
A;2021-07-15T13:11:00.000+02:00;21.47;50.06
A;2021-07-20T20:44:00.000+02:00;23.47;57.11
A;2021-07-31T01:38:00.000+02:00;23.96;17.74
A;2021-08-01T18:50:00.000+02:00;25.3;40.39
A;2021-08-10T07:48:00.000+02:00;24.58;3.07
A;2021-08-13T08:29:00.000+02:00;25.77;66.83
A;2021-08-16T01:23:00.000+02:00;25.27;85.11
A;2021-08-16T13:33:00.000+02:00;25.96;88.97
A;2021-08-20T13:07:00.000+02:00;22.62;94.65
A;2021-09-10T03:29:00.000+02:00;25.33;44.39
A;2021-09-11T09:16:00.000+02:00;22.66;78.68
A;2021-09-17T12:38:00.000+02:00;22.3;31.9
A;2021-09-20T08:25:00.000+02:00;24.69;85.21
A;2021-10-02T13:38:00.000+02:00;24.24;63.51
A;2021-10-16T18:14:00.000+02:00;26.56;42.09
A;2021-10-24T14:26:00.000+02:00;26.85;10.49
A;2021-10-26T20:09:00.000+02:00;24.71;57.62
A;2021-10-30T05:55:00.000+02:00;24.05;29.85
A;2021-11-03T06:25:00.000+01:00;22.01;26.9
A;2021-11-08T09:06:00.000+01:00;22.32;71.29
A;2021-11-15T02:38:00.000+01:00;25.78;39.06
A;2021-11-22T00:04:00.000+01:00;22.52;20.91
A;2021-12-01T00:05:00.000+01:00;24.61;54.38
A;2021-12-13T21:49:00.000+01:00;25.85;74.89
A;2021-12-21T16:14:00.000+01:00;23.82;47.33
A;2021-12-30T01:13:00.000+01:00;23.24;25.89
A;2021-12-30T20:48:00.000+01:00;23.33;18.26
A;2022-01-02T03:19:00.000+01:00;27.34;38.66
A;2022-01-03T08:31:00.000+01:00;21.37;68.96
A;2022-01-03T08:50:00.000+01:00;20.99;44.4
A;2022-01-17T15:41:00.000+01:00;23.06;45.6
A;2022-01-20T23:10:00.000+01:00;23.27;78.12
A;2022-01-21T09:03:00.000+01:00;24.76;77.84
A;2022-01-31T04:48:00.000+01:00;27.69;85.98
A;2022-02-03T14:59:00.000+01:00;23.05;3.79
A;2022-02-11T04:53:00.000+01:00;26.88;69.7
A;2022-02-25T04:18:00.000+01:00;21.6;31.22
A;2022-02-28T08:59:00.000+01:00;24.32;66.68
A;2022-03-01T13:53:00.000+01:00;22.43;31.19
A;2022-03-19T17:31:00.000+01:00;24.92;46.86
A;2022-03-23T11:53:00.000+01:00;21.01;3.57
A;2022-03-26T15:55:00.000+01:00;22.13;96.34
A;2022-03-27T05:12:00.000+02:00;20.67;56.02
A;2022-04-18T01:36:00.000+02:00;21.75;65.42
A;2022-05-09T18:52:00.000+02:00;23.3;12.16
A;2022-05-14T20:02:00.000+02:00;23.08;65.11
A;2022-05-23T09:28:00.000+02:00;25.16;21.28
A;2022-06-15T09:38:00.000+02:00;22.2;50.7
A;2022-06-19T01:09:00.000+02:00;25.9;92.11
A;2022-07-04T13:40:00.000+02:00;22.91;14.07
A;2022-07-15T13:03:00.000+02:00;23.07;12.17
A;2022-07-16T09:15:00.000+02:00;22.12;11.9
A;2022-07-17T05:52:00.000+02:00;21.14;22.59
A;2022-08-04T22:30:00.000+02:00;25.66;44.94
A;2022-08-05T02:15:00.000+02:00;24.14;25.06
A;2022-08-12T21:23:00.000+02:00;26.18;3.87
A;2022-08-19T13:39:00.000+02:00;21.23;9.59
A;2020-04-03T15:39:00.000+02:00;20.14;53.53
A;2020-04-09T11:58:00.000+02:00;23.99;5.71
A;2020-04-13T01:28:00.000+02:00;23.49;20.57
A;2020-04-14T13:56:00.000+02:00;22.68;2.78
A;2020-05-02T23:53:00.000+02:00;22.54;1.26
A;2020-05-06T07:03:00.000+02:00;24.35;2.0
A;2020-05-11T18:44:00.000+02:00;23.37;40.76
A;2020-05-20T05:07:00.000+02:00;20.61;81.25
A;2020-05-23T04:11:00.000+02:00;24.57;41.13
A;2020-05-23T07:07:00.000+02:00;23.96;56.38
A;2020-05-24T08:17:00.000+02:00;23.76;41.83
A;2020-06-01T10:59:00.000+02:00;23.02;70.0
A;2020-06-02T22:43:00.000+02:00;23.65;59.47
A;2020-06-03T06:40:00.000+02:00;25.13;77.83
A;2020-06-08T03:28:00.000+02:00;22.8;58.34
A;2020-06-21T03:08:00.000+02:00;25.74;89.28
A;2020-06-25T23:33:00.000+02:00;22.06;6.85
A;2020-06-28T23:44:00.000+02:00;24.05;23.83
A;2020-06-30T02:23:00.000+02:00;25.44;85.23
A;2020-07-05T07:55:00.000+02:00;23.66;51.82
A;2020-07-14T06:39:00.000+02:00;23.56;5.33
A;2020-07-16T18:28:00.000+02:00;25.29;12.43
A;2020-07-28T23:49:00.000+02:00;23.83;45.35
A;2020-08-05T15:12:00.000+02:00;24.54;79.03
A;2020-08-20T23:25:00.000+02:00;21.47;55.79
A;2020-08-21T23:40:00.000+02:00;23.6;85.61
A;2020-09-06T15:35:00.000+02:00;21.75;27.8
A;2020-09-08T01:38:00.000+02:00;23.72;26.77
A;2020-09-13T06:47:00.000+02:00;23.91;71.94
A;2020-09-21T04:19:00.000+02:00;24.49;16.27
A;2020-09-27T17:27:00.000+02:00;21.65;94.46
A;2020-09-30T09:13:00.000+02:00;23.16;84.21
A;2020-10-22T10:38:00.000+02:00;23.74;89.95
A;2020-11-04T09:50:00.000+01:00;23.07;15.28
A;2020-11-15T02:48:00.000+01:00;24.05;77.9
A;2020-11-20T07:12:00.000+01:00;23.91;38.84
A;2020-11-20T08:50:00.000+01:00;23.11;55.18
A;2020-11-25T22:59:00.000+01:00;20.71;96.57
A;2020-12-01T00:40:00.000+01:00;25.44;70.09
A;2020-12-06T04:10:00.000+01:00;25.46;56.83
A;2020-12-23T10:55:00.000+01:00;22.04;91.01
A;2020-12-30T06:06:00.000+01:00;27.1;75.78
A;2021-01-08T08:16:00.000+01:00;21.93;77.08
A;2021-01-09T11:34:00.000+01:00;23.88;48.95
A;2021-01-12T14:55:00.000+01:00;24.03;20.91
A;2021-01-15T14:00:00.000+01:00;21.68;24.46
A;2021-01-16T06:38:00.000+01:00;22.7;39.56
A;2021-01-16T16:00:00.000+01:00;22.82;62.43
A;2021-02-05T04:09:00.000+01:00;21.05;68.1
A;2021-02-13T07:26:00.000+01:00;23.1;22.03
A;2021-02-24T12:37:00.000+01:00;23.68;68.96
A;2021-03-11T23:23:00.000+01:00;21.95;31.3
A;2021-03-20T01:13:00.000+01:00;24.85;19.31
A;2021-03-21T06:33:00.000+01:00;22.04;92.17
A;2021-04-08T03:24:00.000+02:00;19.82;82.32
A;2021-04-15T19:29:00.000+02:00;20.57;62.13
A;2021-04-18T01:40:00.000+02:00;24.52;82.47
A;2021-05-06T10:27:00.000+02:00;25.23;35.18
A;2021-05-07T15:43:00.000+02:00;20.67;92.06
A;2021-05-16T05:21:00.000+02:00;25.16;52.79
A;2021-05-20T21:02:00.000+02:00;26.23;94.59
A;2021-05-22T00:11:00.000+02:00;19.91;93.45
A;2021-05-26T11:49:00.000+02:00;23.12;96.64
A;2021-05-26T14:51:00.000+02:00;22.31;58.47
A;2021-06-06T23:16:00.000+02:00;22.8;28.76
A;2021-06-10T11:12:00.000+02:00;23.56;94.63
A;2021-06-19T02:10:00.000+02:00;23.48;8.36
A;2021-06-19T07:55:00.000+02:00;22.89;44.8
A;2021-06-27T15:44:00.000+02:00;20.05;70.17
A;2021-07-21T23:46:00.000+02:00;25.81;24.09
A;2021-07-27T19:42:00.000+02:00;25.13;13.11
A;2021-07-28T05:34:00.000+02:00;23.08;54.39
A;2021-08-01T03:18:00.000+02:00;25.05;77.38
A;2021-08-04T13:27:00.000+02:00;24.41;61.75
A;2021-08-04T23:56:00.000+02:00;24.89;53.32
A;2021-08-06T16:49:00.000+02:00;21.97;20.06
A;2021-08-08T22:57:00.000+02:00;26.6;85.92
A;2021-09-20T00:28:00.000+02:00;21.66;13.29
A;2021-09-21T10:27:00.000+02:00;24.76;70.35
A;2021-09-21T10:45:00.000+02:00;24.35;78.4
A;2021-09-25T00:55:00.000+02:00;22.96;49.75
A;2021-10-05T09:54:00.000+02:00;24.39;6.22
A;2021-10-06T16:13:00.000+02:00;23.77;52.64
A;2021-10-08T17:45:00.000+02:00;24.36;42.18
A;2021-10-15T10:14:00.000+02:00;24.74;36.83
A;2021-10-29T02:50:00.000+02:00;26.05;48.52
A;2021-10-29T07:50:00.000+02:00;24.48;61.97
A;2021-11-06T19:54:00.000+01:00;24.69;24.34
A;2021-11-07T22:19:00.000+01:00;20.99;41.1
A;2021-11-08T09:25:00.000+01:00;22.34;64.49
A;2021-11-22T08:41:00.000+01:00;23.08;39.18
A;2021-11-26T08:49:00.000+01:00;21.77;62.05
A;2021-11-28T23:58:00.000+01:00;25.21;27.84
A;2021-11-30T03:44:00.000+01:00;21.19;25.32
A;2021-12-01T21:19:00.000+01:00;22.3;2.1
A;2021-12-07T23:53:00.000+01:00;23.53;62.96
A;2021-12-10T05:52:00.000+01:00;25.41;93.01
A;2021-12-22T06:02:00.000+01:00;25.39;73.7
A;2022-01-02T05:45:00.000+01:00;27.44;61.01
A;2022-01-14T09:56:00.000+01:00;22.51;1.76
A;2022-01-14T20:03:00.000+01:00;24.29;20.71
A;2022-01-16T03:13:00.000+01:00;24.27;27.88
A;2022-01-24T06:54:00.000+01:00;22.58;74.19
A;2022-01-26T15:41:00.000+01:00;26.01;34.74
A;2022-01-29T11:03:00.000+01:00;25.0;71.72
A;2022-01-30T15:29:00.000+01:00;25.76;16.78
A;2022-01-30T23:57:00.000+01:00;27.35;57.65
A;2022-02-03T04:17:00.000+01:00;23.04;17.77
A;2022-02-03T20:55:00.000+01:00;23.99;56.77
A;2022-02-16T07:23:00.000+01:00;23.5;26.29
A;2022-02-21T15:38:00.000+01:00;21.89;3.02
A;2022-02-25T20:53:00.000+01:00;26.51;80.9
A;2022-03-05T18:12:00.000+01:00;23.99;2.45
A;2022-03-08T16:30:00.000+01:00;23.55;60.22
A;2022-03-15T17:45:00.000+01:00;20.57;76.37
A;2022-03-27T08:58:00.000+02:00;22.98;67.44
A;2022-04-05T11:31:00.000+02:00;26.89;29.57
A;2022-04-08T15:09:00.000+02:00;22.58;61.65
A;2022-04-22T03:51:00.000+02:00;25.86;13.57
A;2022-04-22T07:01:00.000+02:00;26.34;18.62
A;2022-04-24T06:10:00.000+02:00;24.01;53.34
A;2022-04-25T01:58:00.000+02:00;22.97;34.23
A;2022-04-27T23:44:00.000+02:00;23.54;75.34
A;2022-05-01T09:27:00.000+02:00;23.95;3.39
A;2022-05-02T03:04:00.000+02:00;23.15;27.74
A;2022-05-06T19:38:00.000+02:00;22.53;2.83
A;2022-05-08T16:17:00.000+02:00;20.47;44.37
A;2022-05-11T14:05:00.000+02:00;25.07;47.44
A;2022-05-14T01:51:00.000+02:00;22.8;1.14
A;2022-05-16T02:00:00.000+02:00;25.28;60.98
A;2022-05-17T11:22:00.000+02:00;22.71;67.69
A;2022-05-23T11:43:00.000+02:00;25.22;62.72
A;2022-06-02T09:40:00.000+02:00;22.54;90.19
A;2022-06-05T20:39:00.000+02:00;25.29;24.46
A;2022-06-16T18:38:00.000+02:00;25.74;25.69
A;2022-06-22T10:32:00.000+02:00;26.09;78.67
A;2022-06-23T05:54:00.000+02:00;26.1;44.91
A;2022-06-24T14:12:00.000+02:00;25.52;78.15
A;2022-06-27T20:45:00.000+02:00;21.81;98.52
A;2022-07-03T17:21:00.000+02:00;23.66;43.0
A;2022-07-04T19:29:00.000+02:00;24.17;49.45
A;2022-08-05T12:29:00.000+02:00;22.71;56.36
A;2022-08-06T11:22:00.000+02:00;24.29;30.11
A;2022-08-13T09:58:00.000+02:00;26.16;28.21
A;2022-08-17T01:20:00.000+02:00;22.33;78.84
A;2022-08-19T00:11:00.000+02:00;25.96;38.43
A;2022-08-21T01:52:00.000+02:00;25.92;77.07
A;2020-04-04T21:43:00.000+02:00;21.67;86.25
A;2020-04-05T08:23:00.000+02:00;23.72;65.01
A;2020-04-06T04:07:00.000+02:00;25.31;47.8
A;2020-04-18T13:28:00.000+02:00;21.91;57.01
A;2020-04-19T04:59:00.000+02:00;23.86;55.82
A;2020-04-21T12:56:00.000+02:00;24.06;60.98
A;2020-04-24T05:07:00.000+02:00;23.02;50.76
A;2020-04-24T18:48:00.000+02:00;24.28;66.85
A;2020-05-03T19:06:00.000+02:00;25.39;23.02
A;2020-05-06T05:04:00.000+02:00;25.73;21.7
A;2020-05-16T10:23:00.000+02:00;23.97;18.77
A;2020-05-17T19:02:00.000+02:00;22.64;97.38
A;2020-05-26T17:42:00.000+02:00;23.14;46.39
A;2020-05-31T19:03:00.000+02:00;23.06;95.08
A;2020-06-02T00:50:00.000+02:00;24.36;56.04
A;2020-06-07T13:17:00.000+02:00;25.13;73.95
A;2020-06-14T04:18:00.000+02:00;25.18;25.62
A;2020-06-16T23:27:00.000+02:00;21.73;31.25
A;2020-06-18T04:18:00.000+02:00;23.08;14.64
A;2020-06-23T06:40:00.000+02:00;23.81;79.63
A;2020-06-26T07:01:00.000+02:00;24.25;44.51
A;2020-06-27T21:53:00.000+02:00;23.41;43.34
A;2020-06-30T11:08:00.000+02:00;24.53;66.94
A;2020-07-03T20:07:00.000+02:00;23.69;16.96
A;2020-07-04T05:39:00.000+02:00;23.14;32.89
A;2020-07-26T20:37:00.000+02:00;22.42;77.47
A;2020-07-29T07:53:00.000+02:00;24.62;6.97
A;2020-08-01T17:39:00.000+02:00;23.05;92.61
A;2020-08-03T20:56:00.000+02:00;22.64;78.87
A;2020-08-26T16:28:00.000+02:00;23.32;8.81
