fullBuildingLocation;dateTime;avg_temp;avg_hum
A.A;2020-12-05T13:00:00.000+01:00;16.54;81.05
A.A;2020-12-06T04:20:00.000+01:00;22.17;83.73
A.A;2020-12-06T08:52:00.000+01:00;23.09;58.54
A.A;2020-12-17T06:15:00.000+01:00;19.86;85.76
A.A;2020-12-25T11:00:00.000+01:00;24.73;20.83
A.A;2020-12-26T15:09:00.000+01:00;24.61;94.22
A.A;2020-12-29T00:30:00.000+01:00;27.87;1.86
A.A;2020-12-29T00:44:00.000+01:00;27.21;16.74
A.A;2021-01-07T06:07:00.000+01:00;27.05;42.45
A.A;2021-01-10T01:48:00.000+01:00;22.96;57.28
A.A;2021-01-10T20:36:00.000+01:00;19.65;67.4
A.A;2021-01-15T06:45:00.000+01:00;22.12;73.15
A.A;2021-01-19T14:57:00.000+01:00;20.18;17.57
A.A;2021-01-23T00:14:00.000+01:00;21.82;26.48
A.A;2021-01-24T14:02:00.000+01:00;30.6;36.84
A.A;2021-02-05T11:24:00.000+01:00;22.21;71.78
A.A;2021-02-08T17:40:00.000+01:00;24.18;43.02
A.A;2021-02-15T07:37:00.000+01:00;22.03;41.47
A.A;2021-02-15T08:17:00.000+01:00;21.11;43.82
A.A;2021-02-16T05:28:00.000+01:00;23.07;56.69
A.A;2021-02-20T04:03:00.000+01:00;28.47;51.2
A.A;2021-02-21T11:17:00.000+01:00;26.38;55.4
A.A;2021-02-23T21:05:00.000+01:00;19.02;85.27
A.A;2021-02-24T17:11:00.000+01:00;25.91;54.45
A.A;2021-02-27T19:51:00.000+01:00;24.68;97.06
A.A;2021-03-06T20:55:00.000+01:00;21.36;59.48
A.A;2021-03-07T08:51:00.000+01:00;23.27;35.24
A.A;2021-03-11T06:48:00.000+01:00;17.45;89.7
A.A;2021-03-27T01:03:00.000+01:00;20.4;65.26
A.A;2021-03-28T18:10:00.000+02:00;23.16;68.91
A.A;2021-04-06T07:20:00.000+02:00;21.0;88.72
A.A;2021-04-17T19:48:00.000+02:00;24.72;34.35
A.A;2021-04-30T16:42:00.000+02:00;21.76;88.9
A.A;2021-05-12T16:36:00.000+02:00;27.02;16.11
A.A;2021-05-27T11:05:00.000+02:00;18.69;50.13
A.A;2021-05-30T20:26:00.000+02:00;20.41;23.59
A.A;2021-06-01T16:11:00.000+02:00;29.07;72.79
A.A;2021-06-07T15:03:00.000+02:00;31.03;7.02
A.A;2021-06-10T14:29:00.000+02:00;30.22;5.68
A.A;2021-06-15T03:21:00.000+02:00;26.63;46.61
A.A;2021-06-19T10:20:00.000+02:00;21.96;75.59
A.A;2021-06-25T10:36:00.000+02:00;19.16;66.18
A.A;2021-06-29T14:28:00.000+02:00;28.41;15.13
A.A;2021-06-30T07:45:00.000+02:00;19.81;38.19
A.A;2021-06-30T22:32:00.000+02:00;23.76;36.67
A.A;2021-07-20T04:27:00.000+02:00;22.62;11.51
A.A;2021-07-24T15:21:00.000+02:00;15.68;44.44
A.A;2021-07-25T10:31:00.000+02:00;22.93;57.62
A.A;2021-07-28T05:42:00.000+02:00;23.01;78.71
A.A;2021-08-03T05:38:00.000+02:00;25.33;30.46
A.A;2021-08-12T06:02:00.000+02:00;22.49;42.26
A.A;2021-08-12T17:21:00.000+02:00;25.14;31.51
A.A;2021-08-15T14:17:00.000+02:00;24.27;20.62
A.A;2021-08-20T01:59:00.000+02:00;14.4;21.1
A.A;2021-08-21T05:26:00.000+02:00;27.49;27.46
A.A;2021-08-30T13:14:00.000+02:00;27.23;70.55
A.A;2021-09-07T01:14:00.000+02:00;28.39;23.48
A.A;2021-09-07T19:42:00.000+02:00;29.33;51.59
A.A;2021-09-09T16:30:00.000+02:00;25.36;8.25
A.A;2021-09-10T01:07:00.000+02:00;26.73;25.91
A.A;2021-09-15T14:29:00.000+02:00;21.01;34.95
A.A;2021-09-16T08:02:00.000+02:00;23.68;20.33
A.A;2021-09-22T10:00:00.000+02:00;29.99;95.54
A.A;2021-09-22T18:42:00.000+02:00;26.51;55.82
A.A;2021-09-25T23:58:00.000+02:00;19.92;92.11
A.A;2021-10-12T21:49:00.000+02:00;18.34;38.95
A.A;2021-10-17T20:01:00.000+02:00;22.4;86.57
A.A;2021-10-18T19:36:00.000+02:00;20.96;68.47
A.A;2021-10-21T07:20:00.000+02:00;29.44;34.62
A.A;2021-10-25T02:19:00.000+02:00;28.42;30.36
A.A;2021-10-25T15:34:00.000+02:00;28.61;35.5
A.A;2021-10-29T19:28:00.000+02:00;24.26;29.24
A.A;2021-10-31T08:44:00.000+01:00;22.05;67.22
A.A;2021-11-02T15:45:00.000+01:00;14.5;18.55
A.A;2021-11-07T15:00:00.000+01:00;23.03;1.22
A.A;2021-11-15T16:42:00.000+01:00;33.11;32.58
A.A;2021-11-25T05:14:00.000+01:00;26.55;28.87
A.A;2021-11-30T16:27:00.000+01:00;23.99;53.88
A.A;2021-12-05T02:04:00.000+01:00;30.96;74.37
A.A;2021-12-09T12:06:00.000+01:00;19.76;57.79
A.A;2021-12-13T15:32:00.000+01:00;30.35;55.03
A.A;2021-12-19T23:13:00.000+01:00;19.12;84.2
A.A;2021-12-21T00:53:00.000+01:00;21.66;7.55
A.A;2021-12-25T00:09:00.000+01:00;22.51;51.71
A.A;2022-01-05T16:34:00.000+01:00;27.21;50.4
A.A;2022-01-07T19:45:00.000+01:00;22.47;7.94
A.A;2022-01-11T09:31:00.000+01:00;29.82;90.26
A.A;2022-01-14T04:06:00.000+01:00;24.75;80.26
A.A;2022-01-15T21:21:00.000+01:00;19.76;73.88
A.A;2022-01-17T08:23:00.000+01:00;27.3;26.93
A.A;2022-01-24T08:55:00.000+01:00;17.73;89.24
A.A;2022-01-30T22:11:00.000+01:00;30.64;99.07
A.A;2022-01-31T19:20:00.000+01:00;28.96;58.23
A.A;2022-02-05T09:27:00.000+01:00;24.04;37.02
A.A;2022-02-09T10:35:00.000+01:00;23.8;93.07
A.A;2022-02-09T12:22:00.000+01:00;26.14;51.05
A.A;2022-02-14T18:09:00.000+01:00;15.4;55.66
A.A;2022-02-24T10:23:00.000+01:00;25.54;36.2
A.A;2022-02-28T20:31:00.000+01:00;22.58;13.24
A.A;2022-03-05T17:07:00.000+01:00;25.81;99.31
A.A;2022-03-07T23:08:00.000+01:00;24.34;83.32
A.A;2022-03-10T22:15:00.000+01:00;18.11;60.05
A.A;2022-03-15T02:20:00.000+01:00;22.81;60.92
A.A;2022-03-21T03:51:00.000+01:00;27.98;53.71
A.A;2022-03-27T03:50:00.000+02:00;21.21;77.17
A.A;2022-03-31T10:06:00.000+02:00;24.7;82.42
A.A;2022-04-09T00:21:00.000+02:00;26.37;0.61
A.A;2022-04-14T00:04:00.000+02:00;23.12;64.14
A.A;2022-04-18T05:50:00.000+02:00;18.2;43.8
A.A;2022-04-26T13:02:00.000+02:00;28.69;28.53
A.A;2022-05-03T14:49:00.000+02:00;24.36;37.97
A.A;2022-05-10T04:38:00.000+02:00;22.51;84.74
A.A;2022-05-17T23:33:00.000+02:00;25.63;70.17
A.A;2022-05-18T19:18:00.000+02:00;22.96;36.55
A.A;2022-05-22T20:23:00.000+02:00;27.19;26.53
A.A;2022-05-22T23:14:00.000+02:00;26.55;59.71
A.A;2022-05-28T09:01:00.000+02:00;23.5;51.16
A.A;2022-06-01T02:04:00.000+02:00;25.23;74.83
A.A;2022-06-13T06:20:00.000+02:00;18.86;56.6
A.A;2022-06-15T17:25:00.000+02:00;21.2;59.01
A.A;2022-06-18T07:49:00.000+02:00;17.94;27.38
A.A;2022-06-28T11:23:00.000+02:00;18.79;82.83
A.A;2022-07-08T00:17:00.000+02:00;24.16;57.97
A.A;2022-07-09T19:36:00.000+02:00;18.77;82.46
A.A;2022-07-14T21:49:00.000+02:00;29.16;87.34
A.A;2022-07-21T03:42:00.000+02:00;24.73;33.31
A.A;2022-07-24T15:19:00.000+02:00;18.97;32.14
A.A;2022-07-25T19:42:00.000+02:00;25.72;68.43
A.A;2022-08-02T16:19:00.000+02:00;12.07;62.58
A.A;2022-08-08T08:07:00.000+02:00;16.79;52.64
A.A;2022-08-31T16:08:00.000+02:00;28.63;49.78
A.A;2020-04-08T10:26:00.000+02:00;27.95;46.3
A.A;2020-04-13T15:08:00.000+02:00;22.57;86.18
A.A;2020-04-16T02:21:00.000+02:00;12.55;55.71
A.A;2020-04-24T21:48:00.000+02:00;20.96;98.36
A.A;2020-04-26T12:09:00.000+02:00;19.02;41.32
A.A;2020-05-01T09:11:00.000+02:00;24.35;0.27
A.A;2020-05-10T16:22:00.000+02:00;21.04;16.78
A.A;2020-05-14T12:38:00.000+02:00;23.64;96.61
A.A;2020-05-15T07:49:00.000+02:00;25.25;57.97
A.A;2020-05-19T00:39:00.000+02:00;23.47;20.38
A.A;2020-05-28T23:48:00.000+02:00;20.06;78.6
A.A;2020-05-30T03:55:00.000+02:00;22.59;33.42
A.A;2020-05-31T15:32:00.000+02:00;20.7;48.8
A.A;2020-06-05T21:51:00.000+02:00;26.52;53.9
A.A;2020-06-14T12:41:00.000+02:00;25.5;73.91
A.A;2020-06-20T10:38:00.000+02:00;14.24;78.88
A.A;2020-06-22T03:50:00.000+02:00;30.59;29.61
A.A;2020-06-27T21:20:00.000+02:00;24.75;67.18
A.A;2020-06-28T19:11:00.000+02:00;23.2;62.2
A.A;2020-07-05T23:54:00.000+02:00;22.01;58.23
A.A;2020-07-11T15:30:00.000+02:00;24.21;19.71
A.A;2020-07-12T21:54:00.000+02:00;21.85;25.94
A.A;2020-07-14T19:45:00.000+02:00;23.77;8.03
A.A;2020-07-20T16:42:00.000+02:00;21.73;11.86
A.A;2020-07-22T14:55:00.000+02:00;20.76;30.37
A.A;2020-08-18T10:12:00.000+02:00;22.09;11.48
A.A;2020-08-21T09:20:00.000+02:00;22.21;25.47
A.A;2020-08-22T03:13:00.000+02:00;29.14;42.13
A.A;2020-08-23T02:12:00.000+02:00;24.98;53.51
A.A;2020-09-03T22:45:00.000+02:00;20.57;26.81
A.A;2020-09-14T23:08:00.000+02:00;23.75;54.66
A.A;2020-09-26T00:56:00.000+02:00;21.35;24.88
A.A;2020-09-30T16:43:00.000+02:00;25.02;29.1
A.A;2020-10-01T05:45:00.000+02:00;22.43;46.74
A.A;2020-10-13T21:24:00.000+02:00;18.19;71.19
A.A;2020-10-16T06:41:00.000+02:00;21.25;77.47
A.A;2020-10-20T12:34:00.000+02:00;25.05;91.15
A.A;2020-10-24T03:53:00.000+02:00;23.92;40.08
A.A;2020-10-24T09:19:00.000+02:00;24.2;39.66
A.A;2020-10-24T20:34:00.000+02:00;23.75;31.59
A.A;2020-10-26T08:30:00.000+01:00;20.89;69.9
A.A;2020-11-02T03:09:00.000+01:00;20.35;96.25
A.A;2020-11-02T06:28:00.000+01:00;20.26;94.06
A.A;2020-11-07T15:04:00.000+01:00;29.11;6.79
A.A;2020-11-07T18:23:00.000+01:00;23.6;22.77
A.A;2020-11-14T04:18:00.000+01:00;23.11;74.03
A.A;2020-11-17T22:30:00.000+01:00;17.19;74.86
A.A;2020-11-19T06:44:00.000+01:00;33.41;72.46
A.A;2020-11-28T10:02:00.000+01:00;29.13;62.91
A.A;2020-12-03T16:56:00.000+01:00;29.83;50.91
A.A;2020-12-10T10:14:00.000+01:00;25.28;98.67
A.A;2020-12-16T04:36:00.000+01:00;23.62;4.55
A.A;2020-12-29T11:24:00.000+01:00;26.3;83.77
A.A;2021-01-01T09:39:00.000+01:00;25.69;31.04
A.A;2021-01-14T08:45:00.000+01:00;26.19;43.56
A.A;2021-01-19T17:37:00.000+01:00;21.03;90.15
A.A;2021-01-26T01:42:00.000+01:00;19.08;95.16
A.A;2021-01-27T05:17:00.000+01:00;22.72;39.65
A.A;2021-01-30T09:11:00.000+01:00;24.89;55.15
A.A;2021-02-02T07:40:00.000+01:00;25.83;71.16
A.A;2021-02-07T00:00:00.000+01:00;29.92;23.95
A.A;2021-02-13T07:55:00.000+01:00;25.85;28.09
A.A;2021-02-14T13:45:00.000+01:00;26.93;14.68
A.A;2021-02-14T15:01:00.000+01:00;27.16;38.19
A.A;2021-02-25T00:27:00.000+01:00;24.84;11.92
A.A;2021-02-27T03:58:00.000+01:00;26.9;74.87
A.A;2021-02-28T14:53:00.000+01:00;23.78;11.82
A.A;2021-03-04T21:58:00.000+01:00;20.26;90.26
A.A;2021-03-07T22:52:00.000+01:00;23.43;42.9
A.A;2021-03-09T22:55:00.000+01:00;19.29;11.69
A.A;2021-03-11T10:18:00.000+01:00;24.19;68.07
A.A;2021-03-14T10:13:00.000+01:00;21.35;35.07
A.A;2021-03-15T01:21:00.000+01:00;23.18;64.13
A.A;2021-03-16T04:29:00.000+01:00;20.81;65.98
A.A;2021-04-06T00:23:00.000+02:00;19.94;25.91
A.A;2021-04-23T02:35:00.000+02:00;22.05;25.57
A.A;2021-05-02T16:50:00.000+02:00;26.34;17.59
A.A;2021-05-07T09:19:00.000+02:00;21.56;96.49
A.A;2021-05-09T21:53:00.000+02:00;25.92;60.66
A.A;2021-05-14T22:59:00.000+02:00;27.84;98.01
A.A;2021-05-15T03:45:00.000+02:00;22.18;70.51
A.A;2021-05-16T14:42:00.000+02:00;26.4;13.68
A.A;2021-05-16T14:52:00.000+02:00;26.39;49.47
A.A;2021-05-24T21:56:00.000+02:00;27.28;20.59
A.A;2021-05-28T15:56:00.000+02:00;27.49;18.56
A.A;2021-05-29T23:38:00.000+02:00;19.32;49.12
A.A;2021-06-03T19:46:00.000+02:00;22.84;0.55
A.A;2021-06-17T06:02:00.000+02:00;28.84;11.04
A.A;2021-06-20T00:46:00.000+02:00;26.0;92.65
A.A;2021-06-20T01:26:00.000+02:00;24.75;59.02
A.A;2021-06-20T08:27:00.000+02:00;26.48;66.66
A.A;2021-06-22T02:17:00.000+02:00;24.18;57.12
A.A;2021-06-23T03:45:00.000+02:00;17.46;31.92
A.A;2021-06-23T17:56:00.000+02:00;19.13;65.45
A.A;2021-06-23T21:38:00.000+02:00;19.59;64.47
A.A;2021-06-25T14:06:00.000+02:00;20.1;13.93
A.A;2021-07-02T01:07:00.000+02:00;18.24;13.77
A.A;2021-07-04T13:33:00.000+02:00;17.76;58.0
A.A;2021-07-12T04:10:00.000+02:00;25.52;83.79
A.A;2021-07-13T13:45:00.000+02:00;23.39;12.88
A.A;2021-07-16T06:37:00.000+02:00;22.08;70.17
A.A;2021-07-17T05:21:00.000+02:00;31.23;66.56
A.A;2021-07-17T17:05:00.000+02:00;27.66;48.02
A.A;2021-07-30T21:13:00.000+02:00;25.91;45.97
A.A;2021-07-31T01:58:00.000+02:00;25.19;41.44
A.A;2021-08-03T06:31:00.000+02:00;24.15;66.12
A.A;2021-08-10T03:20:00.000+02:00;28.45;69.31
A.A;2021-09-09T15:44:00.000+02:00;23.25;92.96
A.A;2021-09-14T12:58:00.000+02:00;23.66;74.15
A.A;2021-09-17T04:09:00.000+02:00;24.27;24.82
A.A;2021-09-28T08:38:00.000+02:00;21.09;4.93
A.A;2021-10-01T04:09:00.000+02:00;21.08;44.07
A.A;2021-10-03T13:04:00.000+02:00;26.64;42.3
A.A;2021-10-09T10:47:00.000+02:00;23.04;88.82
A.A;2021-10-12T22:00:00.000+02:00;20.84;14.24
A.A;2021-10-13T21:54:00.000+02:00;24.72;38.16
A.A;2021-10-18T10:30:00.000+02:00;19.79;82.54
A.A;2021-10-24T06:09:00.000+02:00;25.26;14.84
A.A;2021-10-30T05:30:00.000+02:00;20.63;0.65
A.A;2021-11-10T23:21:00.000+01:00;31.44;71.83
A.A;2021-11-15T05:36:00.000+01:00;25.79;84.66
A.A;2021-11-25T09:26:00.000+01:00;24.94;11.51
A.A;2021-11-26T09:04:00.000+01:00;18.73;35.52
A.A;2021-12-07T22:06:00.000+01:00;29.52;79.23
A.A;2021-12-22T09:54:00.000+01:00;20.12;44.88
A.A;2021-12-23T23:38:00.000+01:00;33.85;36.48
A.A;2021-12-27T04:04:00.000+01:00;21.04;98.6
A.A;2022-01-01T23:46:00.000+01:00;24.31;30.73
A.A;2022-01-08T06:29:00.000+01:00;19.16;90.32
A.A;2022-01-13T22:17:00.000+01:00;22.61;75.5
A.A;2022-01-14T06:50:00.000+01:00;24.46;52.81
A.A;2022-01-17T16:20:00.000+01:00;24.6;46.79
A.A;2022-01-23T09:29:00.000+01:00;10.48;92.86
A.A;2022-01-28T18:20:00.000+01:00;26.45;87.43
A.A;2022-01-29T05:44:00.000+01:00;24.18;60.5
A.A;2022-02-09T22:27:00.000+01:00;24.86;73.92
A.A;2022-02-10T16:29:00.000+01:00;27.08;79.59
A.A;2022-02-12T16:48:00.000+01:00;28.87;76.01
A.A;2022-02-13T14:19:00.000+01:00;23.72;38.85
A.A;2022-02-16T08:30:00.000+01:00;21.98;35.47
A.A;2022-02-18T12:45:00.000+01:00;20.9;61.76
A.A;2022-02-18T15:56:00.000+01:00;25.28;41.19
A.A;2022-02-22T12:05:00.000+01:00;22.66;54.5
A.A;2022-03-02T05:00:00.000+01:00;23.78;62.21
A.A;2022-03-07T02:19:00.000+01:00;16.38;25.02
A.A;2022-03-16T17:38:00.000+01:00;28.68;67.31
A.A;2022-03-29T05:57:00.000+02:00;28.18;86.4
A.A;2022-03-31T07:32:00.000+02:00;22.53;72.83
A.A;2022-04-03T08:57:00.000+02:00;18.73;92.86
A.A;2022-04-06T20:32:00.000+02:00;20.35;40.08
A.A;2022-04-07T11:27:00.000+02:00;20.31;61.5
A.A;2022-04-09T00:07:00.000+02:00;27.62;64.07
A.A;2022-04-11T00:03:00.000+02:00;22.01;37.56
A.A;2022-04-11T10:58:00.000+02:00;22.47;23.85
A.A;2022-04-13T00:02:00.000+02:00;17.52;45.46
A.A;2022-04-16T09:31:00.000+02:00;12.24;20.95
A.A;2022-04-17T01:29:00.000+02:00;14.13;23.53
A.A;2022-04-17T10:29:00.000+02:00;19.48;22.82
A.A;2022-04-19T01:25:00.000+02:00;22.33;44.02
A.A;2022-04-19T01:50:00.000+02:00;23.94;23.99
A.A;2022-04-19T22:36:00.000+02:00;22.68;35.81
A.A;2022-04-30T21:04:00.000+02:00;27.12;45.45
A.A;2022-05-07T17:41:00.000+02:00;19.76;2.85
A.A;2022-05-17T21:29:00.000+02:00;25.48;81.36
A.A;2022-05-19T04:50:00.000+02:00;21.67;12.28
A.A;2022-05-30T01:32:00.000+02:00;18.08;7.19
A.A;2022-06-01T17:59:00.000+02:00;20.92;28.42
A.A;2022-06-10T07:53:00.000+02:00;23.52;14.18
A.A;2022-06-15T03:41:00.000+02:00;25.68;24.15
A.A;2022-06-16T03:00:00.000+02:00;24.15;54.57
A.A;2022-06-26T02:52:00.000+02:00;26.14;34.36
A.A;2022-06-27T05:14:00.000+02:00;26.45;76.54
A.A;2022-06-30T10:33:00.000+02:00;23.76;46.76
A.A;2022-06-30T16:44:00.000+02:00;24.2;28.67
A.A;2022-07-06T23:45:00.000+02:00;17.44;90.0
A.A;2022-07-07T17:26:00.000+02:00;24.12;72.44
A.A;2022-07-16T00:18:00.000+02:00;23.74;7.63
A.A;2022-07-20T07:49:00.000+02:00;24.31;0.22
A.A;2022-07-21T18:01:00.000+02:00;25.62;30.45
A.A;2022-07-28T19:01:00.000+02:00;27.89;23.58
A.A;2022-07-31T22:11:00.000+02:00;16.45;57.63
A.A;2022-08-02T16:42:00.000+02:00;13.1;39.6
A.A;2022-08-09T13:36:00.000+02:00;27.17;32.19
A.A;2022-08-23T00:33:00.000+02:00;25.09;89.46
A.A;2022-08-23T14:08:00.000+02:00;29.25;92.62
A.A;2022-08-30T11:12:00.000+02:00;28.38;68.65
A.A;2020-04-16T00:38:00.000+02:00;15.14;39.42
A.A;2020-04-20T17:40:00.000+02:00;23.04;78.48
A.A;2020-05-08T07:23:00.000+02:00;20.58;63.75
A.A;2020-05-13T16:37:00.000+02:00;16.9;2.83
A.A;2020-05-17T08:44:00.000+02:00;19.69;10.96
A.A;2020-05-19T20:01:00.000+02:00;21.56;73.75
A.A;2020-05-23T22:44:00.000+02:00;23.6;19.92
A.A;2020-05-24T07:08:00.000+02:00;25.09;21.22
A.A;2020-05-28T03:28:00.000+02:00;25.39;85.03
A.A;2020-06-06T07:14:00.000+02:00;29.23;62.92
A.A;2020-06-11T08:45:00.000+02:00;23.48;40.38
A.A;2020-06-14T17:32:00.000+02:00;23.51;15.75
A.A;2020-06-21T12:21:00.000+02:00;28.44;28.36
A.A;2020-07-06T20:02:00.000+02:00;25.39;39.72
A.A;2020-07-14T07:16:00.000+02:00;21.14;77.56
A.A;2020-07-15T08:01:00.000+02:00;25.84;44.18
A.A;2020-07-19T21:37:00.000+02:00;20.52;55.25
A.A;2020-07-24T04:17:00.000+02:00;20.97;52.09
A.A;2020-07-24T04:42:00.000+02:00;21.21;33.25
A.A;2020-07-28T10:31:00.000+02:00;24.15;89.65
A.A;2020-08-01T14:49:00.000+02:00;32.11;57.52
A.A;2020-08-07T03:06:00.000+02:00;31.14;4.21
A.A;2020-08-09T15:30:00.000+02:00;23.55;38.28
A.A;2020-08-13T17:01:00.000+02:00;29.66;12.38
A.A;2020-08-19T14:53:00.000+02:00;23.96;90.75
A.A;2020-08-22T09:58:00.000+02:00;24.71;40.04
A.A;2020-09-15T06:19:00.000+02:00;22.38;54.76
A.A;2020-09-18T16:36:00.000+02:00;23.33;99.88
A.A;2020-09-20T04:12:00.000+02:00;14.97;95.06
A.A;2020-09-24T17:12:00.000+02:00;26.48;50.1
A.A;2020-10-01T15:19:00.000+02:00;16.07;80.31
A.A;2020-10-11T08:21:00.000+02:00;19.26;88.54
A.A;2020-10-12T21:32:00.000+02:00;25.75;21.12
A.A;2020-10-25T00:18:00.000+02:00;22.64;37.89
A.A;2020-10-25T00:26:00.000+02:00;23.18;52.58
A.A;2020-10-26T03:07:00.000+01:00;20.84;54.56
A.A;2020-10-31T14:31:00.000+01:00;26.24;63.12
A.A;2020-11-05T02:31:00.000+01:00;23.77;86.27
A.A;2020-11-08T14:21:00.000+01:00;21.93;91.76
A.A;2020-11-09T16:13:00.000+01:00;29.06;7.25
A.A;2020-11-11T01:49:00.000+01:00;24.03;76.97
A.A;2020-11-11T12:41:00.000+01:00;24.29;82.1
A.A;2020-11-12T17:04:00.000+01:00;27.05;67.72
A.A;2020-11-13T20:05:00.000+01:00;22.96;83.47
A.A;2020-11-15T11:18:00.000+01:00;20.43;91.58
A.A;2020-11-20T10:21:00.000+01:00;22.79;65.21
A.A;2020-11-21T15:50:00.000+01:00;30.13;97.31
A.A;2020-12-05T05:37:00.000+01:00;18.78;96.62
A.A;2020-12-11T04:30:00.000+01:00;29.72;8.9
A.A;2020-12-16T07:29:00.000+01:00;23.39;2.7
A.A;2020-12-27T00:41:00.000+01:00;21.86;51.43
A.A;2020-12-28T08:41:00.000+01:00;19.27;13.58
A.A;2021-01-07T04:29:00.000+01:00;29.06;34.1
A.A;2021-01-11T18:58:00.000+01:00;30.47;54.32
A.A;2021-01-13T21:08:00.000+01:00;19.12;71.43
A.A;2021-01-18T01:08:00.000+01:00;23.02;14.02
A.A;2021-01-19T12:01:00.000+01:00;21.06;37.4
A.A;2021-01-19T16:28:00.000+01:00;22.14;54.6
A.A;2021-01-21T21:20:00.000+01:00;19.7;19.22
A.A;2021-01-22T12:19:00.000+01:00;19.03;58.1
A.A;2021-01-27T21:18:00.000+01:00;21.27;8.25
A.A;2021-01-28T18:38:00.000+01:00;20.78;47.41
A.A;2021-01-30T05:05:00.000+01:00;21.5;97.48
A.A;2021-01-30T16:37:00.000+01:00;24.42;64.65
A.A;2021-02-06T01:03:00.000+01:00;21.55;58.53
A.A;2021-02-06T10:57:00.000+01:00;24.06;47.94
A.A;2021-02-14T19:12:00.000+01:00;23.8;10.77
A.A;2021-02-19T02:31:00.000+01:00;19.54;24.1
A.A;2021-02-20T16:49:00.000+01:00;32.42;13.9
A.A;2021-02-21T18:24:00.000+01:00;25.11;42.96
A.A;2021-03-02T08:05:00.000+01:00;23.76;14.69
A.A;2021-03-04T13:46:00.000+01:00;22.9;29.1
A.A;2021-03-16T13:46:00.000+01:00;21.45;27.33
A.A;2021-03-16T19:43:00.000+01:00;19.94;18.5
A.A;2021-03-19T21:53:00.000+01:00;24.79;28.36
A.A;2021-03-23T22:17:00.000+01:00;34.54;45.87
A.A;2021-03-30T14:00:00.000+02:00;23.14;25.95
A.A;2021-04-08T03:02:00.000+02:00;19.49;8.06
A.A;2021-04-15T04:40:00.000+02:00;17.9;50.46
A.A;2021-04-18T12:24:00.000+02:00;25.81;10.66
A.A;2021-05-03T17:29:00.000+02:00;21.02;82.5
A.A;2021-05-07T05:22:00.000+02:00;18.69;61.42
A.A;2021-05-10T07:46:00.000+02:00;22.27;78.56
A.A;2021-05-16T20:03:00.000+02:00;25.85;48.09
A.A;2021-05-26T21:32:00.000+02:00;17.89;69.62
A.A;2021-05-28T00:38:00.000+02:00;23.63;75.4
A.A;2021-05-29T11:28:00.000+02:00;23.68;62.28
A.A;2021-06-01T18:08:00.000+02:00;30.57;77.28
A.A;2021-06-13T17:33:00.000+02:00;28.63;28.85
A.A;2021-06-19T03:07:00.000+02:00;19.64;10.84
A.A;2021-06-25T00:07:00.000+02:00;16.53;9.53
A.A;2021-06-25T00:10:00.000+02:00;18.57;18.54
