fullRoomLocation;dateTime;avg_temp;avg_hum
A.A.0.A;2021-04-21T17:32:00.000+02:00;18.5;46.1
A.A.0.A;2021-04-24T16:25:00.000+02:00;21.31;49.92
A.A.0.A;2021-04-28T09:47:00.000+02:00;23.09;79.27
A.A.0.A;2021-04-28T12:30:00.000+02:00;22.95;70.72
A.A.0.A;2021-05-03T22:04:00.000+02:00;22.11;59.45
A.A.0.A;2021-05-08T17:52:00.000+02:00;16.77;56.51
A.A.0.A;2021-05-09T09:20:00.000+02:00;20.44;49.23
A.A.0.A;2021-06-02T10:34:00.000+02:00;12.47;30.99
A.A.0.A;2021-06-09T16:08:00.000+02:00;30.19;39.62
A.A.0.A;2021-06-16T14:19:00.000+02:00;30.86;23.1
A.A.0.A;2021-06-18T14:12:00.000+02:00;22.34;17.76
A.A.0.A;2021-06-21T16:10:00.000+02:00;19.27;14.78
A.A.0.A;2021-06-22T12:38:00.000+02:00;17.68;15.5
A.A.0.A;2021-06-27T15:14:00.000+02:00;17.97;38.9
A.A.0.A;2021-07-06T09:55:00.000+02:00;12.87;7.22
A.A.0.A;2021-07-13T17:25:00.000+02:00;26.71;78.32
A.A.0.A;2021-07-22T14:43:00.000+02:00;29.03;60.31
A.A.0.A;2021-08-01T06:22:00.000+02:00;21.35;65.58
A.A.0.A;2021-08-01T14:11:00.000+02:00;23.85;59.28
A.A.0.A;2021-08-02T22:06:00.000+02:00;28.13;53.57
A.A.0.A;2021-08-07T14:41:00.000+02:00;28.9;52.41
A.A.0.A;2021-08-22T13:11:00.000+02:00;17.54;68.74
A.A.0.A;2021-08-27T16:06:00.000+02:00;18.33;76.26
A.A.0.A;2021-08-28T04:49:00.000+02:00;18.46;54.33
A.A.0.A;2021-09-07T10:47:00.000+02:00;32.89;88.41
A.A.0.A;2021-09-09T17:03:00.000+02:00;33.34;57.04
A.A.0.A;2021-09-12T02:15:00.000+02:00;28.14;62.12
A.A.0.A;2021-09-21T14:55:00.000+02:00;33.56;59.2
A.A.0.A;2021-09-23T01:16:00.000+02:00;32.41;51.83
A.A.0.A;2021-09-29T10:35:00.000+02:00;27.15;41.18
A.A.0.A;2021-10-04T14:48:00.000+02:00;29.93;44.2
A.A.0.A;2021-10-08T00:48:00.000+02:00;35.06;58.34
A.A.0.A;2021-10-11T18:39:00.000+02:00;26.37;78.55
A.A.0.A;2021-10-22T02:24:00.000+02:00;26.52;19.09
A.A.0.A;2021-10-25T05:35:00.000+02:00;28.88;18.56
A.A.0.A;2021-10-27T11:28:00.000+02:00;31.39;19.7
A.A.0.A;2021-10-30T00:18:00.000+02:00;26.16;42.1
A.A.0.A;2021-10-31T13:18:00.000+01:00;23.64;32.31
A.A.0.A;2021-11-06T06:29:00.000+01:00;20.39;13.67
A.A.0.A;2021-11-06T15:00:00.000+01:00;25.09;22.89
A.A.0.A;2021-11-11T19:07:00.000+01:00;23.68;34.37
A.A.0.A;2021-11-13T18:07:00.000+01:00;21.84;42.04
A.A.0.A;2021-12-03T18:12:00.000+01:00;21.24;95.58
A.A.0.A;2021-12-05T03:06:00.000+01:00;21.88;82.12
A.A.0.A;2021-12-22T17:50:00.000+01:00;22.3;79.91
A.A.0.A;2021-12-23T20:17:00.000+01:00;26.72;43.81
A.A.0.A;2021-12-25T16:44:00.000+01:00;25.65;59.4
A.A.0.A;2021-12-28T14:43:00.000+01:00;25.89;67.75
A.A.0.A;2021-12-31T09:19:00.000+01:00;25.68;66.53
A.A.0.A;2022-01-05T15:43:00.000+01:00;28.95;22.09
A.A.0.A;2022-01-07T18:40:00.000+01:00;31.02;14.91
A.A.0.A;2022-01-09T12:51:00.000+01:00;29.12;33.1
A.A.0.A;2022-01-13T21:34:00.000+01:00;24.53;38.55
A.A.0.A;2022-01-28T18:28:00.000+01:00;11.75;6.85
A.A.0.A;2022-01-29T15:37:00.000+01:00;24.18;12.68
A.A.0.A;2022-01-31T00:04:00.000+01:00;28.31;26.49
A.A.0.A;2022-02-01T21:02:00.000+01:00;30.19;44.53
A.A.0.A;2022-02-02T18:29:00.000+01:00;30.73;45.55
A.A.0.A;2022-02-04T05:31:00.000+01:00;30.73;49.02
A.A.0.A;2022-02-05T10:31:00.000+01:00;30.52;63.9
A.A.0.A;2022-02-18T21:57:00.000+01:00;32.23;49.57
A.A.0.A;2022-02-19T11:02:00.000+01:00;32.07;48.53
A.A.0.A;2022-02-23T19:05:00.000+01:00;25.84;37.58
A.A.0.A;2022-02-24T08:27:00.000+01:00;23.53;46.67
A.A.0.A;2022-02-25T22:33:00.000+01:00;23.69;50.61
A.A.0.A;2022-03-01T11:28:00.000+01:00;21.3;62.19
A.A.0.A;2022-03-01T13:52:00.000+01:00;20.74;55.05
A.A.0.A;2022-03-09T11:11:00.000+01:00;10.11;26.69
A.A.0.A;2022-03-13T23:01:00.000+01:00;19.56;34.12
A.A.0.A;2022-04-08T00:43:00.000+02:00;32.97;59.42
A.A.0.A;2022-04-11T17:18:00.000+02:00;25.88;33.18
A.A.0.A;2022-04-16T23:30:00.000+02:00;16.49;51.91
A.A.0.A;2022-04-28T01:10:00.000+02:00;33.58;3.48
A.A.0.A;2022-05-05T14:17:00.000+02:00;36.36;40.36
A.A.0.A;2022-05-15T00:53:00.000+02:00;34.36;56.92
A.A.0.A;2022-05-19T23:46:00.000+02:00;29.08;45.9
A.A.0.A;2022-05-21T14:50:00.000+02:00;28.93;46.62
A.A.0.A;2022-05-30T15:18:00.000+02:00;27.01;58.21
A.A.0.A;2022-06-05T01:33:00.000+02:00;24.48;59.27
A.A.0.A;2022-06-13T07:45:00.000+02:00;35.25;58.06
A.A.0.A;2022-07-13T22:28:00.000+02:00;29.18;47.41
A.A.0.A;2022-07-15T16:19:00.000+02:00;20.45;64.95
A.A.0.A;2022-08-04T02:20:00.000+02:00;25.63;21.93
A.A.0.A;2022-08-07T08:18:00.000+02:00;21.19;41.69
A.A.0.A;2022-08-12T08:18:00.000+02:00;25.98;70.08
A.A.0.A;2022-08-12T14:14:00.000+02:00;27.99;63.31
A.A.0.A;2022-08-20T03:04:00.000+02:00;16.86;13.9
A.A.0.A;2022-08-20T14:54:00.000+02:00;23.51;19.04
A.A.0.A;2022-08-21T04:29:00.000+02:00;19.07;40.84
A.A.0.A;2022-08-24T15:58:00.000+02:00;20.37;45.12
A.A.0.D;2020-04-02T10:45:00.000+02:00;28.79;21.9
A.A.0.D;2020-04-02T12:57:00.000+02:00;30.73;51.57
A.A.0.D;2020-04-09T21:43:00.000+02:00;28.67;63.91
A.A.0.D;2020-04-10T01:03:00.000+02:00;29.01;52.72
A.A.0.D;2020-04-10T22:39:00.000+02:00;30.5;46.29
A.A.0.D;2020-04-11T15:00:00.000+02:00;26.87;38.97
A.A.0.D;2020-04-15T14:33:00.000+02:00;23.68;49.9
A.A.0.D;2020-04-16T04:48:00.000+02:00;22.51;58.09
A.A.0.D;2020-04-20T09:28:00.000+02:00;16.24;77.19
A.A.0.D;2020-04-28T23:01:00.000+02:00;11.16;21.91
A.A.0.D;2020-04-29T03:15:00.000+02:00;21.85;14.56
A.A.0.D;2020-04-30T18:26:00.000+02:00;22.66;24.23
A.A.0.D;2020-05-11T11:09:00.000+02:00;28.59;34.75
A.A.0.D;2020-05-25T01:37:00.000+02:00;19.68;84.69
A.A.0.D;2020-05-28T01:34:00.000+02:00;27.52;90.45
A.A.0.D;2020-05-31T08:47:00.000+02:00;24.24;65.25
A.A.0.D;2020-06-03T05:03:00.000+02:00;29.33;66.86
A.A.0.D;2020-06-06T11:47:00.000+02:00;27.65;58.47
A.A.0.D;2020-06-14T21:26:00.000+02:00;12.64;78.82
A.A.0.D;2020-06-19T13:49:00.000+02:00;12.84;66.84
A.A.0.D;2020-06-29T01:43:00.000+02:00;19.34;2.36
A.A.0.D;2020-07-04T00:02:00.000+02:00;15.98;12.36
A.A.0.D;2020-07-19T02:52:00.000+02:00;10.66;85.7
A.A.0.D;2020-07-28T01:05:00.000+02:00;34.07;98.2
A.A.0.D;2020-07-28T20:15:00.000+02:00;34.06;85.46
A.A.0.D;2020-08-02T01:24:00.000+02:00;30.98;72.26
A.A.0.D;2020-08-05T23:55:00.000+02:00;25.38;46.39
A.A.0.D;2020-08-11T04:01:00.000+02:00;24.42;45.6
A.A.0.D;2020-08-14T19:44:00.000+02:00;24.98;69.58
A.A.0.D;2020-08-18T04:01:00.000+02:00;26.66;64.29
A.A.0.D;2020-08-19T06:05:00.000+02:00;23.58;50.21
A.A.0.D;2020-08-19T15:16:00.000+02:00;25.33;47.8
A.A.0.D;2020-08-23T01:39:00.000+02:00;27.75;26.16
A.A.0.D;2020-08-23T10:44:00.000+02:00;28.95;22.38
A.A.0.D;2020-08-23T18:32:00.000+02:00;28.96;24.63
A.A.0.D;2020-08-26T00:55:00.000+02:00;26.23;17.54
A.A.0.D;2020-08-26T14:13:00.000+02:00;27.52;30.81
A.A.0.D;2020-08-28T13:25:00.000+02:00;26.83;31.42
A.A.0.D;2020-08-31T17:51:00.000+02:00;18.4;44.32
A.A.0.D;2020-08-31T21:02:00.000+02:00;17.45;38.38
A.A.0.D;2020-09-01T01:13:00.000+02:00;18.03;32.86
A.A.0.D;2020-09-03T10:06:00.000+02:00;17.04;36.4
A.A.0.D;2020-09-07T20:34:00.000+02:00;15.39;47.04
A.A.0.D;2020-09-22T07:39:00.000+02:00;24.32;40.57
A.A.0.D;2020-10-04T03:06:00.000+02:00;31.57;95.39
A.A.0.D;2020-10-05T23:04:00.000+02:00;23.74;64.23
A.A.0.D;2020-10-12T20:39:00.000+02:00;21.95;58.31
A.A.0.D;2020-10-14T17:59:00.000+02:00;20.47;70.9
A.A.0.D;2020-10-18T07:06:00.000+02:00;21.86;76.77
A.A.0.D;2020-10-20T07:20:00.000+02:00;23.34;74.47
A.A.0.D;2020-10-29T15:13:00.000+01:00;11.86;43.74
A.A.0.D;2020-11-20T16:34:00.000+01:00;33.96;18.65
A.A.0.D;2020-11-27T05:15:00.000+01:00;28.11;37.76
A.A.0.D;2020-12-02T23:20:00.000+01:00;22.18;45.07
A.A.0.D;2020-12-16T15:55:00.000+01:00;14.82;16.17
A.A.0.D;2020-12-22T05:03:00.000+01:00;21.4;28.05
A.A.0.D;2020-12-25T00:16:00.000+01:00;21.57;54.91
A.A.0.D;2020-12-25T07:29:00.000+01:00;22.48;45.27
A.A.0.D;2020-12-25T12:58:00.000+01:00;24.94;57.56
A.A.0.D;2020-12-28T11:35:00.000+01:00;26.15;49.7
A.A.0.D;2021-01-09T01:37:00.000+01:00;16.69;93.51
A.A.0.D;2021-01-11T23:17:00.000+01:00;18.92;74.7
A.A.0.D;2021-01-12T17:33:00.000+01:00;23.59;53.34
A.A.0.D;2021-01-13T01:22:00.000+01:00;24.75;58.89
A.A.0.D;2021-01-20T11:50:00.000+01:00;11.17;25.99
A.A.0.D;2021-01-21T05:59:00.000+01:00;13.36;60.34
A.A.0.D;2021-01-26T20:31:00.000+01:00;16.29;59.73
A.A.0.D;2021-02-04T13:17:00.000+01:00;18.32;44.36
A.A.0.D;2021-02-05T03:46:00.000+01:00;23.22;37.12
A.A.0.D;2021-02-13T12:04:00.000+01:00;30.17;63.02
A.A.0.D;2021-02-15T00:49:00.000+01:00;22.41;68.98
A.A.0.D;2021-02-18T01:51:00.000+01:00;25.94;66.71
A.A.0.D;2021-02-25T10:53:00.000+01:00;14.47;30.05
A.A.0.D;2021-02-27T19:52:00.000+01:00;23.19;15.3
A.A.0.D;2021-03-01T06:07:00.000+01:00;21.59;17.97
A.A.0.D;2021-03-04T12:16:00.000+01:00;20.4;35.77
A.A.0.D;2021-03-12T09:38:00.000+01:00;23.97;30.66
A.A.0.D;2021-03-20T09:53:00.000+01:00;11.43;11.82
A.A.0.D;2021-03-25T02:48:00.000+01:00;17.94;13.88
A.A.0.D;2021-04-06T14:18:00.000+02:00;29.17;11.83
A.A.0.D;2021-04-06T20:22:00.000+02:00;22.38;23.29
A.A.0.D;2021-04-09T03:52:00.000+02:00;20.64;20.03
A.A.0.D;2021-04-24T01:11:00.000+02:00;34.93;72.82
A.A.0.D;2021-05-02T12:16:00.000+02:00;33.52;57.81
A.A.0.D;2021-05-02T19:16:00.000+02:00;34.83;36.44
A.A.0.D;2021-05-04T02:09:00.000+02:00;29.36;37.99
A.A.0.D;2021-05-10T07:38:00.000+02:00;17.38;61.17
A.A.0.D;2021-05-11T06:51:00.000+02:00;15.84;71.7
A.A.0.D;2021-05-11T21:01:00.000+02:00;22.22;48.62
A.A.0.D;2021-05-18T16:37:00.000+02:00;33.91;29.42
A.A.0.D;2021-05-20T23:34:00.000+02:00;27.8;49.33
A.A.0.D;2021-05-21T02:25:00.000+02:00;22.72;57.08
A.A.0.D;2021-05-26T16:32:00.000+02:00;19.87;38.44
A.A.0.D;2021-05-31T18:13:00.000+02:00;28.86;0.28
A.A.0.D;2021-06-12T07:19:00.000+02:00;14.54;78.55
A.A.0.D;2021-06-15T09:17:00.000+02:00;17.71;72.86
A.A.0.D;2021-06-17T01:04:00.000+02:00;21.19;69.42
A.A.0.D;2021-06-29T16:12:00.000+02:00;16.79;12.22
A.A.0.D;2021-07-14T09:33:00.000+02:00;20.76;41.12
A.A.0.D;2021-07-15T13:11:00.000+02:00;25.8;45.59
A.A.0.D;2021-07-20T20:44:00.000+02:00;24.51;49.43
A.A.0.D;2021-07-31T01:38:00.000+02:00;13.24;17.74
A.A.0.D;2021-08-01T18:50:00.000+02:00;24.93;29.06
A.A.0.D;2021-08-10T07:48:00.000+02:00;25.53;3.07
A.A.0.D;2021-08-13T08:29:00.000+02:00;24.85;34.95
A.A.0.D;2021-08-16T01:23:00.000+02:00;28.42;51.67
A.A.0.D;2021-08-16T13:33:00.000+02:00;25.24;61.96
A.A.0.D;2021-08-20T13:07:00.000+02:00;20.66;90.86
A.A.0.D;2021-09-10T03:29:00.000+02:00;10.96;44.39
A.A.0.D;2021-09-11T09:16:00.000+02:00;19.85;61.53
A.A.0.D;2021-09-17T12:38:00.000+02:00;25.61;55.29
A.A.0.D;2021-09-20T08:25:00.000+02:00;25.79;58.55
A.A.0.D;2021-10-02T13:38:00.000+02:00;28.2;63.51
A.A.0.D;2021-10-16T18:14:00.000+02:00;23.13;42.09
A.A.0.D;2021-10-24T14:26:00.000+02:00;36.18;10.49
A.A.0.D;2021-10-26T20:09:00.000+02:00;28.49;34.05
A.A.0.D;2021-10-30T05:55:00.000+02:00;30.34;32.65
A.A.0.D;2021-11-03T06:25:00.000+01:00;27.18;28.38
A.A.0.D;2021-11-08T09:06:00.000+01:00;26.55;49.1
A.A.0.D;2021-11-15T02:38:00.000+01:00;28.32;55.18
A.A.0.D;2021-11-22T00:04:00.000+01:00;24.22;29.99
A.A.0.D;2021-12-01T00:05:00.000+01:00;15.9;54.38
A.A.0.D;2021-12-13T21:49:00.000+01:00;35.49;74.89
A.A.0.D;2021-12-21T16:14:00.000+01:00;22.42;47.33
A.A.0.D;2021-12-30T01:13:00.000+01:00;26.89;25.89
A.A.0.D;2021-12-30T20:48:00.000+01:00;29.79;18.26
A.A.0.D;2022-01-02T03:19:00.000+01:00;31.52;25.06
A.A.0.D;2022-01-03T08:31:00.000+01:00;27.87;36.04
A.A.0.D;2022-01-03T08:50:00.000+01:00;25.03;32.8
A.A.0.D;2022-01-17T15:41:00.000+01:00;36.34;45.6
A.A.0.D;2022-01-20T23:10:00.000+01:00;34.39;61.86
A.A.0.D;2022-01-21T09:03:00.000+01:00;35.31;67.09
A.A.0.D;2022-01-31T04:48:00.000+01:00;37.32;85.98
A.A.0.D;2022-02-03T14:59:00.000+01:00;31.22;44.89
A.A.0.D;2022-02-11T04:53:00.000+01:00;21.06;69.7
A.A.0.D;2022-02-25T04:18:00.000+01:00;32.86;31.22
A.A.0.D;2022-02-28T08:59:00.000+01:00;28.45;48.95
A.A.0.D;2022-03-01T13:53:00.000+01:00;29.01;43.03
A.A.0.D;2022-03-19T17:31:00.000+01:00;35.23;46.86
A.A.0.D;2022-03-23T11:53:00.000+01:00;28.82;25.22
A.A.0.D;2022-03-26T15:55:00.000+01:00;28.07;48.92
A.A.0.D;2022-03-27T05:12:00.000+02:00;28.33;38.54
A.A.0.D;2022-04-18T01:36:00.000+02:00;18.54;65.42
A.A.0.D;2022-05-09T18:52:00.000+02:00;31.23;12.16
A.A.0.D;2022-05-14T20:02:00.000+02:00;26.51;38.64
A.A.0.D;2022-05-23T09:28:00.000+02:00;18.46;21.28
A.A.0.D;2022-06-15T09:38:00.000+02:00;10.61;50.7
A.A.0.D;2022-06-19T01:09:00.000+02:00;21.18;71.41
A.A.0.D;2022-07-04T13:40:00.000+02:00;11.16;14.07
A.A.0.D;2022-07-15T13:03:00.000+02:00;23.34;12.17
A.A.0.D;2022-07-16T09:15:00.000+02:00;26.47;11.9
A.A.0.D;2022-07-17T05:52:00.000+02:00;23.0;19.12
A.A.0.D;2022-08-04T22:30:00.000+02:00;21.81;44.94
A.A.0.D;2022-08-05T02:15:00.000+02:00;17.39;25.06
A.A.0.D;2022-08-12T21:23:00.000+02:00;37.41;3.87
A.A.0.D;2022-08-19T13:39:00.000+02:00;27.0;6.73
A.A.1.A;2020-04-03T15:39:00.000+02:00;29.67;53.53
A.A.1.A;2020-04-09T11:58:00.000+02:00;21.23;29.62
A.A.1.A;2020-04-13T01:28:00.000+02:00;17.7;13.14
A.A.1.A;2020-04-14T13:56:00.000+02:00;23.14;9.69
A.A.1.A;2020-05-02T23:53:00.000+02:00;29.39;1.26
A.A.1.A;2020-05-06T07:03:00.000+02:00;28.4;1.63
A.A.1.A;2020-05-11T18:44:00.000+02:00;19.83;21.38
A.A.1.A;2020-05-20T05:07:00.000+02:00;19.96;81.25
A.A.1.A;2020-05-23T04:11:00.000+02:00;18.48;61.19
A.A.1.A;2020-05-23T07:07:00.000+02:00;18.15;64.67
A.A.1.A;2020-05-24T08:17:00.000+02:00;20.87;58.96
A.A.1.A;2020-06-01T10:59:00.000+02:00;11.77;70.0
A.A.1.A;2020-06-02T22:43:00.000+02:00;15.59;64.74
A.A.1.A;2020-06-03T06:40:00.000+02:00;21.6;75.22
A.A.1.A;2020-06-08T03:28:00.000+02:00;19.19;71.0
A.A.1.A;2020-06-21T03:08:00.000+02:00;20.78;89.28
A.A.1.A;2020-06-25T23:33:00.000+02:00;23.84;48.06
A.A.1.A;2020-06-28T23:44:00.000+02:00;20.75;15.34
A.A.1.A;2020-06-30T02:23:00.000+02:00;17.56;38.64
A.A.1.A;2020-07-05T07:55:00.000+02:00;16.95;53.63
A.A.1.A;2020-07-14T06:39:00.000+02:00;28.96;5.33
A.A.1.A;2020-07-16T18:28:00.000+02:00;31.45;8.88
A.A.1.A;2020-07-28T23:49:00.000+02:00;36.71;45.35
A.A.1.A;2020-08-05T15:12:00.000+02:00;20.88;79.03
A.A.1.A;2020-08-20T23:25:00.000+02:00;15.26;55.79
A.A.1.A;2020-08-21T23:40:00.000+02:00;16.88;70.7
A.A.1.A;2020-09-06T15:35:00.000+02:00;19.75;27.8
A.A.1.A;2020-09-08T01:38:00.000+02:00;26.71;27.28
A.A.1.A;2020-09-13T06:47:00.000+02:00;30.2;42.17
A.A.1.A;2020-09-21T04:19:00.000+02:00;15.62;16.27
A.A.1.A;2020-09-27T17:27:00.000+02:00;25.24;55.36
A.A.1.A;2020-09-30T09:13:00.000+02:00;30.56;89.33
A.A.1.A;2020-10-22T10:38:00.000+02:00;13.3;89.95
A.A.1.A;2020-11-04T09:50:00.000+01:00;18.78;15.28
A.A.1.A;2020-11-15T02:48:00.000+01:00;17.96;77.9
A.A.1.A;2020-11-20T07:12:00.000+01:00;16.52;58.37
A.A.1.A;2020-11-20T08:50:00.000+01:00;15.11;62.75
A.A.1.A;2020-11-25T22:59:00.000+01:00;16.13;68.98
A.A.1.A;2020-12-01T00:40:00.000+01:00;26.99;83.33
A.A.1.A;2020-12-06T04:10:00.000+01:00;32.83;63.46
A.A.1.A;2020-12-23T10:55:00.000+01:00;14.31;91.01
A.A.1.A;2020-12-30T06:06:00.000+01:00;19.93;83.4
A.A.1.A;2021-01-08T08:16:00.000+01:00;24.71;77.08
A.A.1.A;2021-01-09T11:34:00.000+01:00;20.36;63.02
A.A.1.A;2021-01-12T14:55:00.000+01:00;21.09;48.98
A.A.1.A;2021-01-15T14:00:00.000+01:00;21.98;31.44
A.A.1.A;2021-01-16T06:38:00.000+01:00;23.28;37.24
A.A.1.A;2021-01-16T16:00:00.000+01:00;27.27;42.56
A.A.1.A;2021-02-05T04:09:00.000+01:00;20.91;68.1
A.A.1.A;2021-02-13T07:26:00.000+01:00;17.41;22.03
A.A.1.A;2021-02-24T12:37:00.000+01:00;14.47;68.96
A.A.1.A;2021-03-11T23:23:00.000+01:00;20.96;31.3
A.A.1.A;2021-03-20T01:13:00.000+01:00;28.37;19.31
A.A.1.A;2021-03-21T06:33:00.000+01:00;30.35;55.74
A.A.1.A;2021-04-08T03:24:00.000+02:00;17.67;82.32
A.A.1.A;2021-04-15T19:29:00.000+02:00;14.28;62.13
A.A.1.A;2021-04-18T01:40:00.000+02:00;25.34;72.3
A.A.1.A;2021-05-06T10:27:00.000+02:00;13.88;35.18
A.A.1.A;2021-05-07T15:43:00.000+02:00;14.41;63.62
A.A.1.A;2021-05-16T05:21:00.000+02:00;16.8;52.79
A.A.1.A;2021-05-20T21:02:00.000+02:00;25.67;73.69
A.A.1.A;2021-05-22T00:11:00.000+02:00;22.54;80.28
A.A.1.A;2021-05-26T11:49:00.000+02:00;26.66;94.89
A.A.1.A;2021-05-26T14:51:00.000+02:00;22.57;76.25
A.A.1.A;2021-06-06T23:16:00.000+02:00;27.42;28.76
A.A.1.A;2021-06-10T11:12:00.000+02:00;31.27;61.69
A.A.1.A;2021-06-19T02:10:00.000+02:00;24.89;8.36
A.A.1.A;2021-06-19T07:55:00.000+02:00;26.62;44.8
A.A.1.A;2021-06-27T15:44:00.000+02:00;12.86;70.17
A.A.1.A;2021-07-21T23:46:00.000+02:00;18.57;24.09
A.A.1.A;2021-07-27T19:42:00.000+02:00;16.01;18.6
A.A.1.A;2021-07-28T05:34:00.000+02:00;22.99;44.29
A.A.1.A;2021-08-01T03:18:00.000+02:00;21.1;62.05
A.A.1.A;2021-08-04T13:27:00.000+02:00;13.59;69.56
A.A.1.A;2021-08-04T23:56:00.000+02:00;19.64;61.34
A.A.1.A;2021-08-06T16:49:00.000+02:00;19.09;51.02
A.A.1.A;2021-08-08T22:57:00.000+02:00;25.03;53.15
A.A.1.A;2021-09-20T00:28:00.000+02:00;11.58;13.29
A.A.1.A;2021-09-21T10:27:00.000+02:00;21.98;41.82
A.A.1.A;2021-09-21T10:45:00.000+02:00;20.14;56.69
A.A.1.A;2021-09-25T00:55:00.000+02:00;18.37;54.96
A.A.1.A;2021-10-05T09:54:00.000+02:00;30.22;6.22
A.A.1.A;2021-10-06T16:13:00.000+02:00;25.86;29.43
A.A.1.A;2021-10-08T17:45:00.000+02:00;29.54;33.68
A.A.1.A;2021-10-15T10:14:00.000+02:00;33.45;39.51
A.A.1.A;2021-10-29T02:50:00.000+02:00;33.72;48.52
A.A.1.A;2021-10-29T07:50:00.000+02:00;24.1;61.97
A.A.1.A;2021-11-06T19:54:00.000+01:00;19.7;24.34
A.A.1.A;2021-11-07T22:19:00.000+01:00;23.31;32.72
A.A.1.A;2021-11-08T09:25:00.000+01:00;23.07;51.11
A.A.1.A;2021-11-22T08:41:00.000+01:00;26.05;39.18
A.A.1.A;2021-11-26T08:49:00.000+01:00;24.58;50.61
A.A.1.A;2021-11-28T23:58:00.000+01:00;23.51;43.02
A.A.1.A;2021-11-30T03:44:00.000+01:00;19.17;38.4
