fullFloorLocation;dateTime;avg_temp;avg_hum
A.A.0;2021-08-20T01:59:00.000+02:00;10.03;21.1
A.A.0;2021-08-21T05:26:00.000+02:00;23.88;27.46
A.A.0;2021-08-30T13:14:00.000+02:00;26.36;70.55
A.A.0;2021-09-07T01:14:00.000+02:00;24.84;23.48
A.A.0;2021-09-07T19:42:00.000+02:00;30.0;51.59
A.A.0;2021-09-09T16:30:00.000+02:00;23.04;8.25
A.A.0;2021-09-10T01:07:00.000+02:00;26.6;25.91
A.A.0;2021-09-15T14:29:00.000+02:00;18.14;34.95
A.A.0;2021-09-16T08:02:00.000+02:00;22.1;20.33
A.A.0;2021-09-22T10:00:00.000+02:00;31.59;95.54
A.A.0;2021-09-22T18:42:00.000+02:00;21.0;55.82
A.A.0;2021-09-25T23:58:00.000+02:00;19.29;92.11
A.A.0;2021-10-12T21:49:00.000+02:00;15.88;38.95
A.A.0;2021-10-17T20:01:00.000+02:00;11.75;86.57
A.A.0;2021-10-18T19:36:00.000+02:00;12.46;68.47
A.A.0;2021-10-21T07:20:00.000+02:00;20.43;34.62
A.A.0;2021-10-25T02:19:00.000+02:00;28.9;30.36
A.A.0;2021-10-25T15:34:00.000+02:00;28.83;35.5
A.A.0;2021-10-29T19:28:00.000+02:00;24.6;29.24
A.A.0;2021-10-31T08:44:00.000+01:00;33.47;67.22
A.A.0;2021-11-02T15:45:00.000+01:00;15.58;18.55
A.A.0;2021-11-07T15:00:00.000+01:00;24.04;1.22
A.A.0;2021-11-15T16:42:00.000+01:00;31.76;32.58
A.A.0;2021-11-25T05:14:00.000+01:00;20.88;28.87
A.A.0;2021-11-30T16:27:00.000+01:00;27.22;53.88
A.A.0;2021-12-05T02:04:00.000+01:00;36.78;74.37
A.A.0;2021-12-09T12:06:00.000+01:00;29.97;57.79
A.A.0;2021-12-13T15:32:00.000+01:00;35.8;55.03
A.A.0;2021-12-19T23:13:00.000+01:00;19.07;84.2
A.A.0;2021-12-21T00:53:00.000+01:00;15.19;7.55
A.A.0;2021-12-25T00:09:00.000+01:00;12.92;51.71
A.A.0;2022-01-05T16:34:00.000+01:00;30.9;50.4
A.A.0;2022-01-07T19:45:00.000+01:00;18.03;7.94
A.A.0;2022-01-11T09:31:00.000+01:00;31.44;90.26
A.A.0;2022-01-14T04:06:00.000+01:00;28.22;80.26
A.A.0;2022-01-15T21:21:00.000+01:00;11.72;73.88
A.A.0;2022-01-17T08:23:00.000+01:00;32.14;26.93
A.A.0;2022-01-24T08:55:00.000+01:00;17.08;89.24
A.A.0;2022-01-30T22:11:00.000+01:00;30.66;99.07
A.A.0;2022-01-31T19:20:00.000+01:00;30.39;58.23
A.A.0;2022-02-05T09:27:00.000+01:00;21.26;37.02
A.A.0;2022-02-09T10:35:00.000+01:00;17.07;93.07
A.A.0;2022-02-09T12:22:00.000+01:00;26.28;51.05
A.A.0;2022-02-14T18:09:00.000+01:00;10.03;55.66
A.A.0;2022-02-24T10:23:00.000+01:00;20.72;36.2
A.A.0;2022-02-28T20:31:00.000+01:00;18.89;13.24
A.A.0;2022-03-05T17:07:00.000+01:00;32.6;99.31
A.A.0;2022-03-07T23:08:00.000+01:00;23.04;83.32
A.A.0;2022-03-10T22:15:00.000+01:00;21.82;60.05
A.A.0;2022-03-15T02:20:00.000+01:00;17.57;60.92
A.A.0;2022-03-21T03:51:00.000+01:00;27.98;53.71
A.A.0;2022-03-27T03:50:00.000+02:00;20.1;77.17
A.A.0;2022-03-31T10:06:00.000+02:00;25.5;82.42
A.A.0;2022-04-09T00:21:00.000+02:00;21.29;0.61
A.A.0;2022-04-14T00:04:00.000+02:00;12.88;64.14
A.A.0;2022-04-18T05:50:00.000+02:00;17.57;43.8
A.A.0;2022-04-26T13:02:00.000+02:00;28.15;28.53
A.A.0;2022-05-03T14:49:00.000+02:00;20.4;37.97
A.A.0;2022-05-10T04:38:00.000+02:00;28.42;84.74
A.A.0;2022-05-17T23:33:00.000+02:00;31.41;70.17
A.A.0;2022-05-18T19:18:00.000+02:00;23.44;36.55
A.A.0;2022-05-22T20:23:00.000+02:00;20.65;26.53
A.A.0;2022-05-22T23:14:00.000+02:00;22.0;59.71
A.A.0;2022-05-28T09:01:00.000+02:00;14.01;51.16
A.A.0;2022-06-01T02:04:00.000+02:00;13.04;74.83
A.A.0;2022-06-13T06:20:00.000+02:00;12.21;56.6
A.A.0;2022-06-15T17:25:00.000+02:00;20.31;59.01
A.A.0;2022-06-18T07:49:00.000+02:00;16.83;27.38
A.A.0;2022-06-28T11:23:00.000+02:00;12.79;82.83
A.A.0;2022-07-08T00:17:00.000+02:00;26.05;57.97
A.A.0;2022-07-09T19:36:00.000+02:00;26.15;82.46
A.A.0;2022-07-14T21:49:00.000+02:00;28.03;87.34
A.A.0;2022-07-21T03:42:00.000+02:00;21.18;33.31
A.A.0;2022-07-24T15:19:00.000+02:00;18.66;32.14
A.A.0;2022-07-25T19:42:00.000+02:00;28.4;68.43
A.A.0;2022-08-02T16:19:00.000+02:00;10.24;62.58
A.A.0;2022-08-08T08:07:00.000+02:00;19.99;52.64
A.A.0;2022-08-31T16:08:00.000+02:00;37.43;49.78
A.A.0;2020-04-08T10:26:00.000+02:00;22.4;46.3
A.A.0;2020-04-13T15:08:00.000+02:00;17.23;86.18
A.A.0;2020-04-16T02:21:00.000+02:00;12.16;55.71
A.A.0;2020-04-24T21:48:00.000+02:00;26.67;98.36
A.A.0;2020-04-26T12:09:00.000+02:00;16.74;41.32
A.A.0;2020-05-01T09:11:00.000+02:00;18.17;0.27
A.A.0;2020-05-10T16:22:00.000+02:00;21.68;16.78
A.A.0;2020-05-14T12:38:00.000+02:00;22.23;96.61
A.A.0;2020-05-15T07:49:00.000+02:00;25.59;57.97
A.A.0;2020-05-19T00:39:00.000+02:00;17.71;20.38
A.A.0;2020-05-28T23:48:00.000+02:00;24.89;78.6
A.A.0;2020-05-30T03:55:00.000+02:00;24.8;33.42
A.A.0;2020-05-31T15:32:00.000+02:00;21.05;48.8
A.A.0;2020-06-05T21:51:00.000+02:00;20.91;53.9
A.A.0;2020-06-14T12:41:00.000+02:00;20.02;73.91
A.A.0;2020-06-20T10:38:00.000+02:00;11.86;78.88
A.A.0;2020-06-22T03:50:00.000+02:00;30.59;29.61
A.A.0;2020-06-27T21:20:00.000+02:00;27.85;67.18
A.A.0;2020-06-28T19:11:00.000+02:00;19.73;62.2
A.A.0;2020-07-05T23:54:00.000+02:00;20.93;58.23
A.A.0;2020-07-11T15:30:00.000+02:00;19.89;19.71
A.A.0;2020-07-12T21:54:00.000+02:00;27.5;25.94
A.A.0;2020-07-14T19:45:00.000+02:00;21.56;8.03
A.A.0;2020-07-20T16:42:00.000+02:00;16.29;11.86
A.A.0;2020-07-22T14:55:00.000+02:00;20.76;30.37
A.A.0;2020-08-18T10:12:00.000+02:00;32.65;11.48
A.A.0;2020-08-21T09:20:00.000+02:00;36.47;25.47
A.A.0;2020-08-22T03:13:00.000+02:00;30.87;42.13
A.A.0;2020-08-23T02:12:00.000+02:00;24.61;53.51
A.A.0;2020-09-03T22:45:00.000+02:00;18.02;26.81
A.A.0;2020-09-14T23:08:00.000+02:00;22.47;54.66
A.A.0;2020-09-26T00:56:00.000+02:00;20.71;24.88
A.A.0;2020-09-30T16:43:00.000+02:00;22.76;29.1
A.A.0;2020-10-01T05:45:00.000+02:00;19.65;46.74
A.A.0;2020-10-13T21:24:00.000+02:00;18.72;71.19
A.A.0;2020-10-16T06:41:00.000+02:00;22.48;77.47
A.A.0;2020-10-20T12:34:00.000+02:00;28.71;91.15
A.A.0;2020-10-24T03:53:00.000+02:00;19.36;40.08
A.A.0;2020-10-24T09:19:00.000+02:00;18.59;39.66
A.A.0;2020-10-24T20:34:00.000+02:00;19.37;31.59
A.A.0;2020-10-26T08:30:00.000+01:00;15.82;69.9
A.A.0;2020-11-02T03:09:00.000+01:00;13.17;96.25
A.A.0;2020-11-02T06:28:00.000+01:00;21.25;94.06
A.A.0;2020-11-07T15:04:00.000+01:00;24.6;6.79
A.A.0;2020-11-07T18:23:00.000+01:00;18.57;22.77
A.A.0;2020-11-14T04:18:00.000+01:00;17.95;74.03
A.A.0;2020-11-17T22:30:00.000+01:00;26.43;74.86
A.A.0;2020-11-19T06:44:00.000+01:00;33.45;72.46
A.A.0;2020-11-28T10:02:00.000+01:00;35.42;62.91
A.A.0;2020-12-03T16:56:00.000+01:00;29.2;50.91
A.A.0;2020-12-10T10:14:00.000+01:00;33.66;98.67
A.A.0;2020-12-16T04:36:00.000+01:00;28.92;4.55
A.A.0;2020-12-29T11:24:00.000+01:00;27.31;83.77
A.A.0;2021-01-01T09:39:00.000+01:00;28.97;31.04
A.A.0;2021-01-14T08:45:00.000+01:00;30.01;43.56
A.A.0;2021-01-19T17:37:00.000+01:00;16.81;90.15
A.A.0;2021-01-26T01:42:00.000+01:00;11.11;95.16
A.A.0;2021-01-27T05:17:00.000+01:00;29.29;39.65
A.A.0;2021-01-30T09:11:00.000+01:00;25.85;55.15
A.A.0;2021-02-02T07:40:00.000+01:00;26.39;71.16
A.A.0;2021-02-07T00:00:00.000+01:00;29.47;23.95
A.A.0;2021-02-13T07:55:00.000+01:00;33.88;28.09
A.A.0;2021-02-14T13:45:00.000+01:00;16.66;14.68
A.A.0;2021-02-14T15:01:00.000+01:00;22.6;38.19
A.A.0;2021-02-25T00:27:00.000+01:00;29.16;11.92
A.A.0;2021-02-27T03:58:00.000+01:00;35.25;74.87
A.A.0;2021-02-28T14:53:00.000+01:00;27.65;11.82
A.A.0;2021-03-04T21:58:00.000+01:00;16.98;90.26
A.A.0;2021-03-07T22:52:00.000+01:00;19.32;42.9
A.A.0;2021-03-09T22:55:00.000+01:00;21.03;11.69
A.A.0;2021-03-11T10:18:00.000+01:00;24.87;68.07
A.A.0;2021-03-14T10:13:00.000+01:00;18.28;35.07
A.A.0;2021-03-15T01:21:00.000+01:00;24.9;64.13
A.A.0;2021-03-16T04:29:00.000+01:00;20.64;65.98
A.A.0;2021-04-06T00:23:00.000+02:00;13.68;25.91
A.A.0;2021-04-23T02:35:00.000+02:00;14.8;25.57
A.A.0;2021-05-02T16:50:00.000+02:00;27.79;17.59
A.A.0;2021-05-07T09:19:00.000+02:00;25.12;96.49
A.A.0;2021-05-09T21:53:00.000+02:00;31.86;60.66
A.A.0;2021-05-14T22:59:00.000+02:00;24.29;98.01
A.A.0;2021-05-15T03:45:00.000+02:00;18.13;70.51
A.A.0;2021-05-16T14:42:00.000+02:00;21.12;13.68
A.A.0;2021-05-16T14:52:00.000+02:00;23.72;49.47
A.A.0;2021-05-24T21:56:00.000+02:00;33.76;20.59
A.A.0;2021-05-28T15:56:00.000+02:00;22.31;18.56
A.A.0;2021-05-29T23:38:00.000+02:00;18.45;49.12
A.A.0;2021-06-03T19:46:00.000+02:00;17.73;0.55
A.A.0;2021-06-17T06:02:00.000+02:00;27.74;11.04
A.A.0;2021-06-20T00:46:00.000+02:00;27.78;92.65
A.A.0;2021-06-20T01:26:00.000+02:00;24.52;59.02
A.A.0;2021-06-20T08:27:00.000+02:00;27.87;66.66
A.A.0;2021-06-22T02:17:00.000+02:00;25.24;57.12
A.A.0;2021-06-23T03:45:00.000+02:00;13.41;31.92
A.A.0;2021-06-23T17:56:00.000+02:00;13.99;65.45
A.A.0;2021-06-23T21:38:00.000+02:00;16.46;64.47
A.A.0;2021-06-25T14:06:00.000+02:00;20.6;13.93
A.A.0;2021-07-02T01:07:00.000+02:00;22.14;13.77
A.A.0;2021-07-04T13:33:00.000+02:00;14.93;58.0
A.A.0;2021-07-12T04:10:00.000+02:00;22.98;83.79
A.A.0;2021-07-13T13:45:00.000+02:00;16.32;12.88
A.A.0;2021-07-16T06:37:00.000+02:00;29.82;70.17
A.A.0;2021-07-17T05:21:00.000+02:00;31.38;66.56
A.A.0;2021-07-17T17:05:00.000+02:00;28.1;48.02
A.A.0;2021-07-30T21:13:00.000+02:00;31.41;45.97
A.A.0;2021-07-31T01:58:00.000+02:00;25.81;41.44
A.A.0;2021-08-03T06:31:00.000+02:00;24.2;66.12
A.A.0;2021-08-10T03:20:00.000+02:00;33.25;69.31
A.A.0;2021-09-09T15:44:00.000+02:00;15.31;92.96
A.A.0;2021-09-14T12:58:00.000+02:00;17.8;74.15
A.A.0;2021-09-17T04:09:00.000+02:00;26.51;24.82
A.A.0;2021-09-28T08:38:00.000+02:00;32.79;4.93
A.A.0;2021-10-01T04:09:00.000+02:00;23.61;44.07
A.A.0;2021-10-03T13:04:00.000+02:00;29.7;42.3
A.A.0;2021-10-09T10:47:00.000+02:00;17.85;88.82
A.A.0;2021-10-12T22:00:00.000+02:00;20.86;14.24
A.A.0;2021-10-13T21:54:00.000+02:00;28.01;38.16
A.A.0;2021-10-18T10:30:00.000+02:00;13.13;82.54
A.A.0;2021-10-24T06:09:00.000+02:00;19.58;14.84
A.A.0;2021-10-30T05:30:00.000+02:00;22.68;0.65
A.A.0;2021-11-10T23:21:00.000+01:00;33.69;71.83
A.A.0;2021-11-15T05:36:00.000+01:00;29.37;84.66
A.A.0;2021-11-25T09:26:00.000+01:00;17.66;11.51
A.A.0;2021-11-26T09:04:00.000+01:00;20.28;35.52
A.A.0;2021-12-07T22:06:00.000+01:00;26.73;79.23
A.A.0;2021-12-22T09:54:00.000+01:00;17.19;44.88
A.A.0;2021-12-23T23:38:00.000+01:00;33.85;36.48
A.A.0;2021-12-27T04:04:00.000+01:00;22.97;98.6
A.A.0;2022-01-01T23:46:00.000+01:00;17.02;30.73
A.A.0;2022-01-08T06:29:00.000+01:00;18.88;90.32
A.A.0;2022-01-13T22:17:00.000+01:00;26.54;75.5
A.A.0;2022-01-14T06:50:00.000+01:00;24.12;52.81
A.A.0;2022-01-17T16:20:00.000+01:00;27.91;46.79
A.A.0;2022-01-23T09:29:00.000+01:00;10.39;92.86
A.A.0;2022-01-28T18:20:00.000+01:00;25.77;87.43
A.A.0;2022-01-29T05:44:00.000+01:00;23.85;60.5
A.A.0;2022-02-09T22:27:00.000+01:00;26.61;73.92
A.A.0;2022-02-10T16:29:00.000+01:00;26.54;79.59
A.A.0;2022-02-12T16:48:00.000+01:00;35.08;76.01
A.A.0;2022-02-13T14:19:00.000+01:00;26.86;38.85
A.A.0;2022-02-16T08:30:00.000+01:00;16.98;35.47
A.A.0;2022-02-18T12:45:00.000+01:00;23.29;61.76
A.A.0;2022-02-18T15:56:00.000+01:00;30.27;41.19
A.A.0;2022-02-22T12:05:00.000+01:00;25.17;54.5
A.A.0;2022-03-02T05:00:00.000+01:00;26.52;62.21
A.A.0;2022-03-07T02:19:00.000+01:00;16.94;25.02
A.A.0;2022-03-16T17:38:00.000+01:00;24.72;67.31
A.A.0;2022-03-29T05:57:00.000+02:00;36.74;86.4
A.A.0;2022-03-31T07:32:00.000+02:00;20.97;72.83
A.A.0;2022-04-03T08:57:00.000+02:00;23.37;92.86
A.A.0;2022-04-06T20:32:00.000+02:00;13.37;40.08
A.A.0;2022-04-07T11:27:00.000+02:00;20.0;61.5
A.A.0;2022-04-09T00:07:00.000+02:00;24.59;64.07
A.A.0;2022-04-11T00:03:00.000+02:00;23.87;37.56
A.A.0;2022-04-11T10:58:00.000+02:00;19.02;23.85
A.A.0;2022-04-13T00:02:00.000+02:00;10.29;45.46
A.A.0;2022-04-16T09:31:00.000+02:00;12.04;20.95
A.A.0;2022-04-17T01:29:00.000+02:00;14.13;23.53
A.A.0;2022-04-17T10:29:00.000+02:00;16.42;22.82
A.A.0;2022-04-19T01:25:00.000+02:00;22.27;44.02
A.A.0;2022-04-19T01:50:00.000+02:00;24.84;23.99
A.A.0;2022-04-19T22:36:00.000+02:00;28.18;35.81
A.A.0;2022-04-30T21:04:00.000+02:00;35.61;45.45
A.A.0;2022-05-07T17:41:00.000+02:00;16.31;2.85
A.A.0;2022-05-17T21:29:00.000+02:00;33.91;81.36
A.A.0;2022-05-19T04:50:00.000+02:00;20.94;12.28
A.A.0;2022-05-30T01:32:00.000+02:00;19.72;7.19
A.A.0;2022-06-01T17:59:00.000+02:00;19.28;28.42
A.A.0;2022-06-10T07:53:00.000+02:00;18.68;14.18
A.A.0;2022-06-15T03:41:00.000+02:00;30.97;24.15
A.A.0;2022-06-16T03:00:00.000+02:00;19.79;54.57
A.A.0;2022-06-26T02:52:00.000+02:00;24.37;34.36
A.A.0;2022-06-27T05:14:00.000+02:00;21.34;76.54
A.A.0;2022-06-30T10:33:00.000+02:00;20.01;46.76
A.A.0;2022-06-30T16:44:00.000+02:00;26.68;28.67
A.A.0;2022-07-06T23:45:00.000+02:00;18.24;90.0
A.A.0;2022-07-07T17:26:00.000+02:00;25.98;72.44
A.A.0;2022-07-16T00:18:00.000+02:00;21.4;7.63
A.A.0;2022-07-20T07:49:00.000+02:00;24.18;0.22
A.A.0;2022-07-21T18:01:00.000+02:00;24.93;30.45
A.A.0;2022-07-28T19:01:00.000+02:00;35.36;23.58
A.A.0;2022-07-31T22:11:00.000+02:00;20.01;57.63
A.A.0;2022-08-02T16:42:00.000+02:00;12.69;39.6
A.A.0;2022-08-09T13:36:00.000+02:00;35.39;32.19
A.A.0;2022-08-23T00:33:00.000+02:00;26.86;89.46
A.A.0;2022-08-23T14:08:00.000+02:00;31.76;92.62
A.A.0;2022-08-30T11:12:00.000+02:00;36.1;68.65
A.A.0;2020-04-16T00:38:00.000+02:00;17.35;39.42
A.A.0;2020-04-20T17:40:00.000+02:00;29.0;78.48
A.A.0;2020-05-08T07:23:00.000+02:00;29.38;63.75
A.A.0;2020-05-13T16:37:00.000+02:00;13.44;2.83
A.A.0;2020-05-17T08:44:00.000+02:00;20.74;10.96
A.A.0;2020-05-19T20:01:00.000+02:00;15.89;73.75
A.A.0;2020-05-23T22:44:00.000+02:00;30.52;19.92
A.A.0;2020-05-24T07:08:00.000+02:00;32.57;21.22
A.A.0;2020-05-28T03:28:00.000+02:00;29.16;85.03
A.A.0;2020-06-06T07:14:00.000+02:00;28.16;62.92
A.A.0;2020-06-11T08:45:00.000+02:00;27.14;40.38
A.A.0;2020-06-14T17:32:00.000+02:00;18.23;15.75
A.A.0;2020-06-21T12:21:00.000+02:00;30.51;28.36
A.A.0;2020-07-06T20:02:00.000+02:00;25.05;39.72
A.A.0;2020-07-14T07:16:00.000+02:00;14.59;77.56
A.A.0;2020-07-15T08:01:00.000+02:00;22.87;44.18
A.A.0;2020-07-19T21:37:00.000+02:00;14.56;55.25
A.A.0;2020-07-24T04:17:00.000+02:00;15.84;52.09
A.A.0;2020-07-24T04:42:00.000+02:00;20.26;33.25
A.A.0;2020-07-28T10:31:00.000+02:00;26.64;89.65
A.A.0;2020-08-01T14:49:00.000+02:00;27.8;57.52
A.A.0;2020-08-07T03:06:00.000+02:00;32.5;4.21
A.A.0;2020-08-09T15:30:00.000+02:00;21.56;38.28
A.A.0;2020-08-13T17:01:00.000+02:00;32.89;12.38
A.A.0;2020-08-19T14:53:00.000+02:00;15.12;90.75
A.A.0;2020-08-22T09:58:00.000+02:00;18.09;40.04
A.A.0;2020-09-15T06:19:00.000+02:00;23.77;54.76
A.A.0;2020-09-18T16:36:00.000+02:00;24.42;99.88
A.A.0;2020-09-20T04:12:00.000+02:00;14.97;95.06
A.A.0;2020-09-24T17:12:00.000+02:00;37.31;50.1
A.A.0;2020-10-01T15:19:00.000+02:00;13.95;80.31
A.A.0;2020-10-11T08:21:00.000+02:00;20.02;88.54
A.A.0;2020-10-12T21:32:00.000+02:00;19.66;21.12
A.A.0;2020-10-25T00:18:00.000+02:00;17.69;37.89
A.A.0;2020-10-25T00:26:00.000+02:00;19.87;52.58
A.A.0;2020-10-26T03:07:00.000+01:00;10.52;54.56
A.A.0;2020-10-31T14:31:00.000+01:00;36.18;63.12
A.A.0;2020-11-05T02:31:00.000+01:00;29.6;86.27
A.A.0;2020-11-08T14:21:00.000+01:00;23.87;91.76
A.A.0;2020-11-09T16:13:00.000+01:00;37.41;7.25
A.A.0;2020-11-11T01:49:00.000+01:00;12.88;76.97
A.A.0;2020-11-11T12:41:00.000+01:00;22.46;82.1
A.A.0;2020-11-12T17:04:00.000+01:00;25.12;67.72
A.A.0;2020-11-13T20:05:00.000+01:00;15.05;83.47
A.A.0;2020-11-15T11:18:00.000+01:00;14.66;91.58
A.A.0;2020-11-20T10:21:00.000+01:00;32.76;65.21
A.A.0;2020-11-21T15:50:00.000+01:00;32.04;97.31
A.A.0;2020-12-05T05:37:00.000+01:00;10.67;96.62
A.A.0;2020-12-11T04:30:00.000+01:00;26.45;8.9
A.A.0;2020-12-16T07:29:00.000+01:00;28.5;2.7
A.A.0;2020-12-27T00:41:00.000+01:00;22.15;51.43
A.A.0;2020-12-28T08:41:00.000+01:00;22.83;13.58
A.A.0;2021-01-07T04:29:00.000+01:00;34.59;34.1
A.A.0;2021-01-11T18:58:00.000+01:00;26.69;54.32
A.A.0;2021-01-13T21:08:00.000+01:00;25.93;71.43
A.A.0;2021-01-18T01:08:00.000+01:00;22.8;14.02
A.A.0;2021-01-19T12:01:00.000+01:00;25.5;37.4
A.A.0;2021-01-19T16:28:00.000+01:00;19.86;54.6
A.A.0;2021-01-21T21:20:00.000+01:00;13.23;19.22
A.A.0;2021-01-22T12:19:00.000+01:00;16.7;58.1
A.A.0;2021-01-27T21:18:00.000+01:00;34.07;8.25
A.A.0;2021-01-28T18:38:00.000+01:00;23.86;47.41
A.A.0;2021-01-30T05:05:00.000+01:00;21.92;97.48
A.A.0;2021-01-30T16:37:00.000+01:00;26.45;64.65
A.A.0;2021-02-06T01:03:00.000+01:00;26.75;58.53
